run_tag,timestamp,objective_value,referenceEPotFactor,precipitationFactor,temperatureFactor,maximize_irrigation_threshold,manningsN,multiplier_for_storCap,multiplier_for_recessionCoeff,multiplier_for_kSat,multiplier_for_minSoilDepthFrac,nse_Chatly,kge_Chatly,obj_Chatly,nse_Garm,kge_Garm,obj_Garm,nse_Uch-Kurgan,kge_Uch-Kurgan,obj_Uch-Kurgan
43b72de5,2026-03-24 12:49:03,1.4646161424433626,1.1429550220338183,0.9314835416490824,1.0205267593867469,0.4978180491316535,0.015839434108733147,4.777786137031931,3.6768326204563087,3.752635084377329,1.100678294791126,-0.7168192965788244,-0.9563818734525202,1.8366005850156721,-0.0692596545468256,0.08881540714632741,0.9902221237002491,-0.6242569636901744,-0.5097944735381594,1.567025718614167
bdf2f5cf,2026-03-24 12:49:03,1.0114684982951865,1.8900422077210948,0.6958224143436622,0.9907143673764495,0.50492661317028,0.0056320003899804245,4.122713300980623,2.338700155755757,2.927766382296234,0.9340403286952307,0.18639543222171792,0.4720353138121899,0.6707846269830461,-0.3287724610270717,-0.2849403106543158,1.3068563858406939,-0.31771310607497205,0.2041841419513336,1.0567644820618192
eaa120d8,2026-03-24 13:25:40,1.0520995128262323,1.1036527824668043,0.8968182908754491,0.9678193905344143,0.5680336746260686,0.007976633584709673,4.971467253799723,4.787695510016385,2.732642796606611,0.5068490072432803,0.30866107390754566,0.5380160178642323,0.5766614541141111,-0.3914926830733208,-0.41010463099297834,1.4007986570331497,-0.3121606085259822,-0.04551624613688987,1.178838427331436
411eb512,2026-03-24 13:25:40,1.4342732886731284,1.6739497062912831,0.7062655226072101,0.9335059559375194,0.5608970704308771,0.029389915030909063,3.384879089769007,2.6598260271989322,1.8592622839069572,1.9652762097771146,-0.3779509266725802,-0.24442752647637622,1.3111892265744782,-0.404036453352038,-0.48435294621885405,1.444194699785446,-0.47383114626112105,-0.6210407330578023,1.5474359396594617
7d11364d,2026-03-24 13:25:40,0.9478816129317265,1.6907003721081897,0.6164627821615093,1.0109979893258003,0.5448485092791298,0.008251838652319885,4.059293748110848,0.5040390584976662,1.1005333704858318,2.2133691975670344,0.16241551090644576,0.5944577983861756,0.6215633453536893,-0.23019353896833447,-0.12680455140514768,1.178499045186741,-0.3055610396827297,0.21839614317323175,1.043582448254749
d64f8130,2026-03-24 14:00:32,1.2896072726058778,1.6784506570865414,0.7759173286227208,0.9991186470753705,0.528000165696653,0.03987452861042051,3.5604306005764768,4.090869206937364,2.8153593887922552,1.1957885053154351,-0.46172537197906677,-0.43210565342598684,1.4469155127025268,-0.2051203749481522,-0.10327118044866634,1.1541957776984093,-0.41375070713478274,-0.12167034769861207,1.2677105274166975
446bd666,2026-03-24 14:00:32,1.1332187286236242,1.4483311743694023,0.7556065191560128,0.9690201570279877,0.49953930134794733,0.02126115209700978,4.823148811056383,3.091131852348237,3.036892068211885,0.6587345172393133,0.13806971761716033,0.35365458478779377,0.754137848797523,-0.39385238011884616,-0.4251644964279959,1.4095084382734209,-0.33296219009317773,-0.13905760750667873,1.2360098987999284
d3db5050,2026-03-24 14:00:33,1.1037148996129142,1.710961417646448,0.7849492297418645,0.9609843822960301,0.5602387457776715,0.05450946699418704,3.4545905130459666,2.8164719019838773,2.264196194789709,0.8245297871451975,0.2643253522530118,0.457116405462609,0.6392791211421895,-0.3949068775954461,-0.47516115288091165,1.4350340152381789,-0.3368752343401662,-0.13678789057658225,1.2368315624583741
fcf8a52a,2026-03-24 14:39:09,1.5459605347700371,1.4599929281441302,0.7967598126835181,0.9114514714803043,0.5928595047733342,0.009147596371236247,4.950454187960407,3.07413734731698,2.736374125381378,0.7517052127620352,-0.46985647519738927,-0.5536292424467677,1.5117428588220785,-0.4043775219175798,-0.4668800157119868,1.4356287688147833,-0.4748008895348858,-0.9062190638116132,1.6905099766732494
195769ff,2026-03-24 14:39:09,1.0008710688926625,1.854346591581789,0.7651532508895538,0.9912719281152212,0.59821991811453,0.014512013459025832,4.480126512911065,2.1288167098180284,1.307993623815701,1.6401199229983028,0.30013448717894686,0.650507079176778,0.5246792168221376,-0.33182797158845523,-0.28926862638817386,1.3105482989883144,-0.40696311029284865,0.07219172855777678,1.167385690867536
168508aa,2026-03-24 14:39:09,1.391478177195354,1.4917191772308358,0.49102814444904297,0.9647186438965535,0.5671941335254604,0.012597223023155229,4.814275055154443,1.0475757920336481,1.4438207572086235,2.903198025195736,-0.3594292480241082,-0.23886335905179745,1.299146303537953,-0.40135912679627156,-0.44958875525424724,1.4254739410252593,-0.4459667976229433,-0.4536617764227562,1.4498142870228499
3ad3ad45,2026-03-24 15:17:33,1.293168538998948,1.3380092027122172,0.4071635049930592,0.9823537912299521,0.5267223056737257,0.03607499750875035,4.413472750819023,0.9314304650516174,1.6106595959797925,0.6552463291151838,-0.2816604062458637,-0.08537048376595346,1.1835154450059084,-0.38850469035612567,-0.3956829236252626,1.3920938069906943,-0.3732768447627504,-0.2345158852377318,1.303896365000241
30f5d4cf,2026-03-24 15:17:33,1.135590584409128,1.993928940995675,0.9646390146625137,0.9503823258074282,0.5011629484239799,0.00526093725290118,3.034027381940561,2.552030479200872,1.7904733547491596,1.1324547757897243,0.32107276844092725,0.5375659937394202,0.5706806189098264,-0.39551179239393625,-0.5232614597079226,1.4593866260509294,-0.40806462260496934,-0.34534439392828875,1.376704508266629
81bfa983,2026-03-24 15:17:33,1.2706716661532378,1.8885460755411976,0.7504150578630842,0.9459358060734765,0.5432052677119491,0.02381484620254491,3.9628070254193526,3.09918224588632,3.8475496118041947,0.614768451287529,0.051712105720963165,0.26942275856430065,0.8394325678573681,-0.40141203654419083,-0.5030449393035665,1.4522284879238787,-0.4576652510397103,-0.5830426343172237,1.520353942678467
4d37594f,2026-03-24 15:55:02,1.5902286114582795,1.6714701130919676,0.8440035647529172,0.9108143194497316,0.5998882667793402,0.00644955013666057,4.90406334112057,2.570040748247621,1.2791651139449718,0.5049357871909916,-0.46809890595844544,-0.813855955988493,1.6409774309734693,-0.4043888047550879,-0.46584934718110116,1.4351190759680945,-0.4751682449014685,-0.9140104099650812,1.6945893274332748
213afc07,2026-03-24 15:55:02,1.596744708082466,1.4387327051141976,1.1075197419669327,1.053505140608534,0.5980087966058407,0.03438503550482562,4.026721324499499,0.5595377924105858,2.8096093399728983,1.4370984838900105,-0.8708516123409946,-1.7844611474608456,2.3276563799009202,0.19337216622804218,0.4394826436584658,0.683572595056746,-0.7080217229703846,-0.8499885756090804,1.7790051492897323
1bc98497,2026-03-24 15:55:02,1.2356329413894265,1.6502840071505727,0.7340851369350208,1.0053883093046216,0.5359793513541499,0.009030159781135588,3.858203802703186,2.6309836692581734,2.4860144287214805,1.2720476176607454,-0.3329461899209879,-0.11678082123767886,1.2248635055793335,-0.19177888247234295,-0.07799963221989592,1.1348892573461193,-0.5101434490174135,-0.1841486734682396,1.3471460612428265
5021af5e,2026-03-24 16:36:41,1.3178173904421946,1.8529876050297343,0.7950689095796559,0.9545565049200935,0.5832470174724982,0.031918448151525024,4.229669147394704,2.516750930674935,1.8058965610747872,1.1677077513524723,-0.17431362722897065,0.03884173889584652,1.0677359441665621,-0.4029729131161382,-0.5069932140800715,1.454983063598105,-0.4348935362439791,-0.4265727908798538,1.4307331635619165
07a8292a,2026-03-24 16:36:41,1.6064296419105994,1.3454028654225274,1.0540989435282957,1.002973059308519,0.5762551175127834,0.007992180131300238,4.998177335047256,2.3286907373332797,1.4285793571247658,0.5789443150153963,-0.6076348537036781,-0.6985145673784305,1.6530747105410541,-0.17846280260235864,-0.04951356537296392,1.1139881839876613,-0.7857143894847692,-1.318737672921396,2.052226031203083
375d7fff,2026-03-24 16:36:41,1.2878833997187142,1.8995335779449947,0.7213641068990815,1.0368473934892326,0.5982570538122175,0.017330616757573407,2.814910251042645,1.697528434688599,2.201033334235345,1.7392005608421548,-0.7185891449171109,-0.6718913210540904,1.6952402329856007,-0.005010475537836098,0.20238549505829595,0.9013124902397701,-0.4749978257893839,-0.059197126072160655,1.2670974759307723
27f8e822,2026-03-24 17:14:41,1.4005536669120398,1.5545751485376833,0.9156391582134156,1.0371536926181788,0.5995344464255912,0.013163278795754123,4.305959359619397,1.3448434500182853,2.533362828544484,2.1072732433188097,-0.7385148639148729,-0.8087892339818539,1.7736520489483634,-0.0026532372175481823,0.20432212821713847,0.8991655545002049,-0.6253107092504359,-0.4323760853246663,1.528843397287551
3a0aed52,2026-03-24 17:14:41,1.2238687223490097,1.6212630278084126,0.6577728179244126,1.0635270331992737,0.5360836516721335,0.006193141621811648,2.590930986012164,4.437246327754595,4.022039574475046,0.5925500769051778,-0.8025529718202052,-1.0445804570487423,1.9235667144344737,0.1505263006347776,0.3275833663859443,0.7609451664896391,-0.2693145478160874,0.29512597557025555,0.9870942861229159
8fb1164d,2026-03-24 17:14:41,1.1114103587780404,1.8367593888609117,0.5869762554153188,1.0656408489204918,0.5356535321919629,0.005678086424373244,3.5004209988691035,2.1145168725768477,3.3650766982130147,0.930313911322733,-0.5909547586687776,-0.3140328777030459,1.4524938181859117,0.0934469429946477,0.26155280571912976,0.8225001256431113,-0.26843019007597796,0.1499559250657816,1.0592371325050982
94cd47cd,2026-03-24 17:53:51,1.3132707041264402,1.5798431775861455,0.808625616892998,1.0388543869414064,0.5643129462939951,0.01776072384655705,3.3067983182698226,2.107599580970952,1.9923755530927896,2.146643509950958,-0.7238984045923745,-0.6937225058602687,1.7088104552263217,0.004436527495014667,0.21002515982614034,0.8927691563394224,-0.51802214198184,-0.15844285964531357,1.338232500813577
62779666,2026-03-24 17:53:51,0.9132685371620011,1.7465277551168223,0.6476093555399522,0.9742930545783034,0.55885704606995,0.00565211068596844,3.01565294449517,3.9069259598427237,2.187077447835448,0.9574381833228096,0.3698708762612398,0.6879868312831394,0.4710711462278104,-0.3647057349300718,-0.3504900136071887,1.35759787426863,-0.1552108503953085,0.3329376684161829,0.9111365909895628
3f22bfa0,2026-03-24 17:53:51,1.0895188340324287,1.8377753538241375,0.6028254056717448,1.0265854832609744,0.5949145603991839,0.012944896342910909,2.84388031408694,2.5368615470294804,2.4222153004657514,3.498049109246274,-0.468386764924224,-0.013567808080303001,1.2409772865022635,-0.1058415215347822,0.04805145100878383,1.028895035262999,-0.2713004670927725,0.27393210642872645,0.998684180332023
a879140c,2026-03-24 18:32:02,1.7491156051794572,1.3761885999169916,0.8928970455286064,1.032653455805421,0.5691590160747493,0.01390941010372496,2.169943469007129,4.074902953579992,1.1032712401724072,1.0175208585064004,-0.8727477526630806,-1.9315562175313867,2.402151985097234,0.06297901570269296,0.3746189237265122,0.7812010302853974,-0.7941692474497576,-1.3338183528617216,2.06399380015574
5ef871b0,2026-03-24 18:32:02,1.3356311449800333,1.8203015272455887,0.7184191936650173,1.0184676988352357,0.5972536774989964,0.006206823407143191,3.1290131845206086,4.916834877014895,2.2248940075273755,0.5085799830079014,-0.638546524441979,-0.6150445860349276,1.6267955552384534,-0.05416359138541963,0.1024154010795606,0.9758740951529296,-0.530983073811346,-0.27746449528608697,1.4042237845487164
91146c01,2026-03-24 18:32:02,0.897792897315126,1.800417859585023,0.41421474877151615,0.9983527924200765,0.5790489732792279,0.04053842482146784,2.725138033133705,4.402136086184704,1.3024731076578595,0.5884167175527608,0.2273538397928589,0.544095405016902,0.6142753775951195,-0.25885031149926774,-0.1716196042997833,1.2152349578995256,-0.06380707203456927,0.33607035913310357,0.8638683564507329
eed71623,2026-03-24 19:08:19,0.9091954793365078,1.4952501067840005,0.4813411813743131,1.005973182976062,0.5715875253205117,0.012666963102599276,2.7091902130031102,2.9273735911945886,2.340694872269051,0.9224389158746014,0.05642908337662468,0.430199397345968,0.7566857596387037,-0.17084593729180136,-0.056010631377842346,1.1134282843348218,-0.1086274247521972,0.39368263668020076,0.8574723940359983
f0f33672,2026-03-24 19:08:19,1.1446740004469362,1.9944207637030378,1.0101171438343068,0.95293096812142,0.5971833890008471,0.012804573047217563,2.702243637315247,4.621941918056374,3.0953740637232934,0.5062923901206451,0.12358815171965645,0.29616288756984244,0.7901244803552505,-0.3836877980120467,-0.4313052859570319,1.4074965419845393,-0.33099701271416515,-0.14180494528787269,1.236400979001019
589dbd99,2026-03-24 19:08:19,1.137486425488053,1.4704102828736896,0.5395949432586631,1.0461488531202825,0.5614276353243661,0.005275968260761752,2.651006409335686,1.8565792031007269,2.670697479138564,0.609470036944463,-0.6409510289869063,-0.3503327147158637,1.4956418718513849,-0.021411745341671742,0.16185070473972996,0.9297805203009709,-0.2544151397411871,0.28034137111757973,0.9870368843118037
d24494c4,2026-03-24 19:41:19,1.0283879572440415,1.9157409249734392,0.4023179960270572,1.0279007928510628,0.5810123272110393,0.03363562318606815,1.509398438162342,2.959622091564451,1.1600616108177866,1.608374789752293,-0.42427937092555523,0.10342540688361346,1.160426982020971,-0.12409830682526352,0.07053935855535487,1.0267794741349543,-0.14663296618704777,0.3507181350346493,0.8979574155761992
85547342,2026-03-24 19:41:19,1.157402183951436,1.9813013436948717,0.5043491869320664,0.990722143381578,0.5975550380907544,0.03811026619202375,1.3594723214240307,3.2842825264226048,1.3084263594620005,0.6358827869515592,-0.4443456188813464,-0.3283132240825417,1.386329421481944,-0.12566997850056558,0.011177482088008617,1.0572462482062783,-0.10925221429535083,0.0519904499631797,1.0286308821660857
6ad96613,2026-03-24 19:41:19,0.845306998126274,1.3091825786568663,0.45829971894575355,0.9780753370897962,0.5897201357607065,0.008952219400523714,2.1380640817942074,4.002770283386824,2.3929560160067016,1.2809257458347427,0.3419955159748198,0.6968568159037279,0.4805738340607261,-0.32398392065106035,-0.27974020659125576,1.301862063621158,0.020018831009623244,0.47301097559650185,0.7534850966969375
ad7f5fd1,2026-03-24 20:18:56,0.8899451390535451,1.4157804782632701,0.5846851633429817,0.9936844634008333,0.5700108906578357,0.05293273954824124,3.090482007397903,2.9104058235047248,0.739456444229487,1.067512671373587,0.24244251052717403,0.5441416555610326,0.6067079169558967,-0.2724223926293195,-0.1941957230642608,1.2333090578467902,-0.06762293622595529,0.4079860515100586,0.8298184423579483
64b39c4a,2026-03-24 20:18:56,1.0787119003569128,1.176011172173552,0.5158758378335343,0.9871663516806005,0.5912430384332816,0.01038871756823728,1.637841423901158,3.2416492604843627,1.370314841048419,1.4960551164715832,-0.27846139784487295,-0.0014168360262967195,1.1399391169355848,-0.20307296565696323,-0.0948672497109464,1.148970107683955,-0.09251451684123713,0.19806156393883978,0.9472264764511986
993d6bc8,2026-03-24 20:18:56,1.0625239733807132,1.9866825354617748,0.4150711781503445,0.9850081627465102,0.5993586670231654,0.005111250089650504,3.110612612976816,4.833797814322282,1.1190500958817884,0.5628336104754914,0.006275130813955025,0.3442980522053737,0.8247134084903356,-0.3497628829862328,-0.3195773000938311,1.334670091540032,-0.20431849426934043,0.14794165404579573,1.0281884201117724
e4fd78d6,2026-03-24 20:55:11,1.2990604650606838,1.793299990607405,0.4337713590101453,0.955933500010138,0.5841960602573355,0.05131942155306967,2.230009260266373,4.729029540258552,1.4630873931865003,0.5117500331837126,-0.23163100765013844,-0.023239867296261485,1.1274354374732,-0.3951992873941125,-0.4371062435350137,1.4161527654645631,-0.3997396753652593,-0.30744670912331795,1.3535931922442885
062898a1,2026-03-24 20:55:11,0.8936031809426792,1.5088441606718805,0.5850281564853496,0.9979807175389324,0.599295750757689,0.0588448809271001,3.0287738738237295,4.055644646203849,1.645392994796715,2.050099528555542,0.22088191710605612,0.4455334625943276,0.6667923101498081,-0.24354171318148918,-0.15244902759078238,1.1979953703861357,-0.05300435968133969,0.4209606350971514,0.8160218622920941
54beda61,2026-03-24 20:55:11,1.8353219652738098,0.7911120732810565,0.8420748693058758,1.001818253712971,0.591884848192361,0.03999623657048178,1.557474733899369,2.0163019935942756,1.2149376025478977,1.215204789097412,-0.8704577499808004,-2.2804569693090673,2.575457359644934,0.1336136114909074,0.28996546224597197,0.7882104631315603,-0.7698931036680884,-1.5147030424217816,2.142298073044935
09912014,2026-03-24 21:34:17,1.7650746544323839,0.9411856754584378,0.9145310014105288,1.0019268691830192,0.5704058507090738,0.03217014802831581,2.7473463336513304,4.415135835909063,2.678068960238492,2.043779924501316,-0.8373629525487675,-1.9451954566904899,2.3912792046196287,-0.015092316458749224,0.1232129036291888,0.9459397064147803,-0.728108571896615,-1.1879015326288704,1.9580050522627428
fde0c9ee,2026-03-24 21:34:17,0.9491783862252098,1.429726292416613,0.5581089909326664,1.0044934458068415,0.5891985428458701,0.011635606958026831,4.17166292353616,4.983649930372419,2.1093384284638703,1.8068967917132883,0.27939803382826306,0.6221272801528555,0.5492373430094407,-0.2868074597800208,-0.2150935932434399,1.2509505265117302,-0.2887901044817172,0.19409552617280013,1.0473472891544584
b22453d6,2026-03-24 21:34:17,1.5554057373338745,1.0945261844933076,0.7999304631792774,0.9947934900399343,0.5926792827850145,0.05373026181823407,2.316663621595688,2.903190536772848,1.8161292627897798,0.8062770883529456,-0.7194894118077328,-1.1792455023549175,1.9493674570813253,-0.10745630138038499,0.02040206612612716,1.043527117627129,-0.6048055871981316,-0.7418396873882074,1.6733226372931695
6c188847,2026-03-24 22:14:28,1.0257165121621796,1.7809168523463477,0.6486948550066871,0.9845027299893079,0.5999999988242499,0.058855293177428984,4.145334272634384,3.985410735592691,0.6451664193270841,3.3394936690435113,0.0906543482414815,0.4032482423438509,0.7530487047073338,-0.37055345835626785,-0.35703579300353705,1.3637946256799025,-0.18452005244400163,0.2639076402453965,0.9603062060993026
bce72dd1,2026-03-24 22:14:28,1.0530363489919454,1.9604428663988702,0.5172968515644487,0.969355060971497,0.5992056220096604,0.036879070285993985,2.2343104374785003,4.355708018711923,1.0680957296839413,2.0068738751994597,0.08710848594083805,0.3522492629768732,0.7803211255411444,-0.37189394874247744,-0.3650821630115293,1.3684880558770034,-0.18891227445274242,0.16831254333736567,1.0102998655576885
f5d704ea,2026-03-24 22:14:28,1.0168012379069562,1.610759430403813,0.4607283931971297,1.010152672070051,0.5999168112434952,0.06893720680063255,4.232220654979781,4.999958299910267,3.216883335134252,0.5020859623645763,0.22985510048296326,0.4331068815785045,0.6685190089692661,-0.2984386110767676,-0.23787695962030542,1.2681577853485364,-0.24845420654574632,0.021000367739614,1.1137269194030661
071646f5,2026-03-24 22:51:43,1.0495486964366223,1.980707109230502,0.7064619015420485,1.0982923901559616,0.5840729173559879,0.06470523142382356,3.7080368592294897,4.985701363863985,2.375631250824334,1.5260997476555,-0.5703838618478724,-0.38496368680631976,1.477673774327096,0.32113926739890614,0.5448501224216606,0.5670053050897166,-0.2563029229173117,0.04836890313120312,1.1039670098930543
c27985d1,2026-03-24 22:51:43,1.0104759192261341,1.8767753177390594,0.541426050326151,1.0335367769737835,0.5973312512971339,0.04035392651433449,3.564105298851256,4.97342524803215,2.3002427095670095,1.9795202704973802,-0.16718865231683105,0.36004114106903096,0.9035737556239001,-0.1549572919407268,-0.03301178079266487,1.0939845363666958,-0.227623244235913,0.15988431286029925,1.033869465687807
8675969f,2026-03-24 22:51:43,1.2230011987739475,1.4451783880498836,0.4416643750821859,0.9957665755137131,0.5962687597915984,0.016881681603884716,4.941039482778232,3.8426352759416007,2.1030767119037472,0.5759881848795886,-0.192086954523073,0.07213263507802548,1.0599771597225238,-0.3676251945695471,-0.35128399106473895,1.3594545928171429,-0.3464801391553523,-0.15266354840900043,1.2495718437821763
