run_tag,timestamp,objective_value,referenceEPotFactor,precipitationFactor,temperatureFactor,temperatureConstant,maximize_irrigation_threshold,manningsN,multiplier_for_storCap,multiplier_for_recessionCoeff,multiplier_for_kSat,nse_Chatly,kge_Chatly,obj_Chatly,nse_Garm,kge_Garm,obj_Garm,nse_Uch-Kurgan,kge_Uch-Kurgan,obj_Uch-Kurgan
9e98fb7e,2026-03-19 16:21:47,0.8857862100968766,0.5993707876878365,0.5040874071463586,1.0015387981898396,-272.90123498001714,0.42453767931462716,0.02124963579702446,2.7191826262697822,1.2295194476037055,4.968097023962354,0.1774866421917732,0.47687968440769635,0.6728168367002652,-0.29011980697337253,-0.22599413102306154,1.258056968998217,0.107048477435239,0.43998187338046557,0.7264848245921477
8e4cf1ac,2026-03-19 16:21:47,2.2148455766193567,0.9037959935044374,1.2490223008949737,1.0141959531982736,-272.61330967419553,0.5236588237554933,0.033804669699662435,2.212803439801613,0.5692933118495545,3.029473408396048,-0.9409840622316332,-3.8345721247184885,3.387778093475061,0.22415983972730888,0.3804676920058443,0.6976862341334233,-0.8629198598908993,-2.2552249446082726,2.559072402249586
3ca19ee7,2026-03-19 16:21:47,1.4358404203197905,0.6391935793584584,0.9147152104702614,1.020973520873627,-273.6172251839294,0.4213552394795005,0.041855350202109225,3.0768665932209927,0.699890440623463,3.410300266538028,-0.7836151929697235,-1.381436365603785,2.082525779286754,-0.006370733209734412,0.1356753194379534,0.9353477068858905,-0.4114223407570605,-0.16787320881639411,1.2896477747867272
28be6b78,2026-03-19 17:12:08,1.6258986517293035,0.5412037295328207,1.1823763328713004,1.0484062040749618,-274.88897233305204,0.46216350565990666,0.02541214594329106,3.8878380624501876,0.5645299314799089,3.6065896319364157,-0.8896619480475865,-2.1438703661545375,2.516766157101062,0.11782921935561574,0.36527716954443146,0.7584468055499765,-0.6465747594335297,-0.5583912256402139,1.6024829925368718
fc268403,2026-03-19 17:12:08,1.8117203800312538,0.8791104228317674,1.0736163413499873,1.0188269994010963,-274.29519619548205,0.46595769135068227,0.044924972583366786,3.0624731923310766,0.6252163648371478,4.379465201136245,-0.8893523641700924,-2.537405520781275,2.713378942475684,0.08289258495226726,0.21570772079680567,0.8506998471254635,-0.6951499104294524,-1.0470147905557758,1.8710823504926142
eefc126f,2026-03-19 17:12:08,1.1710811614027181,0.5000096442417821,0.8941057717020415,1.0715594170290803,-274.49852908394854,0.4460020554102323,0.04267277747766843,3.676030247270665,0.9298455948690147,3.2266932793036487,-0.6996956848893655,-0.5464079707484426,1.623051827818904,0.02524645740437504,0.18973243411489493,0.8925105542403651,-0.20013887060608512,0.20477666630831404,0.9976811021488856
d4f974a9,2026-03-19 18:05:27,1.209623696767259,0.6436094896975402,0.9493777230463493,1.0989886612646074,-271.9391593454734,0.44628836680295625,0.041686775966129096,2.5570868328265344,0.9582160092992298,3.8536760361836175,-0.7309339639547382,-0.7237854603194052,1.7273597121370716,0.14271007381399065,0.5338504339612542,0.6617197461123776,-0.3313046275973542,-0.14827863650730078,1.2397916320523275
89b48698,2026-03-19 18:05:27,1.111240067847756,0.6607538833214008,0.6270077402784802,1.046220173788673,-274.0619615841811,0.41452438363590355,0.020297777766560252,3.25180482428553,2.232603746696556,3.2147645043224182,-0.4588568664688126,0.013435763409397117,1.2227105515297079,-0.09641390693996679,0.04246698750172051,1.0269734597191231,-0.2520514057678847,0.0839790211790109,1.0840361922944368
5f3ac3f7,2026-03-19 18:05:27,1.0043615155105712,0.5345132406461238,0.5758987914410452,1.023504050682464,-271.3329936674078,0.4171754111942184,0.0426502436277651,3.0604597907934195,1.0640727737050788,4.091185873465433,-0.15874273568512334,0.41860037031769004,0.8700711826837166,-0.18108323550352415,-0.07710509938842613,1.1290941674459751,-0.17837700625072428,0.15053861344668074,1.0139191964020218
d710ff28,2026-03-19 19:01:06,1.3182447056035953,0.6462572546756781,0.7336793767139259,1.0127645435480048,-275.5089120965236,0.40062191391456764,0.06453884596653357,2.393682928377912,1.3825418209381897,4.93955690091933,-0.6425323142204835,-0.8808511748396459,1.7616917445300646,-0.174685744220197,-0.06978364209922283,1.1222346931597098,-0.17026327821217677,0.028647919970154145,1.0708076791210113
ceb3ec1d,2026-03-19 19:01:06,1.8313109521737043,0.9091506402202854,1.2581816960183532,1.0463339988190237,-272.47526347058067,0.4162042306327613,0.01284470985701541,2.6887917892154305,0.536021360890863,4.936786550642082,-0.9298040487296657,-2.9728462130299347,2.9513251308798,0.1441205297176642,0.43393067954501985,0.710974395368658,-0.7353838477330917,-0.9278828128122163,1.8316333302726542
9648d634,2026-03-19 19:01:06,1.7114106881445401,1.111836624263287,0.9891474222325674,1.0089546676510937,-272.62247772475007,0.43364758412441506,0.026919167408748886,3.9991250786534276,0.9087192916878644,4.929074591046999,-0.8539749286946924,-2.0707978621663616,2.462386395430527,0.005475977497933137,0.13652038828147772,0.9290018171102945,-0.6392321862916153,-0.8464555174939823,1.7428438518927987
2e74968e,2026-03-19 19:51:39,1.2895919101872655,0.9096834262450879,1.0656874662676832,1.0997907646648672,-273.8433207235252,0.4006717288687989,0.048628391855330876,2.2963066952432296,2.0177865662359107,3.0251530839375995,-0.8211111443685535,-1.1721348149195459,1.9966229796440498,0.04843358010092474,0.259247731859918,0.8461593440195787,-0.22261723199647077,0.1706304182001357,1.0259934068981675
f78afe2f,2026-03-19 19:51:39,1.1103808108077127,0.5320902706364415,0.7297184056018005,1.0195754279877194,-271.1201143902046,0.43558632125337937,0.04103889708230362,2.43175437918466,1.640222928090667,3.04496356279484,-0.5881274780090912,-0.39182476743472927,1.4899761227219102,-0.0908909027500916,0.042990677430983726,1.0239501126595538,-0.08413029035658574,0.449697896273238,0.8172161970416738
455a7e99,2026-03-19 19:51:39,1.3160233766654559,0.6904807017012186,0.420809715446389,1.0515100262499193,-272.25822100635156,0.4326179607548122,0.041214718660151785,3.6825603904238604,0.5768475795086586,4.161774766964474,-0.4223199161152434,-0.4990179424083063,1.4606689292617747,-0.13012937763376867,-0.022760512113318088,1.0764449448735434,-0.4322212817558202,-0.3896912299662796,1.4109562558610498
96ae7db1,2026-03-19 20:43:24,1.236316697197631,0.7876042804678247,0.8177827772054673,1.0267614482224228,-272.88954793295306,0.4066873516014848,0.023241015921318355,3.27005642819146,2.1108318295194404,3.0270706693487437,-0.6955986415346775,-0.7379747029710704,1.716786672252874,-0.042750430459885344,0.1047020538594402,0.9690241883002226,-0.2796649733128457,0.23338651123325338,1.0231392310397962
421caba5,2026-03-19 20:43:24,1.2525307488583606,0.5748219930243879,0.8620687165202641,1.0743512886788265,-271.2792407656919,0.45583638390406683,0.04602429699615408,2.4088524496211603,1.0036885264113855,4.653637176401028,-0.7330870048843353,-0.7053360547929719,1.7192115298386537,-0.011858068882280845,0.14906499585538302,0.9313965365134489,-0.24996041294151256,0.03599205249555437,1.106984180222979
