date,Q_model_raw_m3s,month,season,Q_model_biascorrected_m3s
2077-08-26,4211.02197265625,8,zomer,2605.8312701063414
2077-08-27,3916.131591796875,8,zomer,2524.61082635431
2077-08-28,3655.295654296875,8,zomer,2450.312347316123
2077-08-29,3519.05322265625,8,zomer,2406.97221001878
2077-08-30,3709.024658203125,8,zomer,2459.611811434955
2077-08-31,4164.21044921875,8,zomer,2595.2647814963707
2077-09-01,4704.693359375,9,herfst,2112.1180423529963
2077-09-02,5165.30029296875,9,herfst,2214.014504694631
2077-09-03,5496.60693359375,9,herfst,2284.384570011039
2077-09-04,5693.8212890625,9,herfst,2332.3221509650575
2077-09-05,5746.19287109375,9,herfst,2341.392034491485
2077-09-06,5646.1220703125,9,herfst,2324.0614427415417
2077-09-07,5410.27978515625,9,herfst,2264.166254413557
2077-09-08,5073.49169921875,9,herfst,2189.722545991053
2077-09-09,4678.96240234375,9,herfst,2107.9493650916374
2077-09-10,4263.2802734375,9,herfst,1996.819121632155
2077-09-11,3854.54638671875,9,herfst,1912.7488026419526
2077-09-12,3468.48388671875,9,herfst,1820.7794298912222
2077-09-13,3120.717041015625,9,herfst,1722.088394668759
2077-09-14,2811.26513671875,9,herfst,1606.139523363635
2077-09-15,2551.348388671875,9,herfst,1517.9501012308979
2077-09-16,2335.695556640625,9,herfst,1451.3323725139692
2077-09-17,2150.82763671875,9,herfst,1385.3049156787217
2077-09-18,1983.15283203125,9,herfst,1318.9213082312017
2077-09-19,1826.606689453125,9,herfst,1255.8413662036394
2077-09-20,1680.8280029296875,9,herfst,1213.6730168229717
2077-09-21,1548.269287109375,9,herfst,1169.7814050231532
2077-09-22,1431.8983154296875,9,herfst,1124.712121155257
2077-09-23,1334.7694091796875,9,herfst,1101.3590548134002
2077-09-24,1256.4696044921875,9,herfst,1075.4348285789854
2077-09-25,1197.1900634765625,9,herfst,1051.156553056964
2077-09-26,1155.7012939453125,9,herfst,1036.1344961788297
2077-09-27,1130.3990478515625,9,herfst,1027.026771048131
2077-09-28,1121.549560546875,9,herfst,1023.891981902806
2077-09-29,1122.7432861328125,9,herfst,1024.314840073054
2077-09-30,1137.126708984375,9,herfst,1029.4144147737727
2077-10-01,1171.4713134765625,10,herfst,1041.8399165277747
2077-10-02,1263.10107421875,10,herfst,1078.0914651510059
2077-10-03,1455.4442138671875,10,herfst,1134.0073294446101
2077-10-04,1729.6141357421875,10,herfst,1226.3608141001264
2077-10-05,2001.3756103515625,10,herfst,1327.1096500776312
2077-10-06,2201.740234375,10,herfst,1406.4232530233514
2077-10-07,2309.2265625,10,herfst,1442.880395920713
2077-10-08,2332.9326171875,10,herfst,1450.7118883482801
2077-10-09,2292.314453125,10,herfst,1434.9979324521753
2077-10-10,2209.47509765625,10,herfst,1409.2006576913184
2077-10-11,2104.3955078125,10,herfst,1372.280237617204
2077-10-12,1993.1446533203125,10,herfst,1323.4110982591073
2077-10-13,1887.0535888671875,10,herfst,1294.2447592723581
2077-10-14,1792.117919921875,10,herfst,1247.5943060116026
2077-10-15,1710.1907958984375,10,herfst,1221.204372872304
2077-10-16,1640.31689453125,10,herfst,1203.7708193881715
2077-10-17,1579.34521484375,10,herfst,1180.603690813339
2077-10-18,1527.3734130859375,10,herfst,1160.8417397664336
2077-10-19,1489.534912109375,10,herfst,1145.7630186670672
2077-10-20,1472.86181640625,10,herfst,1139.0652752502165
2077-10-21,1508.6029052734375,10,herfst,1153.4426799986527
2077-10-22,1652.0391845703125,10,herfst,1206.6089845830556
2077-10-23,1985.1787109375,10,herfst,1319.8316298480408
2077-10-24,2556.517333984375,10,herfst,1519.2087008925334
2077-10-25,3313.598876953125,10,herfst,1784.3995275484408
2077-10-26,4083.848876953125,10,herfst,1953.9209312490684
2077-10-27,4669.52294921875,10,herfst,2106.420077488613
2077-10-28,4993.35400390625,10,herfst,2171.2976297311134
2077-10-29,5059.89404296875,10,herfst,2186.124694302028
2077-10-30,4964.5947265625,10,herfst,2165.0031014054643
2077-10-31,4770.07568359375,10,herfst,2122.7106451829063
2077-11-01,4546.77001953125,11,herfst,2081.66939928442
2077-11-02,4327.83740234375,11,herfst,2016.4282877151945
2077-11-03,4132.3505859375,11,herfst,1963.583894556209
2077-11-04,3950.360107421875,11,herfst,1928.0031968346266
2077-11-05,3787.211181640625,11,herfst,1897.0026357388733
2077-11-06,3647.196533203125,11,herfst,1866.2527412820223
2077-11-07,3541.05322265625,11,herfst,1838.0685080334997
2077-11-08,3519.9677734375,11,herfst,1832.3189961033415
2077-11-09,3584.762939453125,11,herfst,1852.7209141233352
2077-11-10,3752.2392578125,11,herfst,1887.8121915042543
2077-11-11,4027.8564453125,11,herfst,1941.6573607080013
2077-11-12,4423.19580078125,11,herfst,2050.0633297542495
2077-11-13,4986.2001953125,11,herfst,2169.731879302429
2077-11-14,5853.40380859375,11,herfst,2363.004372397664
2077-11-15,6953.67431640625,11,herfst,2774.387020218464
2077-11-16,7930.67041015625,11,herfst,3110.7785524346173
2077-11-17,8458.0361328125,11,herfst,3466.538434584242
2077-11-18,8502.826171875,11,herfst,3497.8484162747823
2077-11-19,8311.6455078125,11,herfst,3352.553793827304
2077-11-20,8189.71826171875,11,herfst,3257.617158749212
2077-11-21,8395.568359375,11,herfst,3417.898935202644
2077-11-22,8889.5771484375,11,herfst,3758.494275504493
2077-11-23,9335.5478515625,11,herfst,4070.755118925333
2077-11-24,9455.66015625,11,herfst,4156.94453234315
2077-11-25,9184.6826171875,11,herfst,3962.498216439338
2077-11-26,8760.4267578125,11,herfst,3671.4550265451153
2077-11-27,8323.283203125,11,herfst,3361.6152929460764
2077-11-28,7948.8466796875,11,herfst,3119.518154149133
2077-11-29,7624.8125,11,herfst,2982.4214668504223
2077-11-30,7495.75732421875,11,herfst,2945.6888617178524
2077-12-01,7645.322265625,12,winter,4166.902655371981
2077-12-02,8097.2998046875,12,winter,4339.286507704592
2077-12-03,8810.8671875,12,winter,4626.5618983461545
2077-12-04,9753.9248046875,12,winter,5167.982959816498
2077-12-05,10635.169921875,12,winter,5640.932835799427
2077-12-06,11203.3232421875,12,winter,6008.273716117207
2077-12-07,11272.21875,12,winter,6053.90890743075
2077-12-08,10849.19140625,12,winter,5773.702920482662
2077-12-09,10074.1923828125,12,winter,5317.870905769877
2077-12-10,9110.943359375,12,winter,4838.842758109635
2077-12-11,8092.89111328125,12,winter,4337.334503626261
2077-12-12,7107.44970703125,12,winter,3882.104652905006
2077-12-13,6202.251953125,12,winter,3549.564560830681
2077-12-14,5403.43115234375,12,winter,3192.76895371094
2077-12-15,4719.822265625,12,winter,2893.1031556195903
2077-12-16,4146.703125,12,winter,2576.1721094716227
2077-12-17,3669.340576171875,12,winter,2371.1549545413773
2077-12-18,3275.147216796875,12,winter,2186.344982414163
2077-12-19,2957.355712890625,12,winter,2055.8745870311773
2077-12-20,2736.58544921875,12,winter,1968.4424113173352
2077-12-21,2594.401123046875,12,winter,1908.38953584516
2077-12-22,2543.737548828125,12,winter,1875.3006206398181
2077-12-23,2580.954345703125,12,winter,1900.8814973055046
2077-12-24,2709.14306640625,12,winter,1956.2557024802372
2077-12-25,2949.913330078125,12,winter,2053.9420890889946
2077-12-26,3311.834716796875,12,winter,2195.677792748621
2077-12-27,3741.7373046875,12,winter,2396.451450472175
2077-12-28,4135.6982421875,12,winter,2573.101577427917
2077-12-29,4407.7392578125,12,winter,2712.8272607964154
2077-12-30,4538.47705078125,12,winter,2769.644827342805
2077-12-31,4547.552734375,12,winter,2773.614099348407
2078-01-01,4474.625,1,winter,2741.7189796589096
2078-01-02,4347.84619140625,1,winter,2683.9017523444772
2078-01-03,4177.76318359375,1,winter,2590.5221640000427
2078-01-04,3970.237060546875,1,winter,2505.528324481625
2078-01-05,3732.4169921875,1,winter,2393.194794376463
2078-01-06,3478.379638671875,1,winter,2273.3479107190014
2078-01-07,3223.853759765625,1,winter,2166.4515792671787
2078-01-08,2981.74267578125,1,winter,2062.2069347200195
2078-01-09,2758.91357421875,1,winter,1978.737258276235
2078-01-10,2556.650146484375,1,winter,1884.2299760767085
2078-01-11,2372.98583984375,1,winter,1778.5057489150734
2078-01-12,2204.894287109375,1,winter,1714.0951818927474
2078-01-13,2049.759765625,1,winter,1656.8012944611132
2078-01-14,1906.0662841796875,1,winter,1600.1932366192614
2078-01-15,1772.72412109375,1,winter,1544.5447800398724
2078-01-16,1649.3292236328125,1,winter,1507.2208363484049
2078-01-17,1535.5574951171875,1,winter,1472.7155848924897
2078-01-18,1431.041259765625,1,winter,1430.1354921663499
2078-01-19,1335.407958984375,1,winter,1382.9249609236624
2078-01-20,1249.9898681640625,1,winter,1345.1584481705086
2078-01-21,1172.921875,1,winter,1314.5611941239988
2078-01-22,1107.00830078125,1,winter,1290.4450334115447
2078-01-23,1055.2357177734375,1,winter,1275.4146438602002
2078-01-24,1019.7099609375,1,winter,1265.2220342675919
2078-01-25,1001.912109375,1,winter,1258.6657690588193
2078-01-26,998.0399169921876,1,winter,1257.2393541844197
2078-01-27,1004.6402587890624,1,winter,1259.6707482848196
2078-01-28,1016.79443359375,1,winter,1264.148029890045
2078-01-29,1030.365234375,1,winter,1268.5914538092873
2078-01-30,1042.92236328125,1,winter,1272.0364884573287
2078-01-31,1053.9580078125,1,winter,1275.0641055230976
2078-02-01,1064.38525390625,2,winter,1277.9248091397296
2078-02-02,1076.255859375,2,winter,1281.1814968299166
2078-02-03,1091.300537109375,2,winter,1285.3089877914645
2078-02-04,1109.4615478515625,2,winter,1291.358057507297
2078-02-05,1131.7828369140625,2,winter,1299.6653637745433
2078-02-06,1180.00439453125,2,winter,1316.9516840725605
2078-02-07,1257.5986328125,2,winter,1348.8402735939624
2078-02-08,1366.72021484375,2,winter,1395.8437653725427
2078-02-09,1480.4586181640625,2,winter,1452.8575807871925
2078-02-10,1572.767333984375,2,winter,1481.906428778089
2078-02-11,1636.1031494140625,2,winter,1502.3154584761978
2078-02-12,1662.958740234375,2,winter,1512.1810268229117
2078-02-13,1704.2696533203125,2,winter,1523.8326262664787
2078-02-14,1851.484619140625,2,winter,1575.9462644822847
2078-02-15,2146.744384765625,2,winter,1685.561593327965
2078-02-16,2610.762451171875,2,winter,1917.5249204047584
2078-02-17,3203.9111328125,2,winter,2155.8075073608825
2078-02-18,3809.746826171875,2,winter,2438.0213648087056
2078-02-19,4397.7626953125,2,winter,2708.518641774637
2078-02-20,4922.0419921875,2,winter,2987.527314118757
2078-02-21,5385.41357421875,2,winter,3184.4814361872536
2078-02-22,5786.34619140625,2,winter,3361.5887539345244
2078-02-23,6065.74658203125,2,winter,3493.175679704235
2078-02-24,6175.37744140625,2,winter,3539.3439020168084
2078-02-25,6215.21142578125,2,winter,3554.493184271859
2078-02-26,6395.275390625,2,winter,3640.264730848585
2078-02-27,7057.26904296875,2,winter,3858.937061092906
2078-02-28,8195.9423828125,2,winter,4381.167680470215
2078-03-01,9329.0576171875,3,lente,6091.605533739063
2078-03-02,9917.3173828125,3,lente,6408.046496356961
2078-03-03,9823.119140625,3,lente,6364.195335166634
2078-03-04,9251.89453125,3,lente,6046.847133435119
2078-03-05,8482.9619140625,3,lente,5567.987418555598
2078-03-06,7728.93115234375,3,lente,4932.47101321869
2078-03-07,7087.74365234375,3,lente,4321.083446430522
2078-03-08,6556.2412109375,3,lente,4102.225326845068
2078-03-09,6087.134765625,3,lente,3908.1986364201643
2078-03-10,5634.70361328125,3,lente,3608.101179549804
2078-03-11,5176.89892578125,3,lente,3390.2795631187323
2078-03-12,4714.36181640625,3,lente,3217.20415093162
2078-03-13,4258.5166015625,3,lente,2990.7042449592946
2078-03-14,3823.959716796875,3,lente,2784.8379137586785
2078-03-15,3421.134521484375,3,lente,2656.766857189813
2078-03-16,3056.502197265625,3,lente,2523.907382649823
2078-03-17,2736.06591796875,3,lente,2381.2760164216197
2078-03-18,2465.821533203125,3,lente,2215.1747118989397
2078-03-19,2256.933349609375,3,lente,2135.963292689259
2078-03-20,2133.644287109375,3,lente,2078.9906838765846
2078-03-21,2078.3291015625,3,lente,2061.124140789152
2078-03-22,2070.532958984375,3,lente,2056.885329592884
2078-03-23,2080.0908203125,3,lente,2062.081998227923
2078-03-24,2109.75341796875,3,lente,2071.4602580190776
2078-03-25,2148.985595703125,3,lente,2083.8262796953204
2078-03-26,2208.567138671875,3,lente,2111.814331303632
2078-03-27,2290.938232421875,3,lente,2153.1078698250017
2078-03-28,2399.905517578125,3,lente,2193.0536793903743
2078-03-29,2560.41064453125,3,lente,2270.351717272223
2078-03-30,2791.0048828125,3,lente,2408.923986528974
2078-03-31,3079.988037109375,3,lente,2538.929615361001
2078-04-01,3378.826171875,4,lente,2647.7569752860195
2078-04-02,3632.603515625,4,lente,2725.3443165895055
2078-04-03,3807.4765625,4,lente,2779.9081966024673
2078-04-04,3895.78955078125,4,lente,2820.3996684257286
2078-04-05,3904.263427734375,4,lente,2826.5379941090896
2078-04-06,3887.146484375,4,lente,2814.138784913027
2078-04-07,3862.56005859375,4,lente,2796.3823526302936
2078-04-08,3822.296142578125,4,lente,2784.3403785042547
2078-04-09,3743.09326171875,4,lente,2761.410625031259
2078-04-10,3618.6953125,4,lente,2720.630935346621
2078-04-11,3458.908935546875,4,lente,2664.360564944836
2078-04-12,3279.11572265625,4,lente,2610.678751927976
2078-04-13,3092.29638671875,4,lente,2541.8660987744342
2078-04-14,2906.438720703125,4,lente,2464.0929382398153
2078-04-15,2728.9013671875,4,lente,2375.9845654978353
2078-04-16,2561.583984375,4,lente,2271.0255788000104
2078-04-17,2405.224365234375,4,lente,2194.535419481217
2078-04-18,2258.91845703125,4,lente,2136.9068667401507
2078-04-19,2121.166748046875,4,lente,2075.057751079488
2078-04-20,1989.643310546875,4,lente,2011.7895359715085
2078-04-21,1862.7176513671875,4,lente,1972.5837309261021
2078-04-22,1739.70068359375,4,lente,1922.8897635746957
2078-04-23,1621.1265869140625,4,lente,1842.5827443141582
2078-04-24,1506.755126953125,4,lente,1807.8685375778375
2078-04-25,1397.6060791015625,4,lente,1756.6421337232373
2078-04-26,1296.7645263671875,4,lente,1710.990394375151
2078-04-27,1202.4591064453125,4,lente,1643.254709317384
2078-04-28,1116.7490234375,4,lente,1569.1076254822697
2078-04-29,1041.859375,4,lente,1519.8218676392996
2078-04-30,983.7243041992188,4,lente,1495.887052342795
2078-05-01,946.7483520507812,5,lente,1480.1602589481745
2078-05-02,935.880126953125,5,lente,1475.7852164913627
2078-05-03,941.9927368164062,5,lente,1478.1193398804448
2078-05-04,954.5418090820312,5,lente,1483.5048977119745
2078-05-05,978.0521850585938,5,lente,1493.5946068779356
2078-05-06,1051.9266357421875,5,lente,1524.4570461861435
2078-05-07,1272.8243408203125,5,lente,1697.0868488322885
2078-05-08,1738.610107421875,5,lente,1922.2605063095707
2078-05-09,2415.376953125,5,lente,2197.908758479814
2078-05-10,3136.260009765625,5,lente,2552.354787670078
2078-05-11,3707.34423828125,5,lente,2751.0149601230405
2078-05-12,4074.6005859375,5,lente,2922.6042706010803
2078-05-13,4246.24072265625,5,lente,2984.3037366574617
2078-05-14,4282.08642578125,5,lente,3002.9932921824657
2078-05-15,4240.45068359375,5,lente,2981.8849131032925
2078-05-16,4141.30029296875,5,lente,2947.46887820917
2078-05-17,4008.607421875,5,lente,2889.8816080294605
2078-05-18,3851.009521484375,5,lente,2792.927863281593
2078-05-19,3675.947265625,5,lente,2740.21697191772
2078-05-20,3486.025634765625,5,lente,2672.0139484735623
2078-05-21,3299.579833984375,5,lente,2620.2901316239627
2078-05-22,3135.508056640625,5,lente,2552.1753892982965
2078-05-23,3004.65625,5,lente,2494.368094884447
2078-05-24,2919.474365234375,5,lente,2470.447073176398
2078-05-25,2868.6484375,5,lente,2445.9088707759
2078-05-26,2822.96142578125,5,lente,2424.6241195165126
2078-05-27,2753.99267578125,5,lente,2390.4558592042863
2078-05-28,2648.962158203125,5,lente,2327.674011090095
2078-05-29,2511.035400390625,5,lente,2239.666183740024
2078-05-30,2353.096923828125,5,lente,2180.013604840799
2078-05-31,2190.213134765625,5,lente,2101.830200404573
2078-06-01,2034.59716796875,6,zomer,1792.181808815813
2078-06-02,1894.2216796875,6,zomer,1725.2340143575593
2078-06-03,1771.94873046875,6,zomer,1688.2737065438853
2078-06-04,1668.1641845703125,6,zomer,1652.843263336469
2078-06-05,1580.895751953125,6,zomer,1614.3710500810707
2078-06-06,1506.3143310546875,6,zomer,1576.7144572887398
2078-06-07,1440.2869873046875,6,zomer,1551.883957066188
2078-06-08,1384.232421875,6,zomer,1517.0208048630698
2078-06-09,1370.9837646484375,6,zomer,1510.3583935397644
2078-06-10,1350.89453125,6,zomer,1502.5030624024264
2078-06-11,1324.244384765625,6,zomer,1489.6469252759111
2078-06-12,1290.6607666015625,6,zomer,1468.6034292710249
2078-06-13,1238.7662353515625,6,zomer,1451.5887556134971
2078-06-14,1182.837646484375,6,zomer,1430.5538302502555
2078-06-15,1123.7506103515625,6,zomer,1405.2766138626234
2078-06-16,1064.871337890625,6,zomer,1377.1809130841305
2078-06-17,1010.6227416992188,6,zomer,1353.821333752168
2078-06-18,964.1531982421876,6,zomer,1321.938456325035
2078-06-19,927.6941528320312,6,zomer,1302.3603986422856
2078-06-20,902.1976318359376,6,zomer,1292.846626916305
2078-06-21,895.5768432617188,6,zomer,1289.7628347515954
2078-06-22,907.3447265625,6,zomer,1294.767213818652
2078-06-23,939.7371826171876,6,zomer,1308.4863113344575
2078-06-24,1008.777587890625,6,zomer,1351.9492403292345
2078-06-25,1130.1103515625,6,zomer,1409.4406012256525
2078-06-26,1357.911865234375,6,zomer,1504.8561225684364
2078-06-27,1805.8348388671875,6,zomer,1697.5648863849544
2078-06-28,2585.8681640625,6,zomer,2006.8491908750682
2078-06-29,3679.467529296875,6,zomer,2454.496037090823
2078-06-30,4939.78662109375,6,zomer,2989.986151303135
2078-07-01,6052.86181640625,7,zomer,3464.900797201752
2078-07-02,6836.58935546875,7,zomer,3610.377947445528
2078-07-03,7276.58740234375,7,zomer,3772.4606337449827
2078-07-04,7433.01904296875,7,zomer,3842.1408468664167
2078-07-05,7400.1689453125,7,zomer,3827.508245708479
2078-07-06,7274.552734375,7,zomer,3771.5543203091115
2078-07-07,7113.68994140625,7,zomer,3699.9003144277704
2078-07-08,6985.3427734375,7,zomer,3642.72992369439
2078-07-09,6945.04150390625,7,zomer,3631.588903859831
2078-07-10,7010.2734375,7,zomer,3653.834927632169
2078-07-11,7135.9833984375,7,zomer,3709.8306126138955
2078-07-12,7223.63427734375,7,zomer,3748.8734296428975
2078-07-13,7175.818359375,7,zomer,3727.574520155356
2078-07-14,6956.6748046875,7,zomer,3633.8641325148706
2078-07-15,6572.42333984375,7,zomer,3558.7126376818296
2078-07-16,6074.3779296875,7,zomer,3468.587519027574
2078-07-17,5530.11962890625,7,zomer,3225.696703007093
2078-07-18,4987.234375,7,zomer,3014.349300820302
2078-07-19,4489.01904296875,7,zomer,2726.7390975813705
2078-07-20,4050.974853515625,7,zomer,2554.391419902874
2078-07-21,3705.711181640625,7,zomer,2459.0383119437806
2078-07-22,3488.363037109375,7,zomer,2398.521685139199
2078-07-23,3424.241455078125,7,zomer,2378.591829591732
2078-07-24,3535.32470703125,7,zomer,2411.829234399319
2078-07-25,3819.18701171875,7,zomer,2497.4095672947165
2078-07-26,4261.59716796875,7,zomer,2617.247310131829
2078-07-27,4750.2265625,7,zomer,2864.6665481368373
2078-07-28,5156.71533203125,7,zomer,3087.9449930616684
2078-07-29,5384.32568359375,7,zomer,3171.685065830077
2078-07-30,5417.1396484375,7,zomer,3183.352918606504
2078-07-31,5301.0263671875,7,zomer,3142.06584228202
2078-08-01,5084.53369140625,8,zomer,3058.2687920209696
2078-08-02,4819.419921875,8,zomer,2915.986053823586
2078-08-03,4539.35107421875,8,zomer,2754.989247906359
2078-08-04,4258.2548828125,8,zomer,2616.492875850665
2078-08-05,3983.098876953125,8,zomer,2539.82047699045
2078-08-06,3715.234619140625,8,zomer,2460.6866370360103
2078-08-07,3455.593017578125,8,zomer,2389.498479172255
2078-08-08,3206.215576171875,8,zomer,2270.669454403336
2078-08-09,2969.9326171875,8,zomer,2182.5032459625268
2078-08-10,2750.609375,8,zomer,2079.0201661228957
2078-08-11,2551.114501953125,8,zomer,1995.089693411611
2078-08-12,2373.1962890625,8,zomer,1929.6471696674016
2078-08-13,2218.2138671875,8,zomer,1868.5633613285693
2078-08-14,2086.7294921875,8,zomer,1813.3055433965485
2078-08-15,1979.873291015625,8,zomer,1767.3158905731425
2078-08-16,1896.164794921875,8,zomer,1725.7958125719617
2078-08-17,1834.053955078125,8,zomer,1706.742806303585
2078-08-18,1789.3031005859375,8,zomer,1692.9439983532752
2078-08-19,1755.147705078125,8,zomer,1684.1978320891121
2078-08-20,1724.461669921875,8,zomer,1675.7985211887642
2078-08-21,1690.0697021484375,8,zomer,1662.4600717843596
2078-08-22,1646.017333984375,8,zomer,1643.0631661234183
2078-08-23,1592.6522216796875,8,zomer,1619.3342814569824
2078-08-24,1528.003173828125,8,zomer,1593.4007579018005
2078-08-25,1455.8922119140625,8,zomer,1558.2238167358569
2078-08-26,1382.9097900390625,8,zomer,1516.3556870953123
2078-08-27,1307.0223388671875,8,zomer,1477.2210560856263
2078-08-28,1238.632080078125,8,zomer,1451.547941497459
2078-08-29,1212.1373291015625,8,zomer,1443.3123700928872
2078-08-30,1224.3739013671875,8,zomer,1447.2101697089224
2078-08-31,1279.0579833984375,8,zomer,1464.4204723065516
2078-09-01,1342.2239990234375,9,herfst,1102.720705030043
2078-09-02,1396.92333984375,9,herfst,1113.2608310263488
2078-09-03,1439.261962890625,9,herfst,1128.7073225600427
2078-09-04,1482.8809814453125,9,herfst,1143.0556973250536
2078-09-05,1569.2275390625,9,herfst,1178.1561892969057
2078-09-06,1735.711181640625,9,herfst,1229.3891424246115
2078-09-07,2006.36962890625,9,herfst,1329.3536948876153
2078-09-08,2357.231689453125,9,herfst,1456.1688264526247
2078-09-09,2706.436767578125,9,herfst,1561.3446499030304
2078-09-10,2973.859619140625,9,herfst,1667.841485094889
2078-09-11,3117.443359375,9,herfst,1720.9843657241
2078-09-12,3139.949951171875,9,herfst,1728.574575010497
2078-09-13,3070.455810546875,9,herfst,1705.710814870882
2078-09-14,2941.33935546875,9,herfst,1655.098373874906
2078-09-15,2779.81494140625,9,herfst,1595.4297740089978
2078-09-16,2605.473876953125,9,herfst,1531.5159941320537
2078-09-17,2430.671630859375,9,herfst,1480.2434732129602
2078-09-18,2262.845458984375,9,herfst,1424.2948870586765
2078-09-19,2106.00830078125,9,herfst,1372.7642714690348
2078-09-20,1962.4290771484373,9,herfst,1311.124340176431
2078-09-21,1833.01318359375,9,herfst,1259.296731933484
2078-09-22,1718.333251953125,9,herfst,1223.2928572930184
2078-09-23,1618.18701171875,9,herfst,1192.730511881579
2078-09-24,1531.5960693359375,9,herfst,1162.5062491278552
2078-09-25,1456.92578125,9,herfst,1134.4375658972342
2078-09-26,1391.069091796875,9,herfst,1112.0334099721456
2078-09-27,1331.24853515625,9,herfst,1100.715934403388
2078-09-28,1274.59912109375,9,herfst,1082.6977037518666
2078-09-29,1218.5186767578125,9,herfst,1059.9550887280225
2078-09-30,1161.6641845703125,9,herfst,1038.2918046997856
2078-10-01,1104.608154296875,10,herfst,1017.8907600703378
2078-10-02,1047.454833984375,10,herfst,998.6985274258445
2078-10-03,988.0221557617188,10,herfst,981.1446878160649
2078-10-04,928.7794189453124,10,herfst,965.1873911438203
2078-10-05,870.6712646484375,10,herfst,954.7772238433222
2078-10-06,814.647216796875,10,herfst,944.6084956907222
2078-10-07,761.1547241210938,10,herfst,934.6700378486327
2078-10-08,716.00439453125,10,herfst,926.2814841518581
2078-10-09,677.02734375,10,herfst,920.2562128910696
2078-10-10,646.921142578125,10,herfst,916.2375864400715
2078-10-11,649.8501586914062,10,herfst,916.6285564452553
2078-10-12,697.4195556640625,10,herfst,922.9781996912099
2078-10-13,795.3080444335938,10,herfst,941.0154391771978
2078-10-14,914.3063354492188,10,herfst,962.5945154558634
2078-10-15,1010.04296875,10,herfst,987.7513447483691
2078-10-16,1065.332763671875,10,herfst,1004.6501719940075
2078-10-17,1086.019287109375,10,herfst,1011.5368102682955
2078-10-18,1090.11767578125,10,herfst,1012.9011826035464
2078-10-19,1095.2816162109375,10,herfst,1014.6202819928988
2078-10-20,1118.5238037109375,10,herfst,1022.8201560038451
2078-10-21,1179.3912353515625,10,herfst,1044.7052575210523
2078-10-22,1301.4049072265625,10,herfst,1092.1200274464786
2078-10-23,1504.5203857421875,10,herfst,1151.8334104830599
2078-10-24,1778.90869140625,10,herfst,1244.7232439651848
2078-10-25,2069.894775390625,10,herfst,1361.6104592676363
2078-10-26,2304.378173828125,10,herfst,1440.6206395686272
2078-10-27,2434.902099609375,10,herfst,1482.1935958719928
2078-10-28,2454.1416015625,10,herfst,1491.0624449108352
2078-10-29,2385.420166015625,10,herfst,1464.0830238654562
2078-10-30,2259.810546875,10,herfst,1423.287383279313
2078-10-31,2104.44384765625,10,herfst,1372.2947454438256
2078-11-01,1938.61083984375,11,herfst,1303.2612842261844
2078-11-02,1774.3333740234375,11,herfst,1243.7287861834477
2078-11-03,1618.303955078125,11,herfst,1192.79743405495
2078-11-04,1473.7730712890625,11,herfst,1139.349911858978
2078-11-05,1342.3804931640625,11,herfst,1102.7492901413573
2078-11-06,1224.138671875,11,herfst,1062.273463901209
2078-11-07,1130.219482421875,11,herfst,1026.9631628705633
2078-11-08,1071.475830078125,11,herfst,1006.6952268995642
2078-11-09,1070.287109375,11,herfst,1006.2994963401827
2078-11-10,1153.678466796875,11,herfst,1035.4026594710676
2078-11-11,1348.884033203125,11,herfst,1103.937222259522
2078-11-12,1658.8609619140625,11,herfst,1208.260652555761
2078-11-13,2054.268310546875,11,herfst,1355.6609966116666
2078-11-14,2483.53759765625,11,herfst,1500.98148646695
2078-11-15,2885.377685546875,11,herfst,1632.947215474317
2078-11-16,3213.041015625,11,herfst,1751.81789160823
2078-11-17,3426.958984375,11,herfst,1811.4812045834146
2078-11-18,3537.51904296875,11,herfst,1836.883777502841
2078-11-19,3581.092529296875,11,herfst,1851.4905163064022
2078-11-20,3594.541259765625,11,herfst,1855.771811551584
2078-11-21,3605.734130859375,11,herfst,1857.9997307656906
2078-11-22,3606.923583984375,11,herfst,1858.236489095995
2078-11-23,3585.512451171875,11,herfst,1852.9721660388589
2078-11-24,3523.48193359375,11,herfst,1833.1066577658062
2078-11-25,3410.537109375,11,herfst,1807.8641427715393
2078-11-26,3248.468505859375,11,herfst,1764.2843968433642
2078-11-27,3048.887451171875,11,herfst,1698.1170943446377
2078-11-28,2828.028076171875,11,herfst,1609.2662635938912
2078-11-29,2607.41650390625,11,herfst,1532.0901193938819
2078-11-30,2398.573974609375,11,herfst,1468.5086280620535
2078-12-01,2218.582275390625,12,winter,1721.8890209473643
2078-12-02,2081.806640625,12,winter,1665.2537134395857
2078-12-03,1998.7100830078125,12,winter,1640.7836707254419
2078-12-04,1977.3602294921875,12,winter,1631.487920344102
2078-12-05,2024.8509521484373,12,winter,1650.2315516153437
2078-12-06,2135.12841796875,12,winter,1681.7360851981446
2078-12-07,2288.37451171875,12,winter,1741.0278386737668
2078-12-08,2436.849609375,12,winter,1811.963115316382
2078-12-09,2544.51220703125,12,winter,1875.83631443451
2078-12-10,2610.8134765625,12,winter,1917.5534105470072
2078-12-11,2716.2119140625,12,winter,1959.0487687053667
2078-12-12,2941.351318359375,12,winter,2051.7188669779744
2078-12-13,3390.572021484375,12,winter,2233.3009101774305
2078-12-14,4087.171875,12,winter,2559.561972513215
2078-12-15,4966.87890625,12,winter,3004.7072526103593
2078-12-16,5854.01708984375,12,winter,3400.1988671660706
