time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11,Groundwater Recharge
2045-12-31 00:00:00+00:00,,-8.188796862818037e-12,-3.831771705486986e-11,-9.443496332139922e-12,6.169977723180509e-14,4.58325495882473e-14,3.74342646724396e-13,9.42884254356781e-16,3.9919456629178285e-14,1.617120892184428e-15,1.0345362262166591e-13,0.0,-4.2371777587876313e-07
2046-01-01 00:00:00+00:00,,-8.124358824579403e-12,-3.8460012952157285e-11,-9.427804890937974e-12,6.59325025131885e-14,4.071838488129212e-14,4.126844536673363e-13,9.372200391593731e-16,4.2057069632450705e-14,1.6004049087286012e-15,1.0980162634156854e-13,0.0,-4.226006358133039e-07
2046-01-02 00:00:00+00:00,,-8.183446975618125e-12,-3.9849235022870744e-11,-9.444577064865456e-12,6.645638900293349e-14,3.313144978636315e-14,-5.353907539529246e-08,9.3021973536679e-16,4.235587575118771e-14,1.5776375101393529e-15,1.1022366558973568e-13,0.0,-0.00041052233342556014
2046-01-03 00:00:00+00:00,,-8.178026832117435e-12,-4.1323028332485023e-11,-9.43798251357153e-12,6.664720858529094e-14,2.6675996548969523e-14,-5.352965715132996e-08,9.231184228952467e-16,4.2426565732833765e-14,1.5543110698049167e-15,3.1247787425072934e-14,0.0,-0.0004104724478901091
2046-01-04 00:00:00+00:00,,-8.107995178030514e-12,-4.128574912498628e-11,-9.420980488783481e-12,6.66654231817887e-14,2.79324394831474e-14,-5.351993337399108e-08,9.182074317461847e-16,4.249421994839686e-14,1.541431404446323e-15,1.0987650405410582e-13,0.0,-0.00041043470412578567
2046-01-05 00:00:00+00:00,,-8.087100433762373e-12,-4.1249365034801144e-11,-9.413378063150013e-12,6.69264990649232e-14,-7.238534660558571e-09,-5.3515325504349676e-08,9.117003128871403e-16,4.258616029262363e-14,1.5207216606441922e-15,1.1037639579452099e-13,0.0,-0.000410370556514131
2046-01-06 00:00:00+00:00,,-8.07398939373094e-12,-4.121400096201988e-11,-9.40750689154557e-12,6.71285943498745e-14,-7.237544785709815e-09,-5.3506120423207904e-08,9.050314107351704e-16,4.267593223250543e-14,1.4990801806000816e-15,1.1047297110303514e-13,0.0,-0.0004657573550337073
2046-01-07 00:00:00+00:00,,-8.020017809584612e-12,-4.13989016678773e-11,-9.391582130036102e-12,6.688313097802379e-14,-7.236466537108299e-09,-5.353707521749129e-08,9.006925903419787e-16,4.2547129014414153e-14,1.4889385492434875e-15,1.1031215681580123e-13,0.0,-0.0004656885522808829
2046-01-08 00:00:00+00:00,,-7.996636339213659e-12,-4.1360484481778315e-11,-9.382663916646106e-12,6.660991203055744e-14,-7.236395038745513e-09,-5.367062883010476e-08,8.9501778723273e-16,4.241138690241897e-14,1.4721181689769116e-15,5.488145677387361e-14,0.0,-0.00046562306974557094
2046-01-09 00:00:00+00:00,,-7.986633056289438e-12,-4.210202325660717e-11,-9.377377346853066e-12,6.613286307466382e-14,-7.235025467622336e-09,-5.3756860296516606e-08,8.88589865954254e-16,4.2171561381865175e-14,1.4516305595651982e-15,1.0954508377876773e-13,0.0,-0.00046561385813591083
2046-01-10 00:00:00+00:00,,-7.97128682505921e-12,-4.3091752388590976e-11,-9.371873069263792e-12,6.61267915424979e-14,-7.233567078657188e-09,-5.388918467019721e-08,8.831829370145746e-16,4.2190209659231925e-14,1.436162255640677e-15,3.082021874582612e-14,0.0,-0.00046582148641110264
2046-01-11 00:00:00+00:00,,-8.008276333737463e-12,-4.7119589480226765e-11,-9.44802482777396e-12,6.731507712354201e-14,-7.235348320477897e-09,-5.387635226838938e-08,8.821418276432806e-16,4.2783051407147e-14,1.4422439522019628e-15,3.0015710240655774e-14,0.0,-0.00046611688945375396
2046-01-12 00:00:00+00:00,,-8.413649985050675e-12,-6.003071650884095e-11,-9.83489331640719e-12,6.632628474223523e-14,-7.543563107503815e-09,-5.7249454954444445e-08,8.761375287175501e-16,4.221146002181264e-14,1.4228141810622517e-15,3.000592531604909e-14,0.0,-0.0004664920264201224
2046-01-13 00:00:00+00:00,,-8.398762588179842e-12,-6.046076833632341e-11,-9.822413715721012e-12,5.19306819768417e-14,-7.527984458022274e-09,-5.741226161148916e-08,8.694988021143261e-16,3.1030733538273125e-14,1.4032835071226988e-15,2.635478979690943e-14,0.0,-0.00046609604472090503
2046-01-14 00:00:00+00:00,,-8.38615982212687e-12,-6.027012916520746e-11,-9.812069559633763e-12,5.531946428716239e-14,-7.516369748827856e-09,-5.732632502031265e-08,8.632756510508488e-16,3.298836898091295e-14,1.384623477173805e-15,2.7589845149169137e-14,0.0,-0.00046614806854018866
2046-01-15 00:00:00+00:00,,-8.374644727693337e-12,-6.010488634577982e-11,-9.80271853273651e-12,5.730659002889382e-14,-7.506340438112602e-09,-5.7247561358053645e-08,8.572959160805887e-16,3.388175157104101e-14,1.3666152390778234e-15,2.8195246701626098e-14,0.0,-0.00046602988512022843
2046-01-16 00:00:00+00:00,,-8.362901517122712e-12,-5.99759270025757e-11,-9.793050918804891e-12,5.6804387582598537e-14,-7.495679632540941e-09,-5.717439677255243e-08,8.514057019049415e-16,3.3644961816570174e-14,1.3490732926193052e-15,2.807399562929254e-14,0.0,-0.00046623308351307
