time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11
2030-01-01 00:00:00+00:00,,-0.00535215123090893,0.0005398537341534393,-0.0029886644333601,0.0005535723835565776,-0.0005371086445183209,0.0003111730546817296,-9.221264831219256e-05,0.0007145687269076717,-0.000194788415452453,0.00029823064724306906,0.0003413643717067316
2030-01-02 00:00:00+00:00,,0.008106728259008378,0.009783199813682586,0.006394366093445569,0.006728173942093463,0.0007790126670186879,0.006333529406033728,0.005075733367371337,0.004652722217481475,0.001521194979600992,0.0021194562109283326,0.004455585207324475
2030-01-03 00:00:00+00:00,,0.011722178431227803,0.01267449467559345,0.011907781765330583,0.00917756681519677,0.005183624784486751,0.008738702428672696,0.00826585185483708,0.009303353384893853,0.005910887630490674,0.006520151475832847,0.008999506717373151
2030-01-04 00:00:00+00:00,,0.0009816795936785638,-0.00025071995910197487,0.0020258049480617046,-0.00025633488869036825,-0.0007098837635507449,-0.0005489616335871972,-0.0003853406944274839,-0.00025434170908233966,-0.00044321989059146333,-0.00027671664971418153,-0.00043087552330689505
2030-01-05 00:00:00+00:00,,0.0007659057737328112,-0.0002839934682015155,0.0018136881990358233,0.00011388103666831739,-0.0008328504099763823,-0.00024859935149379453,-0.00045672275654754305,0.0003699400103869266,-0.0005264823402974291,-8.961728595835439e-05,0.00012267829879419878
2030-01-06 00:00:00+00:00,,0.0008231469546444714,-0.00026342468422835275,0.0018585881916806102,-0.00026333965229685674,-0.0007296699915139149,-0.0005665004123329709,-0.00039930127684368287,-0.00025961950717956483,-0.00045930965154310915,-0.000282635410662202,-0.00044142659317003563
2030-01-07 00:00:00+00:00,,0.0008275001891888678,-0.00024283720321793822,0.0018520343583077192,-0.00024403294417751908,-0.0006828815046703296,-0.0005262779964461117,-0.0003701518401749669,-0.0002390869718462696,-0.0004277509126958314,-0.0002644154418143252,-0.00040605736285215244
2030-01-08 00:00:00+00:00,,0.0007924252879270201,-0.0002360571179566651,0.0018062044203787254,-0.00023854363997166672,-0.0006714587706833086,-0.0005156922329678792,-0.00036095517480812765,-0.00023377085434983513,-0.0004208667214802165,-0.00026135130468230017,-0.0003989860924775712
2030-01-09 00:00:00+00:00,,0.0006452894303947687,-0.00026632552494532113,0.001671556499786675,-0.0002662794900754051,-0.0007417133761524752,-0.0005770493230219387,-0.00040408408253723126,-0.00026081106968245393,-0.0004677590748094606,-0.0002591886118166187,-0.00045469719771062955
2030-01-10 00:00:00+00:00,,0.0005057967379128144,-0.0002945938438769339,0.001539967584424408,-0.0002959692888122589,-0.0005951046310682662,-0.0006429573684183509,-0.00044857534061428644,-0.0002944158617594894,-0.0005208960915447421,-0.00024701959613038227,-0.0005171411539777182
2030-01-11 00:00:00+00:00,,0.0003938962456797771,-0.000314428658409828,0.0014439781634512222,-0.00031450205461425185,-0.0007987696244984299,-0.0006848988065341497,-0.000477737291091556,-0.0003139590842726747,-0.00039950279215805913,-0.00023684698203352283,-0.0005611649831019739
2030-01-12 00:00:00+00:00,,0.0002911505171626647,-0.0003317764340286658,0.0013276702162526126,-0.0003380472805787349,-0.0009358200248906767,-0.0007379897373080979,-0.0005101509543807177,-0.0003387040679561082,-0.0005687334752289153,-0.0002318766720850185,-0.0006128825261839665
2030-01-13 00:00:00+00:00,,0.0001459711814030349,-0.00036318313486512275,0.0012100052337744756,-0.00037417788889726467,-0.0010163092265857987,-0.0008188895427547749,-0.0005645791334186277,-0.000374728274850078,-0.0006502316509372306,-0.00022518102260837836,-0.0006856307882117108
2030-01-14 00:00:00+00:00,,0.00011010421440005302,-0.00035996337854315996,0.001154092256911099,-0.00036190493260512824,-0.000861954032690404,-0.0007940034340627733,-0.0005515279279005251,-0.00035812225468490055,-0.0006455936061744837,-0.00021633197382531222,-0.0006424980165320449
2030-01-15 00:00:00+00:00,,8.656794670969248e-05,-0.0003548148819936259,0.0011144459713250399,-0.0003557189147169737,-0.0007517315383341883,-0.0007538106216813389,-0.0005288185580755046,-0.0003510227724481396,-0.0006383728293056674,-0.00020826831352760422,-0.0006258374560275115
2030-01-16 00:00:00+00:00,,-0.0006520539755001664,-0.00032776045582760815,0.00023325427900999784,-0.0003274483614816859,-0.0006851085031235104,-0.0006795372236521047,-0.000486513870275928,-0.00032918310661944616,-0.0005799115575117041,-0.00019859249680841736,-0.0006017722480464727
2030-01-17 00:00:00+00:00,,3.461003175021446e-05,-0.0003389059418614414,0.0010576038388459535,-0.00034919412587264276,-0.0007202866507542982,-0.00032468881909153424,-0.0005288434125103984,-0.0003460981053704515,-0.0006110555081875104,-0.00019359950682362737,-0.000630728581925144
2030-01-18 00:00:00+00:00,,-6.569630932062864e-05,-0.00036176999759129913,0.0009324963903054595,-0.00036038891969170095,-0.0007677280468292302,-0.0014996469581092242,-0.0005525398093984817,-0.0003505298058774642,-0.0006528906345793888,-0.0001890364152453383,-0.0006971801994950511
2030-01-19 00:00:00+00:00,,-6.999517790973186e-05,-0.0003515541736407446,0.0009239285718649626,-0.00034885467493417366,-0.0007350120225216861,-0.0006332421180559322,-0.0005345189503570529,-0.00034020412207347306,-0.0006242177735808849,-0.00018206590349612028,-0.0006178074149580937
2030-01-20 00:00:00+00:00,,-0.00013689196202903986,-0.0003632900590011534,0.0008483363781124353,-0.0003586906987287364,-0.0007608174568287662,-0.0006570134210051037,-0.0005520483620319368,-0.0003477109992005012,-0.0006469197508152964,-0.00017769746820572863,-0.0006682121966150589
2030-01-21 00:00:00+00:00,,-0.000767453748267144,-0.0003483401471229275,-5.333253648132086e-05,-0.0003512675007542043,-0.0007386712456470667,-0.0008064701323746704,-0.000535631065880545,-0.0003449522023011298,-0.00062750801972801,-0.00017204983668362998,-0.0006997033415245824
2030-01-22 00:00:00+00:00,,-0.0015170460101217031,-0.0003694822552233745,-0.001069829799234867,-0.0003912281150739716,-0.0008130796697340867,-0.0006952785042813048,-0.0005975662289859153,-0.00036085533798768665,-0.00032435067639960836,-0.00013484716686740228,-0.0007042519161046812
2030-01-23 00:00:00+00:00,,-0.0002131997994183621,-0.0003343987093142875,0.0008062515553319827,-0.00033200501201235966,-0.0006269182485994695,-0.0005741148197557777,-0.0005100171339600347,-0.000323676757559177,-0.00022021145209885547,-0.00016195360440462991,-0.000604189301157021
2030-01-24 00:00:00+00:00,,-0.0035975039936602116,-0.0003297915119833128,-0.004960993304848671,-0.00032988379607523655,-0.0009694843029137701,-0.0007752411183901131,-0.0005055180892540399,-0.0003131901762465361,-0.000216926211702876,-0.00015743508118930966,-0.0006536961009260267
2030-01-25 00:00:00+00:00,,-0.0007442169589921832,-0.00029884916035882725,-0.001041726558469236,-0.00029673596895563037,-0.0006070085728424601,-0.00047534638724755496,-0.00045546377917633004,-0.00029048289921984605,-0.00019537091078770366,-0.000150799897873366,-0.0005228656015860977
2030-01-26 00:00:00+00:00,,-0.0022050256957300007,-0.00033017049553873967,-0.003577043069526553,-0.00033151987187451937,-0.0010006679149228148,-0.0005530419293791056,-0.0005081400534274958,-0.00027623989153369166,-0.00021946926074334927,-0.0001500981300748272,-0.0005918237147852778
2030-01-27 00:00:00+00:00,,-0.0017926492728292942,-0.00032471265046241093,-0.002864497946575284,-0.0003352841137953533,-0.0008501401025569066,-0.0004934234020765871,-0.0005079643245557292,-0.00026071503688118725,-0.00022329308206514602,-0.00014743028493957068,-0.0006312426103249891
