time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11
2050-01-01 00:00:00+00:00,,-8.188796862818037e-12,-3.831771705486986e-11,-9.443496332139922e-12,6.169977723180509e-14,4.58325495882473e-14,3.74342646724396e-13,9.42884254356781e-16,3.9919456629178285e-14,1.617120892184428e-15,1.0345362262166591e-13,0.0
2050-01-02 00:00:00+00:00,,-8.121767147706294e-12,-3.8301355143044447e-11,-9.427136155037985e-12,6.725002499319288e-14,4.057263422799218e-14,4.12963608621697e-13,9.372312623459242e-16,4.275139270371042e-14,1.6002717127976455e-15,1.1070313367172666e-13,0.0
2050-01-03 00:00:00+00:00,,-8.18394484125573e-12,-3.8635560029032234e-11,-9.442422538308293e-12,6.704532762302762e-14,3.2307835606034535e-14,-5.354639043275711e-08,9.300188826791723e-16,4.263776831603394e-14,1.5764280529697921e-15,1.1059592640565857e-13,0.0
2050-01-04 00:00:00+00:00,,-8.159385493644589e-12,-3.9040201627038584e-11,-9.434368217209332e-12,6.7016704685674e-14,2.6863453410526372e-14,-5.353814103159493e-08,9.232359487166782e-16,4.260480856999038e-14,1.5545434744698196e-15,1.1055423205586293e-13,0.0
2050-01-05 00:00:00+00:00,,-8.091007898392011e-12,-3.902104681041685e-11,-9.417746096862523e-12,6.726043333404874e-14,2.7892078363210733e-14,-5.353255616569186e-08,9.183407335562588e-16,4.274098436285456e-14,1.5415330483999935e-15,1.1066442087790535e-13,0.0
2050-01-06 00:00:00+00:00,,-8.077209907864091e-12,-3.9013244024221905e-11,-9.411746555720857e-12,6.695512200227682e-14,-7.239487676002909e-09,-5.3523233844998686e-08,9.11528682836203e-16,4.2587461335230614e-14,1.5193279738086036e-15,1.10490413205485e-13,0.0
2050-01-07 00:00:00+00:00,,-8.056734099315399e-12,-3.9004965923794543e-11,-9.404190100259502e-12,6.683976289112437e-14,-7.238452504054749e-09,-5.35291135861371e-08,9.05192664632504e-16,4.254279220572421e-14,1.4993918887246712e-15,1.103725672055994e-13,0.0
2050-01-08 00:00:00+00:00,,-7.99558769887243e-12,-3.8985113748335465e-11,-9.386597402127883e-12,6.700542898308015e-14,-7.237483057309646e-09,-5.3557034362938793e-08,9.012507850542193e-16,4.261521691084624e-14,1.491144328917256e-15,1.104436163292151e-13,0.0
2050-01-09 00:00:00+00:00,,-7.984952976602955e-12,-3.896438033335059e-11,-9.381252719098399e-12,6.671833224780599e-14,-7.2404731099595665e-09,-5.3678320455219364e-08,8.947719359197895e-16,4.248598001188597e-14,1.4702864602284742e-15,5.589910926175924e-14,0.0
2050-01-10 00:00:00+00:00,,-7.97454203366188e-12,-3.894365732670657e-11,-9.375962679858407e-12,6.647894040812119e-14,-7.239299382177933e-09,-5.3650381914849277e-08,8.88422788705408e-16,4.2334191707738e-14,1.450024055701612e-15,1.0988543516950167e-13,0.0
2050-01-11 00:00:00+00:00,,-7.95863548674891e-12,-3.892244859748928e-11,-9.368921437269417e-12,6.63887347873704e-14,-7.2380177407183055e-09,-5.37285558266376e-08,8.826357537306483e-16,4.229602779126651e-14,1.4325271078684167e-15,3.1121853954606954e-14,0.0
2050-01-12 00:00:00+00:00,,-7.877166800784874e-12,-3.890066394007796e-11,-9.339789358575601e-12,6.607214775300463e-14,-7.23599091756455e-09,-5.3713677061750786e-08,8.824488241471011e-16,4.214033635929759e-14,1.4435273129961715e-15,2.944561640957216e-14,0.0
2050-01-13 00:00:00+00:00,,-7.866087989305548e-12,-3.8903422150404765e-11,-9.33340384146053e-12,6.617536379982525e-14,-7.235924304183072e-09,-5.363689581372455e-08,8.768334192232787e-16,4.218023499924506e-14,1.4264763280097056e-15,1.0770079489699769e-13,0.0
2050-01-14 00:00:00+00:00,,-7.806676312338556e-12,-3.8882907310577863e-11,-9.301808455430827e-12,6.625082427103024e-14,-7.233802445938409e-09,-5.3632263075087394e-08,8.777945898601756e-16,4.220495480877773e-14,1.4421801070935636e-15,3.100613570148486e-14,0.0
2050-01-15 00:00:00+00:00,,-7.773484980710954e-12,-3.88614869450965e-11,-9.275559487154084e-12,6.612418945728393e-14,-7.232443977045477e-09,-5.3604512828542283e-08,8.7751385137772e-16,4.2163321445354285e-14,1.4505692272822886e-15,5.265001623696794e-14,0.0
2050-01-16 00:00:00+00:00,,-7.763649098602166e-12,-3.889940106138745e-11,-9.26549288682299e-12,6.590387957583488e-14,-7.2338979251185265e-09,-5.359720134379131e-08,8.733348025742041e-16,4.2021941482062175e-14,1.439630008526736e-15,1.0933831964821117e-13,0.0
2050-01-17 00:00:00+00:00,,-7.80879180761751e-12,-4.186883131862551e-11,-9.287066775331976e-12,6.593076778971252e-14,-7.232931142908683e-09,-5.360933030829074e-08,8.736506399844115e-16,4.203712031247697e-14,1.4500286085037035e-15,3.0857230697489343e-14,0.0
2050-01-18 00:00:00+00:00,,-7.800838967841894e-12,-4.296892355815096e-11,-9.272738826782145e-12,6.676343505818139e-14,-7.231026000198426e-09,-5.3598231630758164e-08,8.731497788147882e-16,4.243220358413069e-14,1.4555384519464743e-15,2.9803413290887745e-14,0.0
2050-01-19 00:00:00+00:00,,-8.103747707599585e-12,-5.309831047073388e-11,-9.535121824055803e-12,6.657955436972784e-14,-7.399020507392606e-09,-5.561581062352161e-08,8.692292338788625e-16,4.232725281383409e-14,1.4447201471441424e-15,2.9670249547184e-14,0.0
