time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11
2055-01-01 00:00:00+00:00,,-8.188796862818037e-12,-3.831771705486986e-11,-9.443496332139922e-12,6.169977723180509e-14,4.58325495882473e-14,3.74342646724396e-13,9.42884254356781e-16,3.9919456629178285e-14,1.617120892184428e-15,1.0345362262166591e-13,0.0
2055-01-02 00:00:00+00:00,,-8.11992747346002e-12,-3.8311277761327034e-11,-9.426725025574179e-12,6.627944720838386e-14,4.071628762771472e-14,4.1279710227305755e-13,9.371935693797714e-16,4.223010829917939e-14,1.6003634041141857e-15,1.1016622997964826e-13,0.0
2055-01-03 00:00:00+00:00,,-8.198403761427997e-12,-4.006710241366562e-11,-9.468246499333421e-12,6.62534263562442e-14,3.3133184509839125e-14,4.171607720718229e-13,9.301792895435586e-16,4.225396074697407e-14,1.5776075463488437e-15,1.101385760479863e-13,0.0
2055-01-04 00:00:00+00:00,,-8.181615107627493e-12,-4.047637572335283e-11,-9.4615721507596e-12,6.668190305481048e-14,2.667782952826738e-14,-5.353015097853131e-08,9.230684479513587e-16,4.246039284061531e-14,1.5542996348601287e-15,3.122991841801766e-14,0.0
2055-01-05 00:00:00+00:00,,-8.15765597433904e-12,-4.0959978464538693e-11,-9.4534918088085e-12,6.64633278968374e-14,2.2670575947113594e-14,-5.352013232595709e-08,9.16369158492406e-16,4.238363132680334e-14,1.53298034497333e-15,2.961153999954391e-14,0.0
2055-01-06 00:00:00+00:00,,-8.096370796017993e-12,-4.092626584850656e-11,-9.437915726717705e-12,6.671659752433001e-14,2.4413463126636038e-14,-5.3510593289729513e-08,9.11438897343794e-16,4.2491617863182896e-14,1.5200355639569162e-15,2.9740875154326066e-14,0.0
2055-01-07 00:00:00+00:00,,-8.076030295900427e-12,-4.0893757130566755e-11,-9.430410445598891e-12,6.70314498352198e-14,-7.2447203791625725e-09,-5.350219112187915e-08,9.051189727660928e-16,4.2639069358640924e-14,1.5001020199718255e-15,1.1006284452623818e-13,0.0
2055-01-08 00:00:00+00:00,,-8.063308701289351e-12,-4.086144617110321e-11,-9.424572233740491e-12,6.707742000733319e-14,-7.243625699260292e-09,-5.3641180386421183e-08,8.985952308854586e-16,4.266118708295963e-14,1.4790663802432386e-15,1.104478718227421e-13,0.0
2055-01-09 00:00:00+00:00,,-8.050910632606545e-12,-4.082774049396498e-11,-9.418799941374179e-12,6.660991203055744e-14,-7.242349386871183e-09,-5.362937116615285e-08,8.921601098269309e-16,4.2437841435427615e-14,1.4585275253382163e-15,3.120353842390837e-14,0.0
2055-01-10 00:00:00+00:00,,-8.038947979516209e-12,-4.0793063371680205e-11,-9.41312479352252e-12,6.626730414405202e-14,-7.240945176789637e-09,-5.361091837130516e-08,8.858177918156867e-16,4.228041527998272e-14,1.4384639617957221e-15,4.172979981855417e-14,0.0
2055-01-11 00:00:00+00:00,,-7.965117281016898e-12,-4.0756197028368746e-11,-9.39042333475415e-12,6.557948628582722e-14,-7.238365906658828e-09,-5.3743089978297576e-08,8.836741631844229e-16,4.1961226160402987e-14,1.4400018559905807e-15,2.927459029312615e-14,0.0
2055-01-12 00:00:00+00:00,,-7.9387711682255e-12,-4.0719063537641986e-11,-9.382690804859983e-12,6.534703334004632e-14,-7.247466626836285e-09,-5.37254223331729e-08,8.789079617297821e-16,4.18328566231807e-14,1.4278195105058141e-15,2.890615806612484e-14,0.0
2055-01-13 00:00:00+00:00,,-7.887031305831016e-12,-4.068176351346153e-11,-9.360880993958265e-12,6.487605591631862e-14,-7.2560495389950574e-09,-5.3657114307270604e-08,8.770395658668168e-16,4.1579153314819095e-14,1.430243718800856e-15,8.404755569898364e-14,0.0
