PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11
,0.0008451349567621946,0.008103504340397194,0.0009531343821436167,0.00789241572829269,0.0029612718935578416,0.007459642008937534,0.007141836643270586,0.011585988479055231,0.003778086320611661,0.004816596760431746,0.01098965714481892
,0.0010003834613598883,-9.965050684646037e-05,0.0020679819863289595,-0.0002455349001655449,-0.0007813276157019322,-0.0005615198124111487,-0.0004736410471977738,-0.0002831865451513593,-0.0005422698883282024,-0.00014421651929685808,-0.0005163625501154456
,0.0009961440227925777,-9.655820661702563e-05,0.0020484084961935878,-0.00023290247489882177,-0.0007733138166264864,-0.0005890612286023611,-0.00044601775748612064,-0.0002875005324085578,-0.0005126306636937389,-0.00013962595171834735,-0.000509752135258168
,0.0008676231955178082,0.0006719126140524168,0.0019361632294021547,4.084266515747004e-05,-0.0008449909038948933,-0.0003687192555190677,-0.000479954016863118,-0.0001395591801269802,-0.0005470802274187316,-9.871935972372015e-05,-0.0004499681745073758
,0.0024524370674043894,0.003750433861569036,0.00258403061889112,0.00540316754631931,0.0008289570585030548,0.005044096334131609,0.004023792534435966,0.007769619758619228,0.001639385024399134,0.0032372425138875727,0.007112076717021409
,0.0010113791665779352,-0.00021170667625031617,0.0020482842623260975,-0.0002171819380869522,-0.0006049983281348759,-0.0004687437244506043,-0.0003337578506964322,-0.00021646517088402817,-0.00038482744916952354,-0.00023557962002929145,-0.0003525196880218573
,0.0010771095985546708,-0.00018046393451665033,0.0021069245412945747,-0.00017603114080078086,-0.000488457857636404,-0.00038082545326290074,-0.0002701749447601015,-0.0001756797902423557,-0.0003085065244223372,-0.00018854112984501015,-0.00027208362735109404
,0.0009898224835721073,-0.0001916030782189235,0.0020229647439211525,-0.0001860443165542236,-0.0005116831198154204,-0.0004034223901161482,-0.0002857493936321634,-0.00018555744523585105,-0.00032384662942013843,-0.00019832147466969374,-0.0002919576581916772
,0.0007610373307409372,-0.00018835873036055826,0.0018306273069194218,-0.00023745083115045418,-0.0003382399172802142,-0.0005160929942000791,-0.00036931365011161343,-0.00023507724295424026,-0.0004220927789876511,-0.00022085630543200452,-0.0003891483647748828
,0.00064863171428442,-0.00018218557648763678,0.0017269704840146005,-0.00025510322227528803,-0.0006541684854713958,-0.0005557651859966484,-0.0003980182339498803,-0.0002517370750201309,-0.0003283940153297471,-0.00021295176893909584,-0.0004210536426398903
,0.0006132739363238215,-0.0001751984900648651,0.0016829136875458062,-0.00025213781396615786,-0.0005351245042949371,-0.0005505983768490097,-0.00039287139591517514,-0.00024846045385107374,-0.00043083830515765545,-0.00020687059563861965,-0.00041349065577378497
,0.0005786815891042352,-0.0001687089042201606,0.00163681386038661,-0.0002529636561074966,-0.0005328289093584626,-0.0005536966382493347,-0.00039192709281942774,-0.00025013754260427845,-0.0004531057330417077,-0.00019930437789117406,-0.0004182860575383529
,0.0005972935934292932,-0.00016184600322706404,0.0016381458630145267,-0.0002355649272409721,-0.0004967232783321673,-0.0005168167624383102,-0.00036351433263092855,-0.0002345452528818015,-0.00042128668972846867,-0.0001909341011159249,-0.0003918682486983016
,0.00034887390211224556,0.00015854531829972984,0.001392488949932158,-0.00027703897141861944,-0.0006528111365190492,-0.0006196897017964886,-0.00048064840249281704,-0.00031342560223368565,-0.0005589516203039421,-0.00019046706334524544,-0.0005563568192883395
,0.0004924046515952796,0.0015888562847976573,0.0015134220084291883,0.0008039327831284027,-0.0006226577047899751,0.0004467168190984694,-0.00039120339648765837,0.0011164182051288662,-0.0005322890190697597,0.0006690918707330518,0.0010171254543820396
,0.0047951810993254185,0.005885161124751903,0.007292492256965488,0.004269557510269806,0.002488297648694515,0.0038536990459761,0.003126605149827988,0.004035279653180623,0.003218484185952799,0.004098675208751956,0.0038418041658587754
