time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11
2025-01-01 00:00:00+00:00,,-0.005290682194754481,-2.373763428620279e-05,-0.0029267583158798516,-3.904132560261786e-05,-0.0005143357703008405,-3.557288448688379e-05,-8.93468450588213e-05,-3.918273425362884e-05,-0.00018641735345775883,-3.912845531620688e-05,-0.00015819896361790597
2025-01-02 00:00:00+00:00,,0.00012717366917058825,-2.3353335657061436e-05,0.0013573046308010817,-3.854091684285521e-05,-0.0005652263229672362,-3.602143694934507e-05,-9.666665490347203e-05,-3.864324769597971e-05,-0.00020514134649986634,-3.8693354072156465e-05,-4.941064980812371e-05
2025-01-03 00:00:00+00:00,,0.0009245539549738169,-2.299581577513976e-05,0.0020274894777685404,-3.8152840931005017e-05,-0.00035463185195228064,-4.1924420399297446e-05,-7.073125663848573e-05,-3.826679692142676e-05,-0.00013145677792769477,-3.861024851591448e-05,-4.0308777897735126e-05
2025-01-04 00:00:00+00:00,,-0.003742663888260722,-2.257770676594717e-05,-0.0016960612847469747,-3.769882239179623e-05,-0.00046454907638618706,-5.013957859745233e-05,-3.416378158895193e-07,-3.780110992757102e-05,-0.0001681868306586608,-3.847576320944233e-05,-1.670539009879235e-05
2025-01-05 00:00:00+00:00,,-0.002025257854256779,-2.3206285692189965e-05,-0.0005339472554624081,-3.74916728587138e-05,-0.0005747247136677273,-8.991639245437e-05,-8.655316850527169e-05,-3.7625162242704846e-05,-0.00020869977016687116,-3.855586715778035e-05,-0.00015617817552993074
2025-01-06 00:00:00+00:00,,0.0005307952524162829,-2.2492311796407094e-05,0.0017243066104128957,-3.7043841373041175e-05,-0.00040855530070338375,-3.214122148165188e-05,-9.353148127659063e-05,-3.716314549695454e-05,-0.00015132302367052656,-3.884572186643608e-05,-4.709705171990208e-05
2025-01-07 00:00:00+00:00,,-0.003720661858096719,-2.3048741533606756e-05,-0.0025255276123061776,-3.678255763439609e-05,-0.0004978676686882011,-7.82243775176994e-05,-7.91164632216237e-05,-3.689594228273308e-05,-0.00018046220078670217,-3.868825380515302e-05,-4.64787517557852e-05
2025-01-08 00:00:00+00:00,,-0.0021515784319490194,-2.4147526219708837e-05,-0.0012643870431929827,-3.659874415973263e-05,-0.0006228384740971649,-8.268516035059292e-05,-9.484293631765887e-05,-3.670817410039717e-05,-0.00022642864514649396,-3.8593907794568894e-05,-3.7704958035789105e-05
2025-01-09 00:00:00+00:00,,0.000301980890071718,-2.3479009520625916e-05,0.0015897659559414024,-3.619212585626031e-05,-0.00032017509310802716,-9.583272401414433e-05,-0.00010407394377214609,-3.6306325185364585e-05,-0.00011893990473250169,-3.86428503521057e-05,-0.0001197108649648726
2025-01-10 00:00:00+00:00,,-0.005073819251265377,0.00011638492514975951,-0.005539152072742581,-1.5658031018439544e-05,-0.0005316457744406478,-0.00010564457693362783,-5.995494880900726e-05,-3.096112904454884e-05,-5.924912400019298e-07,5.574555269360661e-06,-0.00013994754408486187
2025-01-11 00:00:00+00:00,,-0.00465616665314883,0.00023373191379505442,-0.006333830300718546,-3.068408293938063e-05,-0.0005995488667451809,-0.00019420012222326477,-9.124972656490605e-05,-3.5726726138385345e-05,-0.00019033000023996262,-2.095148088266476e-05,-3.1189528751696116e-05
2025-01-12 00:00:00+00:00,,-0.0046111379051581025,0.0034669794913497753,-0.01057311415206641,0.0029173969767875008,-0.00027021209314170846,0.0023698504346612026,0.0016378582373177241,0.0033741395741557767,0.00044098363974957926,0.001957903920569957,0.0029177158648963086
2025-01-13 00:00:00+00:00,,0.0029758216987829655,0.006587362924619811,0.0035030473954975605,0.0046837019042413885,0.004521861000966965,0.004233104114973685,0.003434606813788877,0.003540502968073511,0.005169150433656057,0.006668736456846069,0.003101255017099902
2025-01-14 00:00:00+00:00,,0.01819181500468403,0.02104833596968092,0.014875145454425365,0.021226565237157047,0.014368760370416567,0.02069677837425843,0.019720879470014552,0.021552373334998265,0.015159538961597718,0.017195093299960718,0.020365585063700564
2025-01-15 00:00:00+00:00,,-0.0003415562823647633,0.0013231873890617862,0.0006038850697223097,0.0017303178792644758,-0.0008472198310300882,0.0013560317893279716,0.00024352627767854074,0.0030876382152200677,-0.0004881243214551745,0.0007891145160101587,0.002848391071893275
2025-01-16 00:00:00+00:00,,-0.0005251333641353995,4.837003143620677e-05,0.00037041143514215946,-0.00014556148585143092,-0.0008106650316221931,-0.00047304228428401984,-0.0004363767316293288,0.00028010607547912514,-0.0004980235639039949,-0.00023561809280181478,0.00021488909260369837
2025-01-17 00:00:00+00:00,,-0.0005772885051555932,-0.00022680103984384914,0.00030266313115134835,-0.00027814686592364524,-0.0008520309975210694,-0.0006189041469042422,-0.0004600728647132374,-0.0001628569207241526,-0.0005230992476673822,-0.00032787362776431905,-0.00038605973531957716
2025-01-18 00:00:00+00:00,,0.0019741912838071585,0.003897551738191396,0.002020654152147472,0.00487860529392492,0.0003740410184036591,0.0044313941325526685,0.0032613555462148724,0.00542581029003486,0.001247176575930098,0.0027485844038892537,0.0047562604158883914
2025-01-19 00:00:00+00:00,,-0.0004212144995108247,0.0016280310665024444,0.00011848798021674156,0.00243685635359725,-0.0009886555867524294,0.0019871380500262603,0.0006952316768433775,0.005420215646154247,-0.0006062981311700764,7.843762250558939e-05,0.0046912713660276495
2025-01-20 00:00:00+00:00,,-0.0006341563421301544,-0.0003028710333330409,0.00020694202976301312,-0.0003255634831873522,-0.0008736499567021383,-0.0006820049848101917,-0.0004783795750246348,-0.00023602241412845615,-0.000535780363040363,-0.0003403172840066304,-0.0005607278362731449
2025-01-21 00:00:00+00:00,,-0.0006982278719078749,-0.0003194487729447637,0.00012221524957567453,-0.00034919346844475285,-0.0009258639793188195,-0.0007234048389364034,-0.0005011519231913411,-0.00035704348284060217,-0.0005673719872294741,-0.0003602150897794587,-0.0006900457083247602
2025-01-22 00:00:00+00:00,,0.0016223994898609817,0.004338689672295004,0.0004972359747625887,0.003344863944221288,-0.0009955868117685895,0.0028779508793377317,0.0016435942166879158,0.0029314744970179163,-0.0005036118800134659,0.0005098325455037411,0.0025495969530311413
2025-01-23 00:00:00+00:00,,0.0033329714788123965,0.0056050771090667695,0.0022211577743291855,0.002359292673645541,-0.0009267429295505281,0.0018718267601798289,0.0015840994622351445,0.002382718652370386,-0.00015957068699634647,0.0005506932393473107,0.0017913915507961065
2025-01-24 00:00:00+00:00,,-0.0007384881610050797,-0.00030485591105389176,4.273117519915104e-05,-0.00037040498938267774,-0.0009472057452057925,-0.0007597851399623323,-0.0005207023562788446,-0.0003842591421570063,-0.0005796288864402116,-0.000372959700458253,-0.0008657420403324068
2025-01-25 00:00:00+00:00,,-0.0007468853145837784,-7.859153265599161e-05,2.330314600840211e-05,-0.0003218436130509872,-0.0009354575784072949,-0.000704267127730418,-0.000512983901698405,-0.0003314830440785954,-0.0005721890148001965,-0.0003605011396743407,-0.0007421703267027624
2025-01-26 00:00:00+00:00,,-0.0006172069697640836,-0.00027753525278839675,0.00012289307778701186,-0.00030111680305111577,-0.0007966704451973783,-0.0006164535461721243,-0.00043231780223419725,-0.00030787895819983646,-0.0004873537926072327,-0.00030655434979287577,-0.0006495725392596796
2025-01-27 00:00:00+00:00,,-0.0006510086532216519,-0.0002846252877080069,9.049853542819619e-05,-0.0003053392284826373,-0.000799769983132137,-0.0006266813434194773,-0.0004391288242232838,-0.00031084590884589147,-0.0004890102069837754,-0.00030621637980488003,-0.0006290219171205536
2025-01-28 00:00:00+00:00,,-0.0006344222638290375,-0.00022213048760022502,8.392444578930736e-05,-0.00021316290872164245,-0.0008114489642139233,-0.0005469262032420374,-0.00043978910106573163,-0.00013459108140523313,-0.0004951036168268086,-0.0002968886719827424,-0.0004142631732975133
2025-01-29 00:00:00+00:00,,-0.0006481516611529514,-0.000277293030989334,5.3713913075625896e-05,-0.00029497004521061854,-0.0007940687585232808,-0.0006079839367885143,-0.0004249861637048574,-0.0002992322058812391,-0.00048341388786246955,-0.00030243263325857583,-0.0005748475305153988
2025-01-30 00:00:00+00:00,,-0.0006172320334532216,-0.00026401661479402705,6.798457730455842e-05,-0.0002842040309118943,-0.0007680314604195362,-0.0005870645927643636,-0.00040837710098563795,-0.00028839826113369327,-0.00046741036013145734,-0.00029333709856516066,-0.0005408854194683954
2025-01-31 00:00:00+00:00,,-0.0006294854392763227,-0.0002649197596347186,3.832369111478329e-05,-0.0002882733771087942,-0.0007802487243679934,-0.0005976995307719335,-0.0004119845194685279,-0.00029419651478512776,-0.00047460945385955494,-0.00029855144881807405,-0.0005432011821540073
2025-02-01 00:00:00+00:00,,-0.0006628189476693904,-0.0002817323388553667,-1.072589770222121e-05,-0.00030490784077841226,-0.0008265882961374754,-0.0006301727717496253,-0.00043324405154039625,-0.0003147408928914075,-0.0005014491221297379,-0.0003173171488501936,-0.000378630131308455
2025-02-02 00:00:00+00:00,,-0.0007803860789863393,-0.0003181736181852024,-0.00011681602336466312,-0.00035662737123942634,-0.0009369027420689235,-0.0007388223785223436,-0.0004994541588425987,-0.00036692823607076264,-0.0005099758454454907,-0.00036485305657585343,-0.00043062955228378996
2025-02-03 00:00:00+00:00,,0.0006892872333992273,0.0013110314612276852,0.0016392580000683665,0.0030198573949746788,-0.0002158815368602518,0.002553494465204193,0.00150313009046954,0.00453135791758541,0.0008566758906738414,0.0024814663047436625,0.004140489036217332
2025-02-04 00:00:00+00:00,,-0.0005643915937980637,-7.10387212166097e-05,3.6000870750285685e-05,0.0002088240180455614,-0.00041350069909640297,-0.00016470213090199088,-0.0004881698449491004,0.004098731369595043,-0.0005548049401317007,6.016929955876549e-05,0.003941206137824338
2025-02-05 00:00:00+00:00,,0.00027322622190695256,0.0007428864046232775,0.0010288984631188214,0.0011462254988146015,-0.000752061314869934,0.0007956716653587901,-0.00024639385791580537,0.001332298132183496,-0.0004972394838340805,0.0008266039367299527,0.0009619912088965066
2025-02-06 00:00:00+00:00,,0.006650955415804361,0.007549383211880884,0.006280284662035071,0.008207570819649845,0.004099334391837968,0.007733583392003008,0.006766441113200017,0.009114249784033746,0.004976570938083569,0.006580049492185935,0.008376773665077053
2025-02-07 00:00:00+00:00,,-0.0005758054903708398,-0.00014653008111054078,-0.00010518066574149998,0.00018807130072673317,-0.000809307904319212,-0.00014217160064244926,-0.000485553289402349,0.0012811591222998686,-0.0004968391297007421,-0.0001350134180029272,0.0010065631140605547
2025-02-08 00:00:00+00:00,,-0.0006870783909107558,-0.00027172629677352234,-0.00011653965339064598,-0.00034118689184481354,-0.0008014207251108019,-0.0006527897694884718,-0.0004776170216067785,-0.00037689414352826134,-0.0004930508574345314,-0.0003269650025199411,-0.000546015115105547
2025-02-09 00:00:00+00:00,,-0.0007818585877277275,-0.0002581761445981493,-0.00024114787840510878,-0.0002710223711801518,-0.000896741001981874,-0.0006164939915074664,-0.000527252612675666,-0.00025979345628002193,-0.0005526489817948219,-0.00035969100786203967,-0.0004455977905308828
2025-02-10 00:00:00+00:00,,-0.0008250514369833692,-0.0001529319961264659,-0.00017278877595284332,-0.00025356622700201115,-0.0010872198502354191,-0.0006864468124296924,-0.0006256712878864035,0.000752398744225502,-0.0006710679848997182,-0.0003781092502777028,0.00042564749310258776
2025-02-11 00:00:00+00:00,,-0.0008407975547015667,-0.00033353260475244006,-0.00028407666832208633,-0.00038626343524583717,-0.0009076369183276256,-0.0007363242712430836,-0.0005214455798012163,-0.0004295421347251249,-0.000561462667460124,-0.00037211144278259667,-0.0006094171549193561
2025-02-12 00:00:00+00:00,,-0.000831434809209307,-0.00032859268579148025,-0.0002868178455964145,-0.00036322702618463154,-0.0008684687479972335,-0.0006910353932795747,-0.0004971156490795672,-0.00039748274411977036,-0.0005382534096183243,-0.00035125620936327095,-0.0005717838139389642
2025-02-13 00:00:00+00:00,,0.0009554458665661514,0.0016177997895283625,0.0010242866701446474,0.0010747966298367828,-0.0009030256690039096,0.0006965887659632811,-0.00022895088043384249,0.00040858585271053016,-0.0005606166176296765,0.0003776973644562531,0.00022847880609333515
2025-02-14 00:00:00+00:00,,-0.0009537760929106546,-0.0003446337948389962,-0.0004063516646598173,-0.0004067418813633594,-0.0009731916293579023,-0.0007678370630993275,-0.0005504272281313394,-0.00043935003782280546,-0.0006051611354997259,-0.0003928541124942342,-0.0006379676633514464
2025-02-15 00:00:00+00:00,,-0.00094879578682594,-0.0003681590510270505,-0.00044883094960823655,-0.00041955324479658884,-0.0009874864908852032,-0.0007921583792267484,-0.0005508488833243369,-0.00046431131454482966,-0.0006151334460998553,-0.00040988382692219716,-0.0007004375365795568
2025-02-16 00:00:00+00:00,,2.216326498706236e-05,0.0007531940791522671,0.0004194804894414039,0.0006757666706107557,-0.001081735688133959,0.00023717427746804676,-0.0006022751179755384,0.0006666361332463566,-0.0006749614332740815,-8.221578718803357e-05,0.0003211127550457604
2025-02-17 00:00:00+00:00,,0.0017516189836896956,0.0025608933647163212,0.0020591606153175235,0.00040291924597113393,-0.0010533632428177953,-3.0138693586912223e-05,-0.0003874607160518906,-0.00039568490501551423,-0.0006584828441692225,0.0001965459141501924,-0.000585578971367795
2025-02-18 00:00:00+00:00,,0.016710040858015418,0.01873820726177655,0.01600595621857792,0.02053191082086414,0.014340336183522595,0.019492701743688782,0.01852161107581196,0.024289969296660274,0.01529008204352067,0.016805762017611414,0.02176507298281649
