PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11,Groundwater Recharge
,-8.272946563914196e-12,-5.6910160611822747e-11,-9.626398636553013e-12,5.813752257388671e-14,-7.2803039152802285e-09,-5.6426269878784296e-08,8.165591899713732e-16,3.803207748731552e-14,1.2441597917723876e-15,2.7977422014844287e-14,0.0,-5.7982960992850685e-06
,-8.783684717073026e-12,-7.283063735430417e-11,-1.0046432435961705e-11,4.9817788783101946e-14,-7.797332557402115e-09,-6.015009290649687e-08,8.112355349583207e-16,3.310893226249334e-14,-5.686841969554379e-11,2.6792143400762927e-14,0.0,-6.190531282545626e-06
,-8.801090065069239e-12,-7.440695976024259e-11,-1.0068635161730732e-11,5.297845495633169e-15,-7.787346767429426e-09,-6.058539270270558e-08,8.025956930172084e-16,9.158472591419553e-15,-5.740092776096439e-11,1.710655373593755e-14,0.0,-6.229398610674136e-06
,-8.866637458970761e-12,-7.756081193965869e-11,-1.0123458495103765e-11,1.2793585635328952e-14,-7.845956773167018e-09,-6.140385266917292e-08,7.946252718022231e-16,1.1290014062526055e-14,-6.049347828218643e-11,1.924864923756684e-14,0.0,-6.309709972876514e-06
,-8.851916595553622e-12,-7.750426689323575e-11,-1.0111826306835603e-11,1.7694179454963432e-15,-7.829637382883448e-09,-6.120699680423058e-08,7.855078091579778e-16,1.150807314026503e-12,-6.003020996958597e-11,1.6694728011048404e-14,0.0,-6.290178395446496e-06
,-8.837410837847504e-12,-7.723572476026064e-11,-1.0100325957551615e-11,-1.5759962779249292e-15,-7.81357734069843e-09,-6.092032833748817e-08,7.766395859584621e-16,-1.1722393888913274e-15,-5.957197235506584e-11,1.6245036525285202e-14,0.0,-6.262694258059717e-06
,-8.823789789114134e-12,-7.698767318098376e-11,-1.0089513426125851e-11,5.833007687972014e-15,-7.798883316922911e-09,-6.066439084406738e-08,7.684278132930684e-16,4.077033849414491e-15,-5.91510035397036e-11,1.7709829235696903e-14,0.0,-6.238027068420694e-06
,-8.809892051986346e-12,-7.672621565868454e-11,-1.0078493595244709e-11,3.656797087359109e-15,-7.783974353969825e-09,-6.0401447399272e-08,7.602325577701463e-16,2.5869063835504136e-15,-5.87219509129433e-11,1.767579375781033e-14,0.0,-6.2127030568846276e-06
,-8.795888496726523e-12,-7.645666738609336e-11,-1.0067162381499628e-11,2.194425197110661e-16,-7.768107046501882e-09,-6.012646736053284e-08,7.520292554342252e-16,-1.687018580387445e-16,-5.826307492018401e-11,1.670536335673413e-14,0.0,-6.186194517462359e-06
,-8.78216509930807e-12,-7.619040121031873e-11,-1.0055915301843132e-11,2.261212050935768e-15,-7.75238628847319e-09,-5.98610370161623e-08,7.441133619652193e-16,1.6145938752654132e-15,-5.780645406794349e-11,1.7032528138545208e-14,0.0,-6.1605669625334065e-06
,-8.768965588379363e-12,-7.592639711395677e-11,-1.0045034248840068e-11,6.965782117784869e-15,-7.737081197944917e-09,-5.962603921716436e-08,7.365324700268525e-16,5.064525188114288e-15,-5.735998481748439e-11,1.796934827227436e-14,0.0,-6.137744550971808e-06
,-8.754667997490362e-12,-7.562462461807584e-11,-1.0032990063746361e-11,3.191891195797325e-16,-7.71995356529942e-09,-5.9366804805449647e-08,7.286334113376734e-16,4.2240516640035253e-16,-5.6857837882340334e-11,1.664027056880353e-14,0.0,-6.112546398255678e-06
,-8.738124807061709e-12,-7.525068762559428e-11,-1.001868813604867e-11,-1.5318475654613195e-14,-7.698854886939444e-09,-5.904899680331255e-08,7.198470856362453e-16,-1.0479898199244886e-14,-5.6235592571507453e-11,1.347328891791906e-14,0.0,-6.081646035330005e-06
,-8.721290183089092e-12,-7.486389980160268e-11,-1.0004048804634902e-11,-1.6819011461333133e-14,-7.677117608295703e-09,-5.872641040127746e-08,7.1116240388848775e-16,-1.1739307442804048e-14,-5.5590441971897775e-11,1.3068269102761102e-14,0.0,-6.05024749720198e-06
,-8.704034021311813e-12,-7.446000760413796e-11,-9.988845688091441e-12,-2.702872647919463e-14,-7.653158995424292e-09,-5.8365266397686355e-08,7.021668610490879e-16,-2.0019576274510342e-14,-5.4874802618565255e-11,1.1062740723217623e-14,0.0,-6.015135306039811e-06
,-8.691365335766754e-12,-7.419691944177131e-11,-9.977561311880212e-12,-1.0517628434847381e-14,-7.63328866781876e-09,-5.8077283426882786e-08,6.944999423270156e-16,-9.84759149225134e-15,-5.427767957311147e-11,1.4391391317579785e-14,0.0,-5.987065536335704e-06
,-8.675415420766885e-12,-7.382454370041813e-11,-9.964119807026606e-12,-1.7551064768195346e-14,-7.61137197713424e-09,-5.775389411155629e-08,6.865023631181589e-16,-1.2776238400569184e-14,-5.361513663593165e-11,1.3326511660687046e-14,0.0,-5.955578328958529e-06
,-8.708045569350009e-12,-7.489702608109994e-11,-9.986461310673711e-12,-1.1454379111874857e-14,-7.590139183832889e-09,-5.775017797304827e-08,6.791881277394996e-16,-8.750812574565003e-15,-5.296909785790227e-11,1.448456155364597e-14,0.0,-5.953352984467472e-06
,-8.74801533295999e-12,-7.618032593637025e-11,-1.0037323402989351e-11,-9.056123906336921e-15,-7.584919359260311e-09,-5.787399715018182e-08,6.723664420196687e-16,-6.331740687315346e-15,-5.3818970113805875e-11,1.5206109957896334e-14,0.0,-5.964336423056041e-06
,-9.147488322369668e-12,-1.2309495089901645e-10,-1.0457580981726444e-11,1.5027086519570076e-10,-8.151850749982259e-09,-2.8232847171238973e-07,6.648006378556749e-16,8.677525920042228e-10,-7.55670179208856e-11,1.134140439846892e-14,0.0,-2.633459582155373e-05
,-9.225644553856327e-12,-1.1360741236643435e-09,-1.0520362359045521e-11,2.2002190347425454e-10,-8.156297859329698e-09,-4.77085848160641e-07,6.513953356137507e-16,8.757127245573315e-10,-7.682170871659011e-11,-8.046364071453808e-15,0.0,-4.412536914783652e-05
,-9.506991548169363e-12,-1.4295184591617272e-08,-1.0690568222337937e-11,8.406479956590829e-10,-8.282276198201544e-09,-9.511361440672772e-07,6.141465747142982e-15,2.645890173624821e-09,-8.255111871857679e-11,-1.0727067495451374e-14,0.0,-8.821180181380936e-05
,-1.5116376900214945e-11,-2.0112121745796685e-08,-1.0736575691006056e-11,4.734558300967251e-10,-8.295514497547174e-09,-1.1651787872324348e-06,1.0544199858402749e-14,2.6677962061683047e-09,-8.434923592925969e-11,1.6950353880912372e-12,0.0,-0.00010823215164076784
,-1.5088463464763002e-11,-1.8317518168942115e-08,-1.0714499600050775e-11,-9.969103320628392e-11,-8.261389794483875e-09,-1.146369072557718e-06,1.0054672413130177e-14,-7.434364235336943e-11,-8.349955449293844e-11,-1.700062040742214e-14,0.0,-0.00010665739315092812
,-4.8677797792606725e-08,-7.204734941979041e-08,-1.7704770982618356e-10,1.6035190952834455e-08,-8.501321424603248e-09,-4.408905169839272e-06,1.4633297828678393e-12,3.530150038955071e-08,-9.333622763563199e-11,8.425399267153466e-11,0.0,-0.00040790723761353594
,-1.5077540638230857e-06,1.414472983185533e-08,-3.700750994539703e-07,3.5175804669052013e-07,-3.422007210929223e-08,-2.2840113160782494e-05,1.7122220308252167e-10,6.502141900455172e-07,-2.480003313820589e-09,9.288042335242608e-09,8.263996278401464e-06,-0.00140591544454318
,-1.4542677035933593e-06,-2.83850010163178e-09,-3.6236994560567837e-07,-2.665549914127041e-08,-3.357348177246422e-08,-2.2645368517260067e-05,2.0931173461136154e-12,6.115840278653195e-09,-2.3941524318615848e-09,-1.6241785694148803e-10,6.464662874350324e-06,-0.0016415317645469955
,-1.4055805195312132e-06,-1.7448185118951187e-09,-3.5495949646247027e-07,-2.2192239157448057e-08,-3.297053297046659e-08,-2.2445066861109808e-05,-9.736933481718779e-12,5.99447957938537e-09,-2.3148820638141387e-09,-3.1699312619259956e-10,5.051124389865436e-06,-0.0017461852009474517
,-1.361959789392131e-06,-1.1277281330990263e-09,-3.478307348814269e-07,-1.8799994450091617e-08,-3.236695178543414e-08,-2.225481512141414e-05,-9.986206306322742e-12,5.496360699908109e-09,-2.2372377284085587e-09,-3.0409608164916335e-10,3.940259830415016e-06,-0.0018248814044507056
,-1.3196904546930455e-06,-7.518154987451453e-10,-3.406045436804561e-07,-1.648913894314319e-08,-3.175248508568984e-08,-2.200681956310291e-05,-9.470479955808742e-12,3.5010430110560264e-09,-2.1600146116185215e-09,-3.092960332296002e-10,3.0668429644720163e-06,-0.0018771129795132472
,-1.27550254092057e-06,-5.144342729579421e-10,-3.3352316108903324e-07,-1.424649553882773e-08,-3.1153032153952154e-08,-2.174076325900387e-05,-8.690097252905815e-12,2.530896381358616e-09,-2.085848382904487e-09,-2.9550328850547203e-10,2.38119764617295e-06,-0.0019103967656539606
,-1.2346584981060005e-06,-3.502629297713611e-10,-3.2684860684639716e-07,-1.1847617997773341e-08,-3.0608255485731206e-08,-2.1498897694982588e-05,-7.544617708354906e-12,3.1794797905604355e-09,-2.0187886917710784e-09,-2.658293307700177e-10,1.8433870536682662e-06,-0.001932630596866335
,-1.1964179975620937e-06,-2.4163337997151757e-10,-3.204296206149593e-07,-1.0089820534631144e-08,-3.008974758245131e-08,-2.1262223526719026e-05,-6.707134847516727e-12,3.0693740882270504e-09,-1.9556871677650634e-09,-2.4867730097355434e-10,1.4214713246474275e-06,-0.001945196610841915
,-1.160811507361359e-06,-1.861395482194439e-10,-3.141491902169946e-07,-9.575231274538964e-09,-2.9514458432799984e-08,-2.0992332792957313e-05,-6.831132881579549e-12,7.150902092689648e-11,-1.8877652774307307e-09,-2.624621908697833e-10,1.090264049707912e-06,-0.0019471264381512334
,-1.1258154017923516e-06,-1.234115032389127e-10,-3.080074293393409e-07,-8.120764505292755e-09,-2.8996668177683205e-08,-2.0705083443317562e-05,-5.907718758635383e-12,1.2062741916452069e-09,-1.8268665469278744e-09,-2.4085602956525065e-10,8.309212375934294e-07,-0.0019405539306496045
,-1.093722630685079e-06,-8.435874221390804e-11,-3.0221107749639486e-07,-6.944688379917352e-09,-2.850569735812769e-08,-2.0432342353160493e-05,-5.247670353814016e-12,1.2788632375304587e-09,-1.7696770715502907e-09,-2.2418583656147462e-10,6.279512945184251e-07,-0.0019305981598767943
,-1.0634140608090092e-06,-5.498002053627715e-11,-2.966254726288753e-07,-5.858495910615602e-09,-2.8051697853470614e-08,-2.0195489923935384e-05,-4.5976417117898905e-12,1.531930138298776e-09,-1.7171449817610096e-09,-2.0581397697228e-10,4.6915539542169427e-07,-0.0019200668056543945
,-1.0346278713768697e-06,-3.72168962314845e-11,-2.9121846978341637e-07,-5.004253011975379e-09,-2.7630157717339898e-08,-1.9951030481024645e-05,-4.051023405615695e-12,2.056253833870869e-09,-1.6687082826649657e-09,-1.8620747999076315e-10,3.450596182119625e-07,-0.0019058446858682462
,-1.0070294820252457e-06,-2.4622526240136722e-11,-2.858954530893243e-07,-4.574729928208399e-09,-2.7210750985773302e-08,-1.968395008589141e-05,-3.75473957481276e-12,1.0112444215337746e-09,-1.6212224895895133e-09,-1.8149416691759512e-10,2.482214824794937e-07,-0.0018873871699037505
,-9.80324443844438e-07,-1.9606094525670414e-11,-2.80635617855296e-07,-4.309811174607603e-09,-2.679212762757288e-08,-1.939696812769398e-05,-3.536934634063016e-12,-4.718003765447065e-12,-1.5744447967591668e-09,-1.7686188624743693e-10,1.7282427222653496e-07,-0.0018652713657895722
,-9.551201856083935e-07,-1.2088996470538405e-11,-2.7558715487430163e-07,-4.027015165775083e-09,-2.638751617212165e-08,-1.9097331460216083e-05,-3.263323639091098e-12,-6.775735528208315e-10,-1.5296691691091269e-09,-1.6918483281003205e-10,1.142466103942752e-07,-0.0018405998637742952
,-9.323047720499744e-07,1.4002132786572474e-12,-2.709103057441098e-07,-3.107132329205342e-09,-2.603851889659836e-08,-1.884683661046438e-05,-2.679610006106614e-12,1.2690861694863997e-09,-1.4910535028889171e-09,-1.4355806821075845e-10,6.865066382033547e-08,-0.0018191739527692974
,1.1074012036260683e-05,-1.7918999617450027e-12,-2.662035001321783e-07,-3.2718503462092485e-09,-2.5668784431331915e-08,-1.8553548216004856e-05,-2.6390244156626608e-12,-9.52184109337395e-10,-1.4508030332649469e-09,-1.4872401921106615e-10,3.35710552690216e-08,-0.0007039695819519148
,8.581084330216981e-06,5.946354519892338e-13,-2.616328629301279e-07,-3.1265727784557384e-09,-2.5304741413378906e-08,-1.8287557395524345e-05,-2.497124035327758e-12,-1.8106902643921785e-09,-1.4115528745861639e-09,-1.42894127086457e-10,6.6623471184357186e-09,-0.0009084765395514126
,6.605663202208234e-06,-8.950173935318162e-12,-2.569929051787767e-07,-3.4263933912370703e-09,-2.491924533387646e-08,-1.7931311958818696e-05,-2.5179407170394796e-12,-4.287642241251888e-09,-1.3705322432500111e-09,-1.5085435678408032e-10,-1.3623733252643433e-08,-0.0010573119573384485
,5.047417289461009e-06,-1.3516299190996506e-11,-2.5235343059648585e-07,-3.6295091376814526e-09,-2.4522634589629888e-08,-1.7539283362566493e-05,-2.4726193315061096e-12,-6.453717560361838e-09,-1.328748444606731e-09,-1.5304874034782756e-10,-2.8690593012470345e-08,-0.00116445579491869
,3.820395704678958e-06,-1.3316459046563978e-11,-2.479524425780255e-07,-3.5457787816994824e-09,-2.413421817948347e-08,-1.7200878573930822e-05,-2.3178022001690834e-12,-7.055859896354377e-09,-1.2881024025190868e-09,-1.4648172952380634e-10,-3.984628094144682e-08,-0.001245860697092924
,2.855198545148596e-06,8.038014698286133e-14,-2.4388597807956103e-07,-2.641343144205166e-09,-2.3805256432751776e-08,-1.687241456238553e-05,-1.84714396556096e-12,-4.025139332952676e-09,-1.2537116900190881e-09,-1.2351722422643263e-10,-4.828081756613756e-08,-0.0013037485043155095
,2.0967206637578784e-06,6.759925952337653e-12,-2.401087044745509e-07,-2.292395606673381e-09,-2.35115518165685e-08,-1.656262065807823e-05,-1.5581876067205513e-12,-3.338641363370698e-09,-1.2231121671035794e-09,-1.0989657794890917e-10,-5.4466813281806026e-08,-0.0013446314461700026
,1.5016428278613603e-06,6.142197861436216e-12,-2.3646136071420187e-07,-2.062790827039862e-09,-2.323281123040033e-08,-1.626563971512951e-05,-1.3817419430850464e-12,-2.909928298322484e-09,-1.194235488277684e-09,-1.0190977922652777e-10,-5.889580023676899e-08,-0.0013717137239442245
,1.0360261057940079e-06,-1.596056620201125e-12,-2.3278339256194158e-07,-2.2590853632209473e-09,-2.2945476629843142e-08,-1.5944217011565343e-05,-1.367184143674649e-12,-4.372509465611074e-09,-1.1646837938528165e-09,-1.0234826181010348e-10,-6.174808220293926e-08,-0.0013848699497537563
,6.713787570333807e-07,2.4162893907941907e-12,-2.293037084655225e-07,-2.0804122868867125e-09,-2.267726273430526e-08,-1.5634799638064578e-05,-1.2193301923701938e-12,-4.38558345194906e-09,-1.1372200958703615e-09,-9.446123050427246e-11,-6.348045644699596e-08,-0.0013896889807985483
,3.8648255440421053e-07,2.5561774918969604e-12,-2.2593219739519554e-07,-2.0277894918763195e-09,-2.241653085377493e-08,-1.5326839275076054e-05,-1.1206070793523537e-12,-4.676394382840954e-09,-1.1106560116047604e-09,-9.023562452803446e-11,-6.434615329453663e-08,-0.001387359567468708
,1.6410359648943995e-07,4.7477577425070194e-12,-2.2272266164691246e-07,-1.8472832152838237e-09,-2.2173409774950414e-08,-1.5033224372018594e-05,-9.940763490146054e-13,-4.32225988333812e-09,-1.0859888543990337e-09,-8.25624985045792e-11,-6.46243663027235e-08,-0.0013805432321839883
,-8.608992629888235e-09,8.557599073810707e-13,-2.1953320583634195e-07,-1.926792947415379e-09,-2.19284537195108e-08,-1.378621982439654e-05,-9.524325772503062e-13,-5.43587930224021e-09,-1.0612456469161202e-09,-8.119738215128791e-11,-6.429677057440131e-08,-0.001282644769009825
,-1.4249820878831088e-07,1.3633538742396922e-13,-2.164354242495392e-07,-1.9059598344028927e-09,-2.1690778950755885e-08,-5.137766947882483e-06,-8.866518630412656e-13,-5.8915929912473075e-09,-1.0373247816275466e-09,-7.726802531138333e-11,-6.357920057098454e-08,-0.0005082621323991944
,-2.4635426143504446e-07,5.071942865697565e-12,-2.1352832391130505e-07,-1.7257661966141313e-09,-2.147182520673141e-08,-1.915827851917129e-06,-7.729789031074574e-13,-5.798483471153304e-09,-1.015366013490393e-09,-7.028475024206671e-11,-6.261218743475183e-08,-0.00022440000467022718
,-3.266035264459788e-07,8.782752303204688e-12,-2.1077704559502308e-07,-1.464186993871408e-09,-2.1271864270033802e-08,-7.153274736992898e-07,-6.580378603127102e-13,-5.072308795206482e-09,-9.953903257198249e-10,-6.238747712883352e-11,-6.154665754820599e-08,-0.00012210115603963776
,-3.872773106650129e-07,1.270095140171179e-13,-2.0793089561266243e-07,-1.865672061285295e-09,-2.105026553067546e-08,-2.6838321787181485e-07,-7.134917656692608e-13,-7.464706186510739e-09,-9.732745720469893e-10,-6.730598023363399e-11,-6.00504250769518e-08,-8.682396909449506e-05
,-4.332021319441992e-07,-1.857181075592962e-12,-2.051582583817435e-07,-1.8186696593147644e-09,-2.083509365036207e-08,-1.0184555776504567e-07,-6.665275970041407e-13,-7.456748107870226e-09,-9.518376087314095e-10,-6.475872615929745e-11,-5.846987249924496e-08,-7.543685927739488e-05
,-4.6819423005217686e-07,5.917044632042234e-12,-2.026124974463528e-07,-1.502421298482659e-09,-2.0646320209039004e-08,-3.951770821686296e-08,-5.395892066495378e-13,-6.238025207494502e-09,-9.331075911944708e-10,-5.578866188460374e-11,-5.6952028870682625e-08,-7.242243182715865e-05
,-4.934506705467356e-07,-3.511413382284445e-12,-1.9997453648556984e-07,-1.8006218738264579e-09,-2.044190772210186e-08,-1.648982106416952e-08,-5.663872149064275e-13,-7.900041509856237e-09,-9.127961164701048e-10,-5.873627972885487e-11,-5.521009427411627e-08,-7.238575487937928e-05
,-2.9309740057215095e-07,-7.063238882665246e-12,-1.973353676021361e-07,-2.069683091576735e-09,-2.0227748365186926e-08,-8.060438538848302e-09,-5.822876902872309e-13,-9.588006832927931e-09,-8.914767257728329e-10,-6.102323507617413e-11,-5.324380580873367e-08,-5.31438723908166e-05
,1.5367476180472295e-06,-7.148281966351533e-12,-1.9479099933050747e-07,-2.0649011389650695e-09,-2.002031784797964e-08,-4.853857316078347e-09,-5.410446396458823e-13,-9.99241933641315e-09,-8.708175291971543e-10,-5.821305937292465e-11,-5.1214254170872664e-08,0.00011389764990829428
,2.787969151540892e-06,-3.6146641235745847e-12,-1.923791472790981e-07,-1.7708714494801825e-09,-1.983103281588683e-08,-3.3898417406419412e-09,-4.571325956659322e-13,-8.721627864360926e-09,-8.519911998128293e-10,-5.115746715134151e-11,-4.9366072119028104e-08,0.0002283275761644284
,4.081504357600352e-06,-8.992806499463768e-12,-1.8993820560808672e-07,-1.9601031908678124e-09,-1.9633427328358266e-08,-2.920187869293045e-09,-4.585169049997617e-13,-9.81444259195996e-09,-8.322580402619906e-10,-5.2158811991720455e-11,-4.739394654507123e-08,0.00034626819784464155
,4.796973826159956e-06,-1.5441870004906377e-11,-1.874542334689977e-07,-2.242870777990902e-09,-1.9422937924673533e-08,-2.8718138977978924e-09,-4.788999058424892e-13,-1.1392501164664282e-08,-8.111143978695168e-10,-5.4699095947130516e-11,-4.5225696965189854e-08,0.00041158927615426495
,5.694973879144527e-06,-9.885203766657469e-12,-1.851346240755447e-07,-2.0997319438720297e-09,-1.9227803349508577e-08,-2.6927624574568654e-09,-4.20425846914263e-13,-1.0994654076057486e-08,-7.914868205283199e-10,-4.989778382147314e-11,-4.311566570436298e-08,0.0004937142679367056
,6.071138614061056e-06,-1.0512035686360832e-11,-1.828623936717122e-07,-1.939739036060928e-09,-1.9040918175505794e-08,-2.4639310591823005e-09,-3.7482517090126066e-13,-1.022243623083341e-08,-7.726328465906818e-10,-4.548267318327248e-11,-4.112943585710127e-08,0.0005284227961500027
,6.68139909976162e-06,-1.8077317420761574e-11,-1.8053700046039012e-07,-2.2036843461137323e-09,-1.8839710236306928e-08,-2.4888762162333933e-09,-3.908453422019065e-13,-1.1609898820097442e-08,-7.521442357827368e-10,-4.7987232243418276e-11,-3.895630484862522e-08,0.0005841768204730058
,6.851412308606086e-06,-1.3056666858801691e-11,-1.7835427001955395e-07,-2.1846418007953616e-09,-1.8647762445311855e-08,-2.4216806338017705e-09,-3.550094246351776e-13,-1.1807344435510458e-08,-7.325063333674109e-10,-4.530623445853088e-11,-3.674245618867644e-08,0.000600042084439848
,7.29886460248963e-06,-2.901456852555384e-12,-1.7639924010381947e-07,-1.5501768757530954e-09,-1.8492150033466714e-08,-1.9778652049495804e-09,-2.490924133624617e-13,-8.681354302098043e-09,-7.16665393696303e-10,-3.429993442050083e-11,-3.499419065633447e-08,0.0006414559554032568
,7.339549483731389e-06,-6.770140004164205e-13,-1.7452232725645445e-07,-1.4556249539054988e-09,-1.834350982221622e-08,-1.7197555601811132e-09,-2.125764841931499e-13,-8.338417956110789e-09,-7.014869796151402e-10,-3.153506969444386e-11,-3.328770148414151e-08,0.0006455589304598713
,7.655573426745832e-06,1.375566327510569e-12,-1.7271959507070278e-07,-1.379348191221652e-09,-1.8201090412617305e-08,-1.5455852153678507e-09,-1.858886308769847e-13,-8.079950930550694e-09,-6.868947632909794e-10,-2.916360208882196e-11,-3.16061061766959e-08,0.000674666080187363
