PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11
,-0.005221186322160065,-2.2805907895939725e-05,-0.002881698834244162,-3.889546084234752e-05,-0.0004837914748594811,-3.5735043754231096e-05,-8.206949046077595e-05,-3.901939628114803e-05,-0.00017519025982076924,-3.902839270911782e-05,-0.00013679268886335194
,0.00026288157096132636,-2.1542950073172307e-05,0.0014719621976837516,-3.836089508535423e-05,-0.0004983138227789265,-3.576089989785653e-05,-8.429345242308238e-05,-3.848415888185741e-05,-0.00018054552475788927,-3.853160953217272e-05,-4.096937846043147e-05
,0.0009703640826046467,-2.239534918269115e-05,0.0020706416107714176,-3.806784315063538e-05,-0.00045211524848010054,-4.388761811213726e-05,-9.016340402119918e-05,-3.818022757418049e-05,-0.00016732634674684367,-3.858758026153157e-05,-3.407692565815523e-05
,-0.004710262059234083,-2.315446828737855e-05,-0.0024807550944387913,-3.781469921460001e-05,-0.0004998499272537062,-5.601338035887693e-05,-5.831858809454611e-07,-3.793868736501338e-05,-0.00018116140558778937,-3.87434529500431e-05,-2.6544943061423965e-05
,-0.001269228640012443,-2.4761066884204652e-05,0.00011685548815876245,-3.7755036959907784e-05,-0.0006536820669104356,-0.00010534966591535522,-9.961932591272061e-05,-3.788926494330269e-05,-0.00023772659188804358,-3.90223360559613e-05,-0.00021006559109082446
,0.0005816329212393612,0.0015532916768279392,0.001665966643486172,0.0008455780205380847,-0.0002960531394275989,0.00045812468033545883,-0.00010394302010045126,0.0008455740038799675,-0.00010993702023904747,0.0002134315519838031,0.00047530703886877745
,-0.004496599547564983,-3.013068194945845e-05,-0.0033056021784432232,-3.308706029958586e-05,-0.00048671107716558026,-8.287682121022044e-05,-5.592030653190293e-05,0.00011885157623137133,-0.00017636342103203613,-4.1503063683224376e-05,-0.0004083599051227793
,-0.0012454176903702319,-2.965422352341207e-05,-0.00028906529769301414,-4.555361727742735e-05,-0.0005480223871252576,-0.00010206561165659878,-8.267315506012807e-05,-4.745285009022382e-05,-0.0001989358572245184,-4.170256850341706e-05,-0.00010724419780672179
,0.0002657713803273509,-2.7344898271053353e-05,0.0015171282416304166,-4.488568681892957e-05,-0.00040651726043647307,-0.00022583614008908626,-8.523990193304506e-05,-4.675392373165721e-05,-0.00015073371492679586,-4.723613571850209e-05,-8.860399248078465e-05
,-0.004995226539904252,-2.7497842211676726e-05,-0.0060308214742690325,-4.442773388380061e-05,-0.00045300639123269093,-0.00041520187187416013,-8.793471293584128e-05,-4.624179289347552e-05,-0.00016251909284641127,-5.50467317208886e-05,-4.45816112915054e-06
