time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11
2030-01-01 00:00:00+00:00,,-0.005369507474824786,-2.479477271988273e-05,-0.002999975113198161,-3.9144942515001446e-05,-0.0005503963475593081,-3.5598357614491046e-05,-9.520236839969099e-05,-3.92732580802857e-05,-0.0001996729549737523,-3.9242967975117705e-05,-0.00016261409473372623
2030-01-02 00:00:00+00:00,,2.6448455173522234e-05,-2.4696304628669602e-05,0.0012839999399147928,-3.87238453409822e-05,-0.0006130066052977813,-3.563378842095683e-05,-0.00010719269547243023,-3.886332358682411e-05,-0.0002227063812954275,-3.881950098951283e-05,-6.597808169317432e-05
2030-01-03 00:00:00+00:00,,0.0007727846968919039,-2.5010632121125198e-05,0.0019021514453925192,-3.855102866179294e-05,-0.00027087527705926817,-3.974810455176225e-05,-5.4337792900026674e-05,-3.869989830196374e-05,-0.00010061047931367306,-3.8915118423009994e-05,-6.97973355272552e-05
2030-01-04 00:00:00+00:00,,-0.005612867942545563,-2.2837489376037468e-05,-0.0031836643465794623,-3.777745012367717e-05,-0.00048000070744297536,-4.232003679049967e-05,-8.261670078125678e-05,-3.789404210596814e-05,-0.00017386638496487975,-3.823955654232346e-05,-6.262716487981379e-05
2030-01-05 00:00:00+00:00,,-0.00022957177134230733,-2.2254523134739877e-05,0.0010443869978189468,-3.7358439318069286e-05,-0.0005219038225270938,-4.998802221223286e-05,-9.083298863742368e-05,-3.74726290841565e-05,-0.00018928395003293708,-3.782603407446827e-05,-0.00013037201279075816
2030-01-06 00:00:00+00:00,,0.00044410821283236146,-2.3623870544442482e-05,0.001657799759414047,-3.7199921777641975e-05,-0.00043911585426514854,-4.8715271887544986e-05,-8.464558707322808e-05,-3.733788855608822e-05,-0.00016262318247403477,-3.800434472513258e-05,-1.8629183998086773e-05
2030-01-07 00:00:00+00:00,,-0.005574500071816146,-2.5587028470441808e-05,-0.004345354333054274,-3.714388194264728e-05,-0.0006020795244379468,-5.993339070187176e-05,-0.000105366764965816,-3.727139627596188e-05,-0.0002188053041568232,-3.8565410232496316e-05,-7.116099550330546e-05
2030-01-08 00:00:00+00:00,,-0.0007718557608313859,-2.5712304579705858e-05,0.00040399288991466165,-3.689898324754637e-05,-0.0007069793938378458,-5.6880368390466174e-05,-0.00012469597213017337,-3.705537919795887e-05,-0.00025738427957563894,-3.81349295511459e-05,-0.00014912083861418068
2030-01-09 00:00:00+00:00,,-0.0006167855317471549,-2.5134631849858927e-05,-0.0005476133665069938,-3.650849947867131e-05,-0.00013171104572727278,-6.504262424300578e-05,-2.802760657375409e-05,-3.666298176430161e-05,-4.95775277710234e-05,-3.800177674100353e-05,-0.00013147002755431458
2030-01-10 00:00:00+00:00,,-0.008020936977118254,-2.4374696002471552e-05,-0.00997343985363841,-3.60330648438989e-05,-0.0005753753689208716,-8.862803346687542e-05,-9.942031407180899e-05,-3.618613933831227e-05,-0.00020904884179018664,-3.556923166360227e-05,-2.7265378577112642e-05
2030-01-11 00:00:00+00:00,,-0.0067825064761564136,-2.7838509564004355e-05,-0.011433899169787765,-3.616402264938756e-05,-0.0008218801581729453,-0.00013213136980994022,-0.0001428669342117571,-3.627832022434774e-05,-0.0002996900442483537,-4.0110062110778543e-05,-0.00015663034719182178
2030-01-12 00:00:00+00:00,,-0.0030678314506076276,-2.478344126410903e-05,-0.005944142088992521,-3.5668138158584384e-05,-4.9131042952563816e-05,-0.00021764602252005716,-1.6894758501709983e-05,-3.5839828916195415e-05,-1.926032058345341e-05,-3.985806602586072e-05,-0.00017288160597672686
2030-01-13 00:00:00+00:00,,-0.0037335481611080468,6.130923406974283e-05,-0.01051171513972804,3.194691318419984e-05,-0.0006028512256630592,-0.0002820464878823259,-0.00010224035891194035,3.181420280196079e-05,-0.00021321611756605874,-2.409750044343355e-05,-3.085265488422806e-05
2030-01-14 00:00:00+00:00,,-0.003722201567143202,-2.6770567635336917e-05,-0.012498051393777132,-3.57644366841825e-05,-0.0007886419729667971,-0.0003150112074763456,-0.00013688516581319084,-3.5927219002473976e-05,-0.00028727746443920905,-4.130285387337013e-05,-0.0002451331019983627
2030-01-15 00:00:00+00:00,,-0.001694041202426888,0.0018389460965408944,-0.006957662015338428,0.0005266084421240436,-6.586031314270713e-05,7.375873065029737e-05,-1.8938593267009372e-05,9.510565381454228e-05,-2.5231597285600254e-05,-3.915208976870069e-06,-5.692468039342202e-05
2030-01-16 00:00:00+00:00,,-0.0025420035599381663,0.001216154902067501,-0.010000284819398075,0.0005181055916159139,-0.0006743855326192261,0.00010028098949987907,-0.00011568307630930273,0.0008571519176774345,-0.0002452314808167721,0.00023916659981556646,0.0006134015643688429
