PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11
,246.0515899658203,0.0,251.7190704345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19590191543102264
,29.0220947265625,0.0005638889269903302,39.4821891784668,0.0,0.0,0.0020192491356283426,0.0,0.0,0.0,0.0,0.35108399391174316
,14.860472679138184,0.1779458373785019,17.042194366455078,0.0,0.0,0.018772749230265617,0.0,0.0,0.0,0.0,2.053002119064331
,14.395312309265137,0.02732916921377182,16.766891479492188,0.0,0.06787978857755661,0.7070178389549255,0.0,0.0,0.0,0.0,11.202409744262695
,8.981932640075684,0.003772222436964512,11.350555419921875,0.0,4.821063995361328,8.357843399047852,0.0,0.0,0.0,0.0,49.37233352661133
,7.4127197265625,7.777778228046373e-05,14.274467468261719,0.0,24.31266212463379,40.41865539550781,0.0,0.0,0.0,0.0,106.7068862915039
,1.8833448886871338,0.0,27.993982315063477,0.0,78.71852111816406,101.08842468261719,0.0,0.0,0.0,0.0,103.09712982177734
,1.469409704208374,0.0,81.68525695800781,0.0,120.5397720336914,111.17013549804688,0.0,0.0,0.0,0.0,81.8077163696289
,1.2672221660614014,0.0,121.58537292480469,0.0,88.48906707763672,83.72135925292969,0.0,0.0,0.0,0.0,83.62751770019531
,1.1518865823745728,0.0,89.64694213867188,0.0,74.65980529785156,79.18098449707031,0.0,0.004999999888241291,0.0,0.0,89.8160400390625
,1.1025115251541138,0.0,71.33627319335938,0.0,84.31926727294922,86.42650604248047,0.0,0.03361111134290695,0.0,0.0,71.14053344726562
,1.0510764122009277,0.0048513892106711864,75.98956298828125,0.0,71.76484680175781,68.72486877441406,0.0,0.09116898477077484,0.0,0.0,47.50038146972656
,1.0114930868148804,0.0,57.237220764160156,0.0,43.13547897338867,42.36482238769531,0.0,0.15046297013759613,0.0,0.0,33.40853500366211
,0.9726967811584473,0.0,30.30121612548828,0.0,13.907984733581543,11.931708335876465,0.0,0.1569560170173645,0.0,0.0,26.354013442993164
,0.9457060098648071,0.0,15.841690063476562,0.0,22.157312393188477,24.99026107788086,0.0,0.10025463253259659,0.0,0.0,37.568084716796875
,0.9103124737739563,0.0,22.583576202392578,0.0,28.098981857299805,33.02326202392578,0.0,0.03925925865769386,0.0,0.0,59.64069366455078
,0.8673032522201538,0.0,23.79056739807129,0.0,39.65648651123047,50.489410400390625,0.0,0.009212963283061981,0.0,0.0,57.3895263671875
,0.8212962746620178,0.0,40.07878494262695,0.0,46.41935348510742,47.91365432739258,0.0,0.0,0.0,0.0,40.68458557128906
,0.7973032593727112,0.0,40.59748840332031,0.0,40.166717529296875,39.20598220825195,0.0,0.0,0.0,0.0,35.78361511230469
,0.6893865466117859,0.006795833818614483,29.810949325561523,0.0,28.842552185058594,30.892942428588867,0.0,0.0,0.0,0.0,28.567188262939453
,0.6139236092567444,0.00020416665938682854,14.80514907836914,0.0,24.645627975463867,27.758203506469727,0.0,0.0,0.0,0.0,28.052671432495117
,0.559467613697052,0.0,13.689108848571777,0.0,20.343734741210938,20.794763565063477,0.0,0.0,0.0,0.0,27.91289710998535
,0.4488773047924042,0.0,11.21381950378418,0.0,20.91141128540039,25.24447250366211,0.0,0.0014004629338160157,0.0,0.0,29.159603118896484
,0.41245371103286743,0.0,6.931527614593506,0.0,21.64984130859375,27.063982009887695,0.0,0.000370370369637385,0.0,0.0,29.293848037719727
,0.36060184240341187,0.0,12.399537086486816,0.0,26.37342071533203,27.218923568725586,0.0,0.0,0.0,0.0,24.390625
,0.34464120864868164,0.0,11.68391227722168,0.0,13.50813102722168,16.884523391723633,0.0,0.0,0.0,0.0,21.895875930786133
,0.3198726773262024,0.0,10.309676170349121,0.0,17.695423126220703,18.37784194946289,0.0,0.0,0.0,0.0,12.396018981933594
,0.26835647225379944,0.0,13.121018409729004,0.0,9.001924514770508,9.817509651184082,0.0,0.0,0.0,0.0,11.630398750305176
,0.24968749284744263,0.0,2.8761110305786133,0.0,5.770383358001709,7.678313255310059,0.0,0.0,0.0,0.0,6.306667327880859
