time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11,Groundwater Recharge
2030-03-29 00:00:00+00:00,,-1.348746536677936e-07,2.445516011917448e-12,-2.5079219767576433e-07,-2.355393657893501e-12,-1.1391532162008389e-08,-5.139339691595524e-07,4.0753557077393907e-14,-2.7883140241158344e-11,-2.9915619981224495e-10,5.90743437240554e-13,0.0,-8.28471518532567e-05
2030-03-30 00:00:00+00:00,,-1.3466161874475802e-07,2.389949349534959e-12,-2.510001593236666e-07,-2.475353255704249e-12,-1.1390619114592937e-08,-5.104550382384332e-07,4.065543000452039e-14,-2.800704113070651e-11,-2.958948086551061e-10,5.673544316645018e-13,0.0,-8.25300740604801e-05
2030-03-31 00:00:00+00:00,,1.2724631233140826e-06,2.4071855619922644e-12,-2.5065423869818915e-07,-3.1670222000457215e-12,-1.1369001740035856e-08,-5.065750201538322e-07,4.058535327472815e-14,-3.313949115124615e-11,-2.9281493896249344e-10,4.971056118824313e-13,0.0,4.577624419511262e-05
2030-04-01 00:00:00+00:00,,3.1013189527584473e-06,2.462641202072291e-12,-2.5036342776729725e-07,-2.1972978991868786e-12,-1.13702931514581e-08,-5.031725436310808e-07,4.0457874816166375e-14,-2.710276447714932e-11,-2.899421258639734e-10,6.500465313599713e-13,0.0,0.0002123724181059981
2030-04-02 00:00:00+00:00,,4.112103852094151e-06,2.519706665538024e-12,-2.5010129434122064e-07,-1.3898882045282335e-12,-1.135278537844897e-08,-5.001596150577825e-07,4.034070983077037e-14,-2.2319701642459222e-11,-2.8725527512207805e-10,7.723284360140747e-13,0.0,0.00030456204771159463
2030-04-03 00:00:00+00:00,,4.954361884301761e-06,2.5604518505417673e-12,-2.498528886007989e-07,-8.750777880095484e-13,-1.1336689809127165e-08,-4.974036187377351e-07,4.0238889694246827e-14,-1.927979997873308e-11,-2.847260760496795e-10,8.475055509812868e-13,0.0,0.0003814061140360523
2030-04-04 00:00:00+00:00,,5.572263944486622e-06,2.6541546738201305e-12,-2.4963651412690524e-07,1.0619283230539622e-13,-1.1331863447594515e-08,-4.951853043166921e-07,4.0163534255127295e-14,-1.3629097850298422e-11,-2.8236582516605324e-10,9.868867875684195e-13,0.0,0.00043780164137002196
2030-04-05 00:00:00+00:00,,6.147246949694818e-06,2.714023450423042e-12,-2.4944199594756356e-07,1.0195178035132813e-12,-1.1327571769470524e-08,-4.934853450322407e-07,4.0110001772860823e-14,-8.01270161332468e-12,-2.801566756360785e-10,1.1154585284958718e-12,0.0,0.000490246250607098
2030-04-06 00:00:00+00:00,,6.51231766823912e-06,2.7103874700173947e-12,-2.491647990154888e-07,9.778289289386066e-13,-1.1317530912435814e-08,-4.91748380682111e-07,4.0284886971414524e-14,-8.253620009668339e-12,-2.780454755324513e-10,1.1170104554855675e-12,0.0,0.0005236186821859349
2030-04-07 00:00:00+00:00,,7.009001819824334e-06,2.673028465238758e-12,-2.494952298093267e-07,5.54833956556422e-13,-1.1332660143636986e-08,-4.897406711279473e-07,4.0218110281984784e-14,-1.0629386260063711e-11,-2.7600396967919494e-10,1.053813828734429e-12,0.0,0.0005689228133892585
