time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11,Groundwater Recharge
2035-01-31 00:00:00+00:00,,-8.948551101506386e-12,-8.608504881157941e-11,-1.0188676291544851e-11,-1.5502529815414334e-12,-8.377305071860519e-09,-1.7103040761412558e-07,7.423842500825181e-16,-6.399825114300484e-12,1.126609935780975e-15,-1.4782796772176525e-14,0.0,-1.6320081632189926e-05
2035-02-01 00:00:00+00:00,,-8.968509962459237e-12,-8.789614175386262e-11,-1.01940018926161e-11,4.125170344204676e-11,-8.35263147536125e-09,-2.2775475372327492e-07,7.284817924401148e-16,4.97480223682345e-10,1.1059721897793608e-15,-1.8897235596541766e-14,0.0,-2.1425066271627484e-05
2035-02-02 00:00:00+00:00,,-8.95449513149682e-12,-8.751062374745544e-11,-1.0182484196097352e-11,-2.8758592729438703e-12,-8.322454725373518e-09,-2.2534730703682726e-07,7.149358297893873e-16,-1.0592082766436306e-11,1.0865033492449576e-15,-1.4776840436491433e-14,0.0,-2.125362638933786e-05
2035-02-03 00:00:00+00:00,,-8.942651306964589e-12,-8.719805433266004e-11,-1.017139931308586e-11,-2.6152760512765383e-12,-8.289402941841217e-09,-2.2297241741853213e-07,7.005977854538585e-16,-1.1524003973306662e-11,1.0666568378951973e-15,-1.809144976568696e-14,0.0,-2.1034753460867796e-05
2035-02-04 00:00:00+00:00,,-8.928407492503343e-12,-8.679938712230495e-11,-1.0159601458725742e-11,-2.2547241851356148e-12,-8.259592121362402e-09,-2.2064008931010903e-07,6.877226728973563e-16,-1.0304423980755928e-11,1.0483654790365959e-15,-1.3946804899389684e-14,0.0,-2.0819830926038874e-05
2035-02-05 00:00:00+00:00,,-9.208874982014059e-12,-1.3487396088862624e-08,-1.044752739182142e-11,1.3091641104523433e-09,-8.637949022727298e-09,-1.0525786819925997e-06,2.241643387568531e-14,9.692200819699792e-09,1.0294726209063255e-15,9.236601067330596e-11,0.0,-9.66936299199847e-05
2035-02-06 00:00:00+00:00,,-9.385924329419204e-12,-5.428729110690256e-08,-1.0582423826122067e-11,2.699859891208689e-09,-8.759811542802254e-09,-1.954921344804461e-06,1.6892308949204016e-13,1.533988580604273e-08,1.0021714784668985e-15,4.0134853773743373e-10,1.0467422725923825e-05,0.0007698068703892503
2035-02-07 00:00:00+00:00,,-9.711214471463947e-12,-4.836454081669217e-08,-1.0570936487264149e-11,-2.507252183647779e-10,-8.70034888578175e-09,-1.923524678204558e-06,1.5817879504050752e-13,-1.5216983229038306e-10,9.716902567061237e-16,-7.1734380588384106e-12,8.228383194364142e-06,0.0005679421304516293
2035-02-08 00:00:00+00:00,,-1.1184755378812472e-11,-2.4493324701779784e-08,-1.0619242464537937e-11,-1.7753931658148758e-10,-8.642478732667769e-09,-1.8991174783877796e-06,1.48372349020702e-13,-1.560849227644212e-10,9.427372941404324e-16,9.455625865628647e-11,6.467871116910828e-06,0.0004123051920386504
2035-02-09 00:00:00+00:00,,-6.822414300167168e-10,2.1755784673782586e-11,-1.0801985174391238e-11,5.713281403529891e-09,-8.804349249658117e-09,-3.208092493878212e-06,6.204853796563936e-13,2.0872073847044703e-08,1.2358971336026876e-14,1.932466853205028e-09,1.2458132005122025e-05,0.0008426438481192517
2035-02-10 00:00:00+00:00,,-6.669935159742124e-10,-3.401934983715549e-12,-1.0778572478997717e-11,-5.173506067990274e-10,-8.733441525521357e-09,-3.1581425901094917e-06,5.78243182502991e-13,-8.521894301338762e-11,1.17726703765305e-14,-4.57222801286683e-11,9.794354809855577e-06,0.0006023772638530035
2035-02-11 00:00:00+00:00,,-5.723549634240044e-09,5.217857049211183e-11,-1.0862327530503091e-11,8.773185733446098e-09,-8.820595809311271e-09,-4.630444891517982e-06,1.7834100082131377e-12,5.036238448496988e-08,6.499994634331582e-14,3.4466522969012203e-09,2.5471092158113606e-05,0.0018989753189382096
2035-02-12 00:00:00+00:00,,-5.570795380549498e-09,-7.97364951843349e-12,-1.0839766584336274e-11,-8.712000010291376e-10,-8.755067781862635e-09,-4.569390966935316e-06,1.6625680866744208e-12,5.710205641662469e-10,6.152412970359886e-14,-1.099632329637501e-10,2.0032892280141823e-05,0.0014044316561863984
2035-02-13 00:00:00+00:00,,-5.4275806071757415e-09,-5.262911634273948e-12,-1.0818022692926643e-11,-7.409273194980415e-10,-8.693382014257622e-09,-4.510940925683826e-06,1.5536983592051579e-12,5.553815185521671e-10,5.830584496116509e-14,-1.6383720768953225e-10,1.5756273569422774e-05,0.0010209861662889778
2035-02-14 00:00:00+00:00,,-5.292569493775545e-09,-3.5428743272447605e-12,-1.0796244107047492e-11,-6.406590813412549e-10,-8.632392578533654e-09,-4.452931534615345e-06,1.453978647550369e-12,4.993481184101256e-10,5.5281595138156545e-14,-1.5599156688583804e-10,1.2392172720865346e-05,0.0007204550992536076
2035-02-15 00:00:00+00:00,,-5.166032934766918e-09,-2.386358471939687e-12,-1.0775541917085185e-11,-5.520304213746385e-10,-8.573833198965986e-09,-4.3965919758193195e-06,1.3633631983783756e-12,4.974651801603613e-10,5.246181906861519e-14,-1.4656144353697442e-10,9.7457350420882e-06,0.0004850173024886386
2035-02-16 00:00:00+00:00,,-5.04838215675818e-09,-1.594564758011785e-12,-1.0755867550782394e-11,-4.697815469967281e-10,-8.518778571442454e-09,-4.3523891690711025e-06,1.2809908299035722e-12,5.465210506372387e-10,4.984638461540125e-14,-1.3321918568287572e-10,7.664896656933706e-06,0.00029989752980520603
2035-02-17 00:00:00+00:00,,-4.935187813970288e-09,-1.0902286018410479e-12,-1.0734919030086498e-11,-4.186127000593842e-10,-8.461039868734588e-09,-4.296823135518935e-06,1.2040220166362192e-12,5.108304890200088e-10,4.7340048005793667e-14,-1.3132540888083355e-10,6.0281063269940205e-06,0.00015616702567153578
2035-02-18 00:00:00+00:00,,-4.82858553141341e-09,-7.054044848242569e-13,-1.0714611489714976e-11,-3.6992897634036126e-10,-8.404628104585754e-09,-4.2409851630509365e-06,1.1332201453259638e-12,3.9478464941566926e-10,4.4987525803143885e-14,-1.2538051152866103e-10,4.740074473374989e-06,4.415866636739059e-05
2035-02-19 00:00:00+00:00,,-4.72607464274688e-09,-4.795330799112207e-13,-1.0691656761319113e-11,-3.4367442225402556e-10,-8.341777935072514e-09,-4.180922587693203e-06,1.0650343454376987e-12,2.027604750765022e-10,4.2682261262687315e-14,-1.259542609099995e-10,3.72646809410071e-06,-4.252720707742134e-05
2035-02-20 00:00:00+00:00,,-4.627437988347083e-09,-3.1835645231126364e-13,-1.0666732254416278e-11,-3.140048221439429e-10,-8.275749863173587e-09,-4.119111054023961e-06,1.0005320140102358e-12,8.276401786133647e-11,4.046241152463187e-14,-1.234466556754299e-10,2.929241873061983e-06,-0.0001093760909425216
2035-02-21 00:00:00+00:00,,-4.533047270882662e-09,-1.9915319393604136e-13,-1.0640462469457823e-11,-2.9877345042450543e-10,-8.205410573225436e-09,-4.052984877489507e-06,9.388788574718476e-13,-1.6078161024779547e-10,3.831021261400773e-14,-1.2401081550539317e-10,2.3017530565994093e-06,-0.000160414882457907
2035-02-22 00:00:00+00:00,,-4.4436072599296494e-09,-9.556938573851426e-14,-1.0614121560836853e-11,-2.6781066253533936e-10,-8.13662381915492e-09,-3.988114713138202e-06,8.821557308420769e-13,-2.0165913383607403e-10,3.629025587524072e-14,-1.1751787043490225e-10,1.8086128648064914e-06,-0.0001993344416656874
2035-02-23 00:00:00+00:00,,-4.3605452582085036e-09,-3.70536934468646e-14,-1.059039488049418e-11,-2.559028544624198e-10,-8.062527534491437e-09,-3.923154963558773e-06,8.276375461704899e-13,-4.106226469957619e-10,3.4316963875603845e-14,-1.194499776868696e-10,1.4205529623723123e-06,-0.00022871098317748812
2035-02-24 00:00:00+00:00,,-4.2804968458654e-09,2.83176260218454e-14,-1.0565596141043354e-11,-2.332578574737454e-10,-7.991007855423504e-09,-3.857293904729886e-06,7.775175902419162e-13,-4.616040882865491e-10,3.247554135332731e-14,-1.135272986729774e-10,1.115631448556087e-06,-0.0002504320070368095
2035-02-25 00:00:00+00:00,,-4.2321057769356685e-09,8.182690636182599e-14,-1.0602281205751574e-11,-2.0589396854120423e-10,-7.941814317291573e-09,-3.824981376965297e-06,7.331076392648461e-13,-4.2387426901768777e-10,3.081109111878651e-14,-1.039377403588837e-10,8.761536491874722e-07,-0.0002692495554895945
2035-02-26 00:00:00+00:00,,-4.1580152654319136e-09,9.056297378684519e-14,-1.0575475391239042e-11,-1.8845280891355287e-10,-7.87660248136035e-09,-3.7603149394271895e-06,6.90330659389865e-13,-3.6422420635062736e-10,2.919986165838759e-14,-1.0012426304717437e-10,6.88060595166462e-07,-0.0002804501389697934
2035-02-27 00:00:00+00:00,,-4.133748898738077e-09,5.55805401702969e-14,-1.0602872746456882e-11,-1.929816306756038e-10,-7.812515967486888e-09,-3.714177864821977e-06,6.487036927592393e-13,-5.85586690249329e-10,2.7617529574017197e-14,-1.0232212299676746e-10,5.400981990533182e-07,-0.0002897196992772536
2035-02-28 00:00:00+00:00,,-4.0620107277788975e-09,3.471181675429591e-14,-1.056876287874875e-11,-1.8054802097822176e-10,-7.740402985234596e-09,-3.6444580473471433e-06,6.086750569712918e-13,-6.033147315065435e-10,2.6078907777856916e-14,-9.974851500338389e-11,4.238890483065916e-07,-0.0002939331748471046
2035-03-01 00:00:00+00:00,,-3.993706698679489e-09,3.233177614525573e-14,-1.0535172560721673e-11,-1.7268941832071505e-10,-7.66732366486167e-09,-3.5753523661696818e-06,5.709826058145073e-13,-6.872014068903809e-10,2.4608816029327192e-14,-9.691394908806217e-11,3.326169064621354e-07,-0.00029594210928134086
2035-03-02 00:00:00+00:00,,-3.927904224099166e-09,6.199901703141109e-14,-1.050043819256219e-11,-1.7070700408794437e-10,-7.593496498259356e-09,-3.5042785384575836e-06,5.352839482428151e-13,-9.024674341162608e-10,2.320740340622674e-14,-9.759618113669433e-11,2.608579450225079e-07,-0.0002960111495204181
2035-03-03 00:00:00+00:00,,-3.866246878203583e-09,8.269079865286244e-14,-1.0467860953045083e-11,-1.4348167098887643e-10,-7.527646950222788e-09,-3.4385161598038394e-06,5.040640214254433e-13,-7.254925549204927e-10,2.1955010983602634e-14,-8.582749094765418e-11,2.0464545968934544e-07,-0.0002951117504373545
2035-03-04 00:00:00+00:00,,-3.7343401260159226e-08,4.1344125345510463e-10,-1.1096866758819601e-09,2.707119151068582e-08,-7.823141245921761e-09,-6.515343557111919e-06,2.770200301788206e-12,1.2723090492272604e-07,1.3285971986205097e-13,6.702815635861725e-09,1.305069758927857e-07,-0.0005699719594562133
2035-03-05 00:00:00+00:00,,-3.6764692623592055e-08,3.345379528951753e-11,-1.093695911613679e-09,7.827161141449324e-09,-7.743899743672955e-09,-7.200862455647439e-06,2.602325690007068e-12,1.158002049805873e-07,1.250994750498502e-13,7.516243183403049e-10,5.081913201365751e-08,-0.0006428391309319844
2035-03-06 00:00:00+00:00,,6.180250693432754e-06,-2.8636287785488435e-11,-1.0781939785431405e-09,-1.057252063674241e-09,-7.66788321726608e-09,-7.113502306310693e-06,2.443146596489698e-12,4.82969824133761e-08,1.1789365057107704e-13,-2.3538512805565404e-10,4.817408694179903e-10,-8.132160720274748e-05
2035-03-07 00:00:00+00:00,,4.864679794991389e-06,-2.0165397129900953e-11,-1.0629860325295226e-09,-9.894023378365091e-10,-7.59043494724665e-09,-7.006747182458639e-06,2.29211398125595e-12,1.997989329538541e-09,1.1103179600778848e-13,-2.573428414809342e-10,-1.8235468246530218e-08,-0.00019711116316315348
2035-03-08 00:00:00+00:00,,3.826965439657215e-06,-1.4351519972422011e-11,-1.04802899691947e-09,-9.298020131609519e-10,-7.510558397427758e-09,-6.8957224357291125e-06,2.1481484126228967e-12,1.3805276921630139e-09,1.0445772935865905e-13,-2.5931981562088424e-10,-3.237301626768385e-08,-0.000282682662980398
2035-03-09 00:00:00+00:00,,3.008977955687442e-06,-9.943657008903983e-12,-1.033668595162851e-09,-8.323262079557026e-10,-7.435259519184001e-09,-6.7863329604733735e-06,2.0168198708314655e-12,1.3649810171045829e-09,9.840138957568217e-14,-2.435832091585155e-10,-4.3012317263446675e-08,-0.0003480504551817712
2035-03-10 00:00:00+00:00,,2.36442292589345e-06,-7.0525807416288444e-12,-1.0196419264474343e-09,-7.665228451969597e-10,-7.360676512746522e-09,-6.6758061620930675e-06,1.894643730099288e-12,1.0246026249660645e-09,9.269496926761142e-14,-2.370876550639167e-10,-5.087068544185058e-08,-0.00039732893756345446
2035-03-11 00:00:00+00:00,,1.8566310018286458e-06,-5.49163492458149e-12,-1.0054949095561483e-09,-7.576339555726008e-10,-7.279296276863079e-09,-6.562152520928066e-06,1.7742135885456811e-12,3.3151081879623234e-10,8.706743822011614e-14,-2.452656966411837e-10,-5.651520140759203e-08,-0.0004337269573527952
2035-03-12 00:00:00+00:00,,1.4566408026439603e-06,-3.674199833270109e-12,-9.92071536032313e-10,-7.255778200487839e-10,-7.2019159524927545e-09,-6.4414953158120625e-06,1.6641031001102258e-12,-2.0472157302720007e-10,8.18700305032366e-14,-2.396344789268312e-10,-6.037880950771068e-08,-0.00045950901566027666
2035-03-13 00:00:00+00:00,,1.1415990002205945e-06,-2.7695346016543e-12,-9.788702071134026e-10,-6.606413194276683e-10,-7.126483403396833e-09,-6.3242314354283735e-06,1.5620800009399916e-12,-3.2221691981249023e-10,7.700913203564225e-14,-2.261998505170837e-10,-6.295177712445366e-08,-0.00047771815949799714
2035-03-14 00:00:00+00:00,,8.934927109294222e-07,-2.257249942516637e-12,-9.657931121509478e-10,-6.714309108701855e-10,-7.047886718680729e-09,-6.200375992193585e-06,1.4636383468061287e-12,-1.1733050087059382e-09,7.230690655599115e-14,-2.3032198370742663e-10,-6.439130828539419e-08,-0.0004892149135080329
2035-03-15 00:00:00+00:00,,6.981257456573076e-07,-1.9430845821233333e-12,-9.52874446014107e-10,-6.709726108056202e-10,-6.967602939056405e-09,-6.072547421354102e-06,1.3695327424206871e-12,-1.7201671198563417e-09,6.780203297678672e-14,-2.3076895949714071e-10,-6.501446137008315e-08,-0.000495452638990174
2035-03-16 00:00:00+00:00,,5.443113764158625e-07,-1.83084103433373e-12,-9.40048150432915e-10,-6.991633938469022e-10,-6.884446790422771e-09,-5.937405148870312e-06,1.278463771479943e-12,-2.7214355213800445e-09,6.345146847178129e-14,-2.34609665028529e-10,-6.488743053978396e-08,-0.0004972237632219216
2035-03-17 00:00:00+00:00,,4.232452965879929e-07,-1.6220635945529693e-12,-9.32827481925358e-10,-7.226859111142403e-10,-6.800020546648966e-09,-5.803870863019256e-06,1.1906309271836335e-12,-3.735721065822872e-09,5.92958299648616e-14,-2.348135574870014e-10,-6.414899189621792e-08,-0.0004961091817297561
2035-03-18 00:00:00+00:00,,2.6290592813893454e-07,2.2139261535158994e-09,-6.900331417369898e-09,2.189610270875164e-08,-7.012445735199435e-09,-7.162427209550515e-06,3.1713167248509366e-12,1.0368404446126078e-07,9.094139422636052e-14,5.536162639430131e-09,-1.7905441040966252e-07,-0.0006326504518866122
2035-03-19 00:00:00+00:00,,1.298719439546403e-06,2.554019884470904e-09,-1.0584082943410067e-08,2.7839185179345804e-08,-6.9541616909418735e-09,-8.940170118876267e-06,4.941794369550667e-12,1.0903332281486655e-07,1.229521990947155e-13,4.4413974720214355e-09,-2.609193359148776e-07,-0.0007069122972528928
2035-03-20 00:00:00+00:00,,9.99106305243913e-07,-3.7510128336748494e-10,-1.0397367411485448e-08,-1.7694574694360199e-09,-6.85856438309429e-09,-8.77059756021481e-06,4.581599422764926e-12,-4.106368578504771e-10,1.1452048077204013e-13,-4.0098063758264857e-10,-2.539629235798202e-07,-0.0007314237809521483
2035-03-21 00:00:00+00:00,,7.635424594809592e-07,-2.536668652908247e-10,-1.0222710677965097e-08,-1.4820429328210594e-09,-6.773865912634847e-09,-8.636213351564948e-06,4.267836518218049e-12,3.306581675133202e-10,1.070543732329711e-13,-4.370020456612167e-10,-2.4732833026064327e-07,-0.0007398939525200545
2035-03-22 00:00:00+00:00,,5.784112317996914e-07,-1.7357626447278562e-10,-1.0058360366826946e-08,-1.1823289014500915e-09,-6.699525822995156e-09,-8.516039088135585e-06,3.994377311550279e-12,1.4846364138065837e-09,1.0045685393559808e-13,-3.850863239396318e-10,-2.412377568816737e-07,-0.0007450796145135709
2035-03-23 00:00:00+00:00,,4.3304407881805673e-07,-1.259254922558739e-10,-9.8981445262325e-09,-1.165133767244697e-09,-6.625038295737795e-09,-8.370574505534023e-06,3.736859779945867e-12,7.620428732479922e-10,9.41925912809928e-14,-3.9223188585957303e-10,-2.3500241752572038e-07,-0.0007445430403893998
2035-03-24 00:00:00+00:00,,7.33905892502662e-07,-9.272049794617487e-11,-9.740479534059432e-09,4.756628868562984e-09,-6.550198161647813e-09,-8.376406185561791e-06,3.500938688255628e-12,1.0501253200345673e-07,8.823426337440862e-14,-3.821875038667599e-10,-3.490094115932152e-07,-0.000718045685482263
2035-03-25 00:00:00+00:00,,2.2915687623026315e-06,-6.396483342996362e-11,-9.590753080601644e-09,-9.251621690964384e-10,-6.481175596206867e-09,-8.245636308856774e-06,3.279532244729322e-12,2.4259634301415645e-09,8.282977981884793e-14,-3.545837512497485e-10,-3.4013643812613736e-07,-0.0005735627543926089
2035-03-26 00:00:00+00:00,,3.4812287594832014e-06,-5.26803045630686e-11,-9.442441495366438e-09,-1.092423929094366e-09,-6.408409802816095e-09,-8.092229109024629e-06,3.062157081720751e-12,1.0027179087046534e-10,7.754266792472236e-14,-3.793818870168053e-10,-3.3069017035813886e-07,-0.0004508147678025275
2035-03-27 00:00:00+00:00,,4.665147116611479e-06,-4.650502205549856e-11,-9.293747993410761e-09,-1.1103296060355206e-09,-6.333081170595278e-09,-7.934424502309412e-06,2.8544562546972685e-12,-6.769482752133626e-10,7.242038864213249e-14,-3.8440495231384375e-10,-3.2131924854184035e-07,-0.0003280398840347958
