time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11
2075-01-01 00:00:00+00:00,,245.84616088867188,0.0,251.5175018310547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1827092319726944
2075-01-02 00:00:00+00:00,,28.90869140625,0.0,39.28952407836914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19130276143550873
2075-01-03 00:00:00+00:00,,14.546956062316895,0.0,16.791168212890625,0.0,0.0,0.0022427018266171217,0.0,0.0,0.0,0.0,0.5065967440605164
2075-01-04 00:00:00+00:00,,10.751319885253906,0.0,12.852071762084961,0.0,0.0,0.00509581109508872,0.0,0.0,0.0,0.0,0.7037627696990967
2075-01-05 00:00:00+00:00,,7.968599319458008,0.0,9.987685203552246,0.0,0.0,0.0019865487702190876,0.0,0.0,0.0,0.0,0.5765498876571655
2075-01-06 00:00:00+00:00,,5.915011405944824,0.0,7.887766361236572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19186179339885712
2075-01-07 00:00:00+00:00,,0.9346874952316284,0.0,2.778437614440918,0.0,0.0,0.004221075680106878,0.0,0.0,0.0,0.0,0.6794750094413757
2075-01-08 00:00:00+00:00,,0.8357754349708557,0.0,2.5835185050964355,0.0,0.0,0.012066444382071495,0.0,0.0,0.0,0.0,0.991263210773468
2075-01-09 00:00:00+00:00,,0.7647569179534912,0.015341666527092457,2.421863317489624,0.0,0.009181533008813858,0.0373120941221714,0.0,0.0,0.0,0.0,2.776045322418213
2075-01-10 00:00:00+00:00,,0.5951041579246521,0.009265278466045856,2.0002357959747314,0.0,0.13741926848888397,0.18968437612056732,0.0,0.0,0.0,0.0,5.8866777420043945
2075-01-11 00:00:00+00:00,,0.4954513907432556,0.0002625000197440386,1.8467451333999634,0.0,0.24566274881362915,1.0309597253799438,0.0,0.0,0.0,0.0,13.150179862976074
2075-01-12 00:00:00+00:00,,0.2915162146091461,0.0,1.4370369911193848,0.0,1.7510617971420288,3.928365468978882,0.0,0.0,0.0,0.0,38.78598403930664
2075-01-13 00:00:00+00:00,,0.17412036657333374,0.0,1.0704976320266724,0.0,5.051694393157959,10.332437515258789,0.0,0.0,0.0,0.0,100.92924499511719
2075-01-14 00:00:00+00:00,,0.12376157194375992,0.0,2.443622589111328,0.0,37.451812744140625,67.2547836303711,0.0,0.0,0.0,0.0,122.67555236816406
2075-01-15 00:00:00+00:00,,0.016863426193594933,0.016975000500679016,16.575786590576172,0.0,88.19575500488281,95.72221374511719,0.0,0.0,0.0,0.0,55.40628433227539
2075-01-16 00:00:00+00:00,,0.055497683584690094,0.08212360739707947,57.75343322753906,0.0,59.47258758544922,55.04628372192383,0.0,0.0,0.0,0.0,75.71017456054688
2075-01-17 00:00:00+00:00,,0.23277777433395386,0.10940416902303696,33.36674118041992,0.0,46.0562858581543,63.76570510864258,0.0,0.0,0.0,0.0,46.375030517578125
