time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11,Groundwater Recharge
2055-01-29 00:00:00+00:00,,-7.937561198601006e-12,-4.610012371841776e-11,-9.419051476278195e-12,6.493069970581189e-14,-7.2618870916585365e-09,-5.4020404149923706e-08,8.009338673142547e-16,3.910890708502812e-14,1.2006849787216133e-15,3.002591868173608e-14,0.0,-5.576873810075566e-06
2055-01-30 00:00:00+00:00,,-7.932809791000306e-12,-4.5965339173781317e-11,-9.436649378580242e-12,6.445278338818028e-14,-7.272939583913285e-09,-5.394218050014388e-08,7.966205108490398e-16,3.857721433964123e-14,1.1878911813280476e-15,2.9811924277941756e-14,0.0,-5.5707563687242574e-06
2055-01-31 00:00:00+00:00,,-7.927878839519842e-12,-4.5834329387428596e-11,-9.432038483581096e-12,6.413012482164859e-14,-7.270836821504645e-09,-5.385799539681102e-08,7.924672965504151e-16,3.821682553750705e-14,1.1759179471021344e-15,2.966812518855229e-14,0.0,-5.562899316505946e-06
2055-02-01 00:00:00+00:00,,-7.91813056094659e-12,-4.57067335368766e-11,-9.422657099023013e-12,6.383435446899455e-14,-7.26676319118269e-09,-5.3767529095694044e-08,7.901338266598479e-16,3.7846462075386e-14,1.1736618748471226e-15,2.949198976936844e-14,0.0,-5.554291515588325e-06
2055-02-02 00:00:00+00:00,,-7.913861406472211e-12,-4.55823365164143e-11,-9.434729907054074e-12,6.38525690654923e-14,-7.277423996754351e-09,-5.367374811271475e-08,7.859670598340672e-16,3.788766175794045e-14,1.1614719060658307e-15,2.94260465603588e-14,0.0,-5.546724538507517e-06
2055-02-03 00:00:00+00:00,,-7.9096668451073e-12,-4.546037851715923e-11,-9.430292484402525e-12,6.323847695499651e-14,-7.2749517521231155e-09,-5.364574207078476e-08,7.81830362677914e-16,3.7321708223903016e-14,1.1495116949714816e-15,2.913589711834273e-14,0.0,-5.5439420484845635e-06
2055-02-04 00:00:00+00:00,,-7.906576435234847e-12,-4.543347642549378e-11,-9.426404101731123e-12,6.384042600116047e-14,-7.2717116772480495e-09,-5.3623878670805425e-08,7.785014173160862e-16,3.744834303764932e-14,1.1416889221871145e-15,3.651729797455455e-14,0.0,-5.5416560980689625e-06
2055-02-05 00:00:00+00:00,,-7.904467011488059e-12,-4.5379571628201276e-11,-9.424218350151392e-12,6.501830324134872e-14,-7.269619128891236e-09,-5.3758668627779116e-08,7.746116302640577e-16,3.8492212889318367e-14,1.1304540889329703e-15,2.9783416537068966e-14,0.0,-5.55371461951471e-06
2055-02-06 00:00:00+00:00,,-7.90074516227035e-12,-4.5269624854293866e-11,-9.420175577090628e-12,6.554045500761774e-14,-7.267708213021251e-09,-5.374563016857792e-08,7.708586919725699e-16,3.892806216265754e-14,1.1196421368777428e-15,2.984893622960498e-14,0.0,-5.552344792658054e-06
2055-02-07 00:00:00+00:00,,-7.897119590205559e-12,-4.516264792697733e-11,-9.416216938118449e-12,6.55135667937401e-14,-7.265788859456279e-09,-5.3732403415551744e-08,7.671690164543301e-16,3.887341837316427e-14,1.109093506189993e-15,2.979150061951756e-14,0.0,-5.55095747315591e-06
2055-02-08 00:00:00+00:00,,-7.893584223761518e-12,-4.5058606151782143e-11,-9.412324218638357e-12,6.581974548725e-14,-7.263900148046787e-09,-5.3719606540880704e-08,7.635654735989143e-16,3.9255924899617156e-14,1.0988439840117423e-15,2.983617313715575e-14,0.0,-5.549612220842609e-06
2055-02-09 00:00:00+00:00,,-7.890145134470394e-12,-4.495769728718457e-11,-9.40850695962947e-12,6.598888102615774e-14,-7.262048296041712e-09,-5.369838973479091e-08,7.600447811536518e-16,3.943286669416679e-14,1.0888864764420575e-15,3.606164845904036e-14,0.0,-5.547504640716952e-06
2055-02-10 00:00:00+00:00,,-7.88676242369224e-12,-4.48585647794264e-11,-9.404744344410076e-12,6.571045790826346e-14,-7.260114287532815e-09,-5.3831794133429867e-08,7.565652756854496e-16,3.9026507719919223e-14,1.0791494091968957e-15,2.982170920254844e-14,0.0,-5.559447463465518e-06
2055-02-11 00:00:00+00:00,,-7.883452571300076e-12,-4.4761673534399193e-11,-9.401032036171486e-12,6.564453841617635e-14,-7.258138978727402e-09,-5.3816187062238896e-08,7.531444801884039e-16,3.8943240993072337e-14,1.0696504640890308e-15,2.9598776907094684e-14,0.0,-5.557839653614264e-06
2055-02-12 00:00:00+00:00,,-7.880575532415168e-12,-4.467924294426773e-11,-9.397454169002284e-12,6.534269653135638e-14,-7.256075296169229e-09,-5.37997131289103e-08,7.497583071630772e-16,3.8602367830042894e-14,1.0603522657896651e-15,2.94120095303569e-14,0.0,-5.5561464118673405e-06
2055-02-13 00:00:00+00:00,,-7.877387110666323e-12,-4.4585751757253433e-11,-9.393850280980942e-12,6.537305419218598e-14,-7.2540085049865866e-09,-5.378314682502605e-08,7.464374615538075e-16,3.862361819262361e-14,1.051297060067043e-15,2.937201602271934e-14,0.0,-5.554443377521692e-06
2055-02-14 00:00:00+00:00,,-7.870689343325576e-12,-4.449354426561136e-11,-9.384683134772143e-12,6.53114715087888e-14,-7.249632894001934e-09,-5.3756121332071416e-08,7.456804787967582e-16,3.859282685092502e-14,1.056050291329679e-15,3.5115045094770425e-14,0.0,-5.551578392885712e-06
2055-02-15 00:00:00+00:00,,-7.865833852316317e-12,-4.440291190288548e-11,-9.385858409927117e-12,6.53860646182558e-14,-7.259018719452115e-09,-5.387995116734601e-08,7.439037742503331e-16,3.87741054541646e-14,1.0550395692653677e-15,2.935585124595394e-14,0.0,-5.56368083418169e-06
2055-02-16 00:00:00+00:00,,-7.86020120518982e-12,-4.431420855266488e-11,-9.380671586733946e-12,6.541208547039545e-14,-7.266991008947343e-09,-5.386122836625873e-08,7.430607647095782e-16,3.883612181843077e-14,1.0588320534075804e-15,2.920013948519429e-14,0.0,-5.562694473301007e-06
2055-02-17 00:00:00+00:00,,-7.855769854070438e-12,-4.422729890651844e-11,-9.376641824099252e-12,6.522820478194191e-14,-7.275226643344013e-09,-5.3841866076709266e-08,7.414757013674694e-16,3.863315917174148e-14,1.0584952519319285e-15,2.9055913491199403e-14,0.0,-5.56167433758087e-06
2055-02-18 00:00:00+00:00,,-7.85215989451693e-12,-4.4146464261984875e-11,-9.372480222480384e-12,6.636878546739666e-14,-7.283530667478999e-09,-5.381496492873339e-08,7.39587506109362e-16,3.993116601264113e-14,1.0559673879799664e-15,3.4954227419404724e-14,0.0,-5.559974877350689e-06
2055-02-19 00:00:00+00:00,,-7.849812813653934e-12,-4.4067596793873065e-11,-9.370533862740338e-12,6.631414167790339e-14,-7.291397707831493e-09,-5.3859842807923997e-08,7.365262231588665e-16,3.9843128796235305e-14,1.0471435281310631e-15,2.9723429663744416e-14,0.0,-5.564762799532352e-06
2055-02-20 00:00:00+00:00,,-7.847500427260456e-12,-4.39900546544969e-11,-9.36747554525219e-12,6.616582282070738e-14,-7.288774916958118e-09,-5.384250556517145e-08,7.335131681468054e-16,3.969264153469432e-14,1.0385384145407883e-15,2.9529855530242496e-14,0.0,-5.562940759307737e-06
2055-02-21 00:00:00+00:00,,-7.843047392097624e-12,-4.3914497038777256e-11,-9.35974041327281e-12,6.629939652835759e-14,-7.281871550190999e-09,-5.382579715274005e-08,7.332667344987136e-16,3.997236569519558e-14,1.0443804007780012e-15,2.959664916033118e-14,0.0,-5.560786212883335e-06
2055-02-22 00:00:00+00:00,,-7.840179894191834e-12,-4.3841295177537987e-11,-9.356981335584269e-12,6.65457272619463e-14,-7.285663183864699e-09,-5.381001599857882e-08,7.313991856686955e-16,4.0314539900832e-14,1.0413515168377382e-15,2.974044824972065e-14,0.0,-5.559689024125883e-06
2055-02-23 00:00:00+00:00,,-7.83786664043662e-12,-4.376813841910909e-11,-9.353629849828682e-12,6.62386812066984e-14,-7.289833181545191e-09,-5.3739242389383435e-08,7.28845963667875e-16,4.0086857444610047e-14,1.0347352366076165e-15,5.572042596747005e-14,0.0,-5.553624672390199e-06
2055-02-24 00:00:00+00:00,,-7.835732930561168e-12,-4.3692754275737045e-11,-9.3507762297107e-12,6.536698266002006e-14,-7.286823588970037e-09,-5.377622613877975e-08,7.25891248050056e-16,3.936130935078275e-14,1.0262604602121004e-15,2.951070919750276e-14,0.0,-5.556708454548443e-06
2055-02-25 00:00:00+00:00,,-7.831159332116755e-12,-4.3618861994554337e-11,-9.342129500544694e-12,6.496626153706941e-14,-7.277289881812976e-09,-5.3756004092520016e-08,7.269372808003558e-16,3.905296225292787e-14,1.0387623488762186e-15,2.882149542898088e-14,0.0,-5.553995592612851e-06
2055-02-26 00:00:00+00:00,,-7.826198022975461e-12,-4.35460764669493e-11,-9.332904241099449e-12,6.507294703084199e-14,-7.277144220552145e-09,-5.372661604496898e-08,7.29511255108384e-16,3.9359140946437776e-14,1.058691657696573e-15,3.373151164312062e-14,0.0,-5.551302317495419e-06
2055-02-27 00:00:00+00:00,,-7.823844870580299e-12,-4.34745885125043e-11,-9.329883220166035e-12,6.50044254535409e-14,-7.284917558081361e-09,-5.3796256338500825e-08,7.276397358114257e-16,3.948881152626704e-14,1.0553005612922405e-15,2.8948275932394116e-14,0.0,-5.558333362612021e-06
2055-02-28 00:00:00+00:00,,-7.82114911029863e-12,-4.340446058126446e-11,-9.32590983604431e-12,6.514146860814307e-14,-7.290920311930904e-09,-5.3716728842800876e-08,7.268410366817241e-16,3.9675727980803543e-14,1.0572109382256541e-15,5.5863798152254104e-14,0.0,-5.551639837201152e-06
2055-03-01 00:00:00+00:00,,-7.818080384469628e-12,-4.333601880124327e-11,-9.321195724998343e-12,6.517442835418663e-14,-7.290698267325979e-09,-5.372627498445581e-08,7.274569355134963e-16,3.979629126238393e-14,1.066080008458117e-15,2.9436258389570896e-14,0.0,-5.552482940561596e-06
2055-03-02 00:00:00+00:00,,-7.815826978674334e-12,-4.3268527649686916e-11,-9.317955261545219e-12,6.508855954212578e-14,-7.28580884512553e-09,-5.3660016874346184e-08,7.26250707657047e-16,3.97685356867683e-14,1.06551959028439e-15,5.147409733695374e-14,0.0,-5.54600635512716e-06
2055-03-03 00:00:00+00:00,,-7.813135555201356e-12,-4.3200987925873235e-11,-9.312945380146598e-12,6.482748365899127e-14,-7.282820568832449e-09,-5.367238742337577e-08,7.266645891308991e-16,3.969697834338426e-14,1.0730418781307186e-15,2.910526501883823e-14,0.0,-5.546854511966904e-06
2055-03-04 00:00:00+00:00,,-7.810108462735776e-12,-4.3132542676405095e-11,-9.306966655686644e-12,6.414400260945641e-14,-7.271991453450255e-09,-5.362303667766355e-08,7.291499426168209e-16,3.9354804137747834e-14,1.0896427709848372e-15,4.212290780937489e-14,0.0,-5.541375482581942e-06
2055-03-05 00:00:00+00:00,,-7.807706738083287e-12,-4.3065252752771954e-11,-9.302474589245602e-12,6.402951086004194e-14,-7.264584933608376e-09,-5.350539566961743e-08,7.300157691075924e-16,3.940814688463412e-14,1.0978115567281577e-15,8.106692129649512e-14,0.0,-5.529997245899959e-06
2055-03-06 00:00:00+00:00,,4.2730800231538524e-08,-4.432261155318251e-11,-9.298313854988471e-12,6.4772839869498e-14,-7.256618861362085e-09,-5.35093214182325e-08,7.306126626376106e-16,3.998494244039641e-14,1.1052692583122582e-15,2.9623452670914097e-14,0.0,-1.6444204323952121e-06
2055-03-07 00:00:00+00:00,,3.366482204114618e-08,-4.503515269038694e-11,-9.295432479294874e-12,6.50122317091828e-14,-7.252582534533758e-09,-5.347005327394072e-08,7.297179840870733e-16,4.0208288087928423e-14,1.1052019191929515e-15,4.284658226632286e-14,0.0,-2.464726768225092e-06
2055-03-08 00:00:00+00:00,,2.652011943382604e-08,-4.492983068926648e-11,-9.291509402153952e-12,6.462538837403997e-14,-7.247965339018947e-09,-5.349383158659293e-08,7.308242620557466e-16,3.989517050051461e-14,1.1147639682553868e-15,2.884532077172125e-14,0.0,-3.1159785109463074e-06
2055-03-09 00:00:00+00:00,,2.088938444444466e-08,-4.4824421951972226e-11,-9.28844067632495e-12,6.411191022515084e-14,-7.242361821369059e-09,-5.340278619314631e-08,7.314325905305528e-16,3.9763765197209366e-14,1.1203648677399875e-15,7.28899430505088e-14,0.0,-3.619063437753007e-06
2055-03-10 00:00:00+00:00,,1.6452094797614336e-08,-4.4720224051664204e-11,-9.284173256574046e-12,6.375368982736163e-14,-7.232824117409109e-09,-5.337616926226474e-08,7.351060136041171e-16,3.9672692214720584e-14,1.1384269983072382e-15,3.376001599586162e-14,0.0,-4.0191603563124274e-06
2055-03-11 00:00:00+00:00,,1.295543494705953e-08,-4.461716066050947e-11,-9.279484299018481e-12,6.340154096173833e-14,-7.221285791558785e-09,-5.335484942747826e-08,7.407538704777312e-16,3.962758940434519e-14,1.1640280397424074e-15,2.7862977699274864e-14,0.0,-4.334042192731551e-06
2055-03-12 00:00:00+00:00,,1.0200165156959429e-08,-4.451508606173604e-11,-9.276020056236955e-12,6.318209844202727e-14,-7.2132566586446956e-09,-5.3241830499928255e-08,7.442045768257268e-16,3.963626302172507e-14,1.1786053708855355e-15,9.921452765251915e-14,0.0,-4.5735008320029485e-06
2055-03-13 00:00:00+00:00,,8.028718134767132e-09,-4.441168613422697e-11,-9.270992827603575e-12,6.198774132881724e-14,-7.200162244203057e-09,-5.321737717167707e-08,7.533947784243175e-16,3.91704897684253e-14,1.2179881677681242e-15,2.826289244685972e-14,0.0,-4.767488415233485e-06
2055-03-14 00:00:00+00:00,,6.3199063760066565e-09,-4.43187708754067e-11,-9.266931839946313e-12,6.352036951984275e-14,-7.189465023316188e-09,-5.312384843136897e-08,7.632851586329324e-16,3.985483817969815e-14,1.2573531769588205e-15,1.0636491551896041e-13,0.0,-4.913343729148391e-06
2055-03-15 00:00:00+00:00,,4.974495926290956e-09,-4.5832500988884917e-11,-9.264105975403947e-12,6.450829453941154e-14,-7.182127337301836e-09,-5.310406336889173e-08,7.692921574761822e-16,4.032277983734289e-14,1.2816904452366863e-15,3.716566781435983e-14,0.0,-5.033331576285646e-06
2055-03-16 00:00:00+00:00,,3.915078927718696e-09,-4.571621900484324e-11,-9.262605439597227e-12,6.502784422046659e-14,-7.178990291123455e-09,-5.309100714612214e-08,7.710445098253738e-16,4.0529645611853127e-14,1.2833396183849904e-15,2.89461515737624e-14,0.0,-5.128160070540528e-06
2055-03-17 00:00:00+00:00,,3.0800308969958223e-09,-4.558743660343367e-11,-9.260187235071715e-12,6.413532899207652e-14,-7.172622495943415e-09,-5.303546046775409e-08,7.796725991843429e-16,4.014193491497231e-14,1.3128833864313916e-15,8.862189953239008e-14,0.0,-5.198427699892797e-06
2055-03-18 00:00:00+00:00,,2.4222255312622565e-09,-4.546144363737348e-11,-9.25742989210665e-12,6.38603753211342e-14,-7.164739468379366e-09,-5.2997037869317865e-08,7.947722320185717e-16,3.9997952866466235e-14,1.3664029514454177e-15,7.17263637264702e-14,0.0,-5.254008448554305e-06
2055-03-19 00:00:00+00:00,,1.904300273025683e-09,-4.533980135779103e-11,-9.255885120851293e-12,6.357327858586004e-14,-7.160987358645343e-09,-5.2976389497416676e-08,8.005471438342739e-16,3.9808000645846775e-14,1.3795667963578152e-15,3.801187066932582e-14,0.0,-5.298866245113739e-06
2055-03-20 00:00:00+00:00,,1.4963867922546115e-09,-4.522077851065731e-11,-9.25399340490074e-12,6.350042019986901e-14,-7.155709358386275e-09,-5.292823956892789e-08,8.148403483631574e-16,3.977764298501718e-14,1.4242985004231964e-15,1.0314304613309386e-13,0.0,-5.331075295156995e-06
2055-03-21 00:00:00+00:00,,1.1750991291137325e-09,-4.510343834529529e-11,-9.252390520408937e-12,6.304852473437705e-14,-7.151392811266533e-09,-5.2898315061611356e-08,8.285252244172347e-16,3.957511401919689e-14,1.462955601828225e-15,8.233387929768021e-14,0.0,-5.357161574875544e-06
2055-03-22 00:00:00+00:00,,9.221367558431837e-10,-4.4989029862607666e-11,-9.25095763881778e-12,6.263739527057055e-14,-7.147733072088158e-09,-5.287735405090643e-08,8.41624483067404e-16,3.9342227392547e-14,1.496370733960052e-15,3.985956123541204e-14,0.0,-5.377913288861247e-06
2055-03-23 00:00:00+00:00,,7.233023069375122e-10,-4.48812896569617e-11,-9.249743332384597e-12,6.326623253061214e-14,-7.144882463450131e-09,-5.284288917550839e-08,8.542638028272143e-16,3.9596364381777605e-14,1.5254878091592737e-15,1.0588501375610043e-13,0.0,-5.392580839786188e-06
2055-03-24 00:00:00+00:00,,5.682254111682994e-10,-4.47792636304456e-11,-9.248672140638181e-12,6.401042890180619e-14,-7.1443677640559144e-09,-5.281975390403204e-08,8.660331668106352e-16,3.9948513247400896e-14,1.550261193525857e-15,7.776464476701161e-14,0.0,-5.404521822982678e-06
2055-03-25 00:00:00+00:00,,4.460391223037874e-10,-4.599148492601124e-11,-9.254976125749881e-12,6.394884621840902e-14,-7.14162551318509e-09,-5.2793829752317833e-08,8.694192339568434e-16,3.993463545959308e-14,1.5591019940337054e-15,1.0642447209954775e-13,0.0,-5.413131806161445e-06
2055-03-26 00:00:00+00:00,,3.497029887888914e-10,-4.9543286140263376e-11,-9.296485456444792e-12,6.425329018844295e-14,-7.1395782619276815e-09,-5.278161196997644e-08,8.727001631384738e-16,4.005736714551844e-14,1.5671077259346794e-15,2.9831067222549704e-14,0.0,-5.4209264030163175e-06
2055-03-27 00:00:00+00:00,,2.737518267625916e-10,-5.4431355256401304e-11,-9.369746298282244e-12,6.475722735821421e-14,-7.138301061360153e-09,-5.386530332884831e-08,8.722536179565931e-16,4.0314973581701e-14,1.5623665648915419e-15,2.9065698415806085e-14,0.0,-5.526683372043729e-06
2055-03-28 00:00:00+00:00,,2.139872723461167e-10,-5.416341333774888e-11,-9.368292600009376e-12,5.954091386595195e-14,-7.137350266361864e-09,-5.3770431662769624e-08,8.659883799435491e-16,3.748217014543087e-14,1.5387190990700963e-15,2.827225216092688e-14,0.0,-5.523381696607225e-06
2055-03-29 00:00:00+00:00,,1.6691024951054345e-10,-5.386914872507198e-11,-9.366099042174003e-12,6.055746182287436e-14,-7.136160995457885e-09,-5.367934008404518e-08,8.598979483549947e-16,3.780396135022457e-14,1.515798916912987e-15,2.8557722592942314e-14,0.0,-5.519245162083376e-06
2055-03-30 00:00:00+00:00,,1.2982002972616868e-10,-5.3571782426820036e-11,-9.363929770467294e-12,6.078210851301336e-14,-7.134960178234451e-09,-5.358915089459515e-08,8.539327717635155e-16,3.790197322661726e-14,1.493507127323622e-15,2.86347280522431e-14,0.0,-5.514281553550093e-06
2055-03-31 00:00:00+00:00,,1.006038100048734e-10,-5.3245120118505795e-11,-9.361398808915844e-12,6.054618612028051e-14,-7.133255763847046e-09,-5.349431120293957e-08,8.584257521531075e-16,3.781567073368741e-14,1.5108476916989304e-15,2.8576442021076634e-14,0.0,-5.5081309425578945e-06
