PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11,Groundwater Recharge
,-7.938070339941206e-12,-4.609379891662435e-11,-9.490822190649784e-12,6.42645658910368e-14,-7.285790637467926e-09,-5.358488763818059e-08,7.671545110151084e-16,3.927370581524592e-14,-3.5739033260595576e-11,2.8897223562597205e-14,0.0,-5.542709708882413e-06
,-7.934236601059297e-12,-4.595513899974257e-11,-9.491317454202175e-12,6.467482799310531e-14,-7.2958088459529336e-09,-5.356234922260228e-08,7.63376161735203e-16,3.9588124445266715e-14,-3.573138659951347e-11,3.385744172545481e-14,0.0,-5.541557387676309e-06
,-7.928031495185728e-12,-4.5820406496810406e-11,-9.480998451605327e-12,6.448661049596183e-14,-7.289039150037979e-09,-5.366766941961032e-08,7.616915720217918e-16,3.948143895149414e-14,-3.5723205643600764e-11,2.8932111155628715e-14,0.0,-5.550502504534848e-06
,-7.92348131550824e-12,-4.569043407509632e-11,-9.478941069562818e-12,6.47129919095768e-14,-7.297351167778743e-09,-5.36495399217074e-08,7.588966809332078e-16,3.973514225985575e-14,-3.571524326284603e-11,2.8909563138572805e-14,0.0,-5.549596824783197e-06
,-7.919448083426595e-12,-4.556360150287375e-11,-9.472722085901442e-12,6.474421693214438e-14,-7.293313508682786e-09,-5.36312896315394e-08,7.557721881490235e-16,3.983965934928335e-14,-3.570721843204616e-11,2.891807073749503e-14,0.0,-5.547557442964293e-06
,-7.91531944155377e-12,-4.544121676164359e-11,-9.466045135242407e-12,6.47953912746857e-14,-7.2888899360634696e-09,-5.3613042894085083e-08,7.529548506873373e-16,3.989300209616964e-14,-3.5699106865072494e-11,2.8867018367698116e-14,0.0,-5.5454836554532255e-06
,-7.907972887633008e-12,-4.5321035119227915e-11,-9.450266090504922e-12,6.414053316250445e-14,-7.277717095632852e-09,-5.358541343980505e-08,7.540767458259756e-16,3.949488305843296e-14,-3.5689784461112595e-11,3.300996154480436e-14,0.0,-5.5419420176856246e-06
,-7.903578833068359e-12,-4.5204836401913084e-11,-9.44298025190582e-12,6.449788619855568e-14,-7.2732961875487945e-09,-5.356705656822669e-08,7.525223874282048e-16,3.992509448047521e-14,-3.5681013699218056e-11,2.872577054154578e-14,0.0,-5.539859205789817e-06
,-7.897476075879872e-12,-4.5097571510499534e-11,-9.429378285130685e-12,6.574601973952099e-14,-7.2640342629881616e-09,-5.353047782818976e-08,7.544372642241508e-16,4.083452326275605e-14,-3.567477216415149e-11,4.3557493630821606e-14,0.0,-5.535678217885426e-06
,-7.894433370903009e-12,-4.4993717085439755e-11,-9.424688460213382e-12,6.560984394665681e-14,-7.260879009152177e-09,-5.3467999805434374e-08,7.519469873592231e-16,4.079549198454657e-14,-3.566851675129712e-11,6.402545865442227e-14,0.0,-5.5296989988648026e-06
,-7.890943107269344e-12,-4.4892332906609766e-11,-9.418213604839298e-12,6.557948628582722e-14,-7.256339973338299e-09,-5.3455170956340226e-08,7.506726792296382e-16,4.084146215665996e-14,-3.566212256056467e-11,2.99204088696943e-14,0.0,-5.528112495438892e-06
,-7.887134521877837e-12,-4.4818756345099686e-11,-9.40983922725902e-12,6.522300061151398e-14,-7.248770472756405e-09,-5.341999553820642e-08,7.520205204069566e-16,4.075082285504017e-14,-3.565502407210097e-11,4.515970388439816e-14,0.0,-5.524216807234663e-06
,-7.883678085351953e-12,-4.472211836969997e-11,-9.403129316853942e-12,6.560637449970486e-14,-7.2437904563571465e-09,-5.33626014487254e-08,7.519366641451784e-16,4.100799561035373e-14,-3.564872008698927e-11,6.863468669272843e-14,0.0,-5.5185339590861795e-06
,-7.880131443205318e-12,-4.4626562861749264e-11,-9.395940622769494e-12,6.528458329491116e-14,-7.238228683092984e-09,-5.3324793469755605e-08,7.525796680312629e-16,4.0897840669629204e-14,-3.5641819357001836e-11,5.402674293185361e-14,0.0,-5.514582331398795e-06
,-7.880072462607135e-12,-4.468965475457054e-11,-9.389644443913436e-12,6.497840460140125e-14,-7.229597809299548e-09,-5.329421526312217e-08,7.560060751215841e-16,4.081283921930634e-14,-3.5634214329283154e-11,4.8623218217589206e-14,0.0,-5.511022862540362e-06
,-7.880737729060172e-12,-4.4708382829217186e-11,-9.385697080643851e-12,6.484569825548903e-14,-7.2261943095952574e-09,-5.3240469810589275e-08,7.5471959089338245e-16,4.07187304707346e-14,-3.5626369909724787e-11,7.584505804436245e-14,0.0,-5.50582574032062e-06
,-7.878751470680179e-12,-4.464772648815618e-11,-9.381182462797621e-12,6.485263714939293e-14,-7.22129911423508e-09,-5.3213486950198785e-08,7.556849966950155e-16,4.071786310899661e-14,-3.56187579431122e-11,5.176382326249618e-14,0.0,-5.502923126617282e-06
,-7.87480150532538e-12,-4.455285793070196e-11,-9.371618064912823e-12,6.484830034070299e-14,-7.213019070917426e-09,-5.318516116403771e-08,7.61800945151106e-16,4.0785517324559706e-14,-3.561104536253801e-11,5.994122163682433e-14,0.0,-5.4995840200889426e-06
,-7.871983447038655e-12,-4.446120208112525e-11,-9.366093838003575e-12,6.494110804666775e-14,-7.2086603353227474e-09,-5.3153595303001566e-08,7.640361062802325e-16,4.086141147663369e-14,-3.560359645993216e-11,8.40450078238783e-14,0.0,-5.4963061729624515e-06
,-7.869285952033511e-12,-4.437227668629973e-11,-9.360784716805348e-12,6.509636579776767e-14,-7.205142260602315e-09,-5.3162008128992966e-08,7.667988101168208e-16,4.093253513914874e-14,-3.5596584707642265e-11,5.472701895066663e-14,0.0,-5.4967443453581235e-06
,-7.866024671898675e-12,-4.4284544781225677e-11,-9.352653200511707e-12,6.48031975303276e-14,-7.197778817413791e-09,-5.31793133973224e-08,7.758511041636867e-16,4.078161419673876e-14,-3.558911845780166e-11,5.198845640010802e-14,0.0,-5.497638746066218e-06
,-7.863785143891189e-12,-4.4196847570621145e-11,-9.349294775862216e-12,6.428538257274852e-14,-7.197226814525948e-09,-5.322293006315704e-08,7.761346484427801e-16,4.0473700779752875e-14,-3.558041361539921e-11,7.564977968057066e-14,0.0,-5.50154236670828e-06
,-7.96571142380742e-12,-4.886242105373029e-11,-9.49021590479493e-12,6.449788619855568e-14,-7.229012943810176e-09,-5.3726029847211976e-08,7.768918958976254e-16,4.058602412482237e-14,-3.5572326334554205e-11,5.15404674505688e-14,0.0,-5.550616005860852e-06
,-7.965462490988617e-12,-4.859385810407346e-11,-9.485070714965183e-12,6.269030433658784e-14,-7.221858666639491e-09,-5.3832806656828325e-08,7.728752127221863e-16,3.899441533561365e-14,-3.55662825579639e-11,2.863089946332151e-14,0.0,-5.559649537167405e-06
,-7.961280072688037e-12,-4.8820860548692835e-11,-9.479616744356711e-12,6.196952673231948e-14,-7.209196795088246e-09,-5.376832135084442e-08,7.688902403427101e-16,3.853254521013483e-14,-3.5559364480741706e-11,2.7994864117294148e-14,0.0,-5.552655454722986e-06
,4.2730647464850335e-08,-4.85410045492074e-11,-9.473958076378075e-12,6.175181893608439e-14,-7.198946772035697e-09,-5.3669104715936555e-08,7.66355335429374e-16,3.8395935736401654e-14,-3.5552328442323144e-11,2.792211415152037e-14,0.0,-1.6573493161786968e-06
,3.36647012488811e-08,-5.5878138921494624e-11,-9.633487584037592e-12,6.265994667575825e-14,-7.544936231340671e-09,-5.6235560208506286e-08,7.654130642151128e-16,3.888816352271007e-14,-4.737353564987501e-11,2.8368827469441027e-14,0.0,-2.748049970070048e-06
,2.6520783791283975e-08,-5.5698098910816896e-11,-9.634750462728103e-12,5.331499131067119e-14,-7.539906476949909e-09,-5.636758615423787e-08,7.610188161034351e-16,3.1777965675550135e-14,-4.6840292061700595e-11,2.4504973178125604e-14,0.0,-3.408979238399097e-06
,2.089160489049391e-08,-5.541224076810458e-11,-9.62423543637847e-12,5.117000573262587e-14,-7.521784084474348e-09,-5.624686494343223e-08,7.56718429830225e-16,2.960305611754421e-14,-4.6297646272286386e-11,2.3845964604502813e-14,0.0,-3.9080248076495044e-06
,1.6455796725267646e-08,-5.5077289951022124e-11,-9.612035126171925e-12,4.9340739827208324e-14,-7.501410159704847e-09,-5.611324738197254e-08,7.524085673759175e-16,2.8427780962569926e-14,-4.5681122079477277e-11,2.3150794500295842e-14,0.0,-4.297193599258415e-06
,1.2960747142187756e-08,-5.473956010693115e-11,-9.59959802621091e-12,5.002248615326721e-14,-7.480929653524981e-09,-5.598277752483227e-08,7.482264480779678e-16,2.887924274719289e-14,-4.505729817028126e-11,2.329331626400085e-14,0.0,-4.601113959018301e-06
,1.0206819389679822e-08,-5.436933195324123e-11,-9.587695221080494e-12,4.8590471923848355e-14,-7.458448969543952e-09,-5.584118412116368e-08,7.441569841620029e-16,2.7782897510375548e-14,-4.436900846727099e-11,2.272535356781253e-14,0.0,-4.836458172162674e-06
,8.037041254738142e-09,-5.398232208464471e-11,-9.576711819392347e-12,4.7943420067309006e-14,-7.435401183641943e-09,-5.569329530885625e-08,7.400640680213109e-16,2.7344012470953416e-14,-4.3655423026534024e-11,2.270110301453264e-14,0.0,-5.018070087826455e-06
,6.327497192870624e-09,-5.356566579184374e-11,-9.566424041818067e-12,4.716886603528536e-14,-7.410577484989744e-09,-5.553771487143422e-08,7.360295971539795e-16,2.681275340643552e-14,-4.288016469677913e-11,2.2278215039352352e-14,0.0,-5.156973674747246e-06
,4.980769574558508e-09,-5.314170284376196e-11,-9.556782448738588e-12,4.690779015215085e-14,-7.384730160708841e-09,-5.53774732736656e-08,7.320902586745366e-16,2.649703373380774e-14,-4.206670081718933e-11,2.2052731480661468e-14,0.0,-5.262372986934545e-06
,3.920022528802747e-09,-5.272645167697654e-11,-9.547750610960914e-12,4.797291036640061e-14,-7.359545861618244e-09,-5.522192836338036e-08,7.283007920871984e-16,2.7111559525172524e-14,-4.1269272721411454e-11,2.2530075204020734e-14,0.0,-5.342263348032665e-06
,3.0840114906283134e-09,-5.221163432156395e-11,-9.539014543535895e-12,4.52962320429684e-14,-7.330969165053602e-09,-5.504281119783627e-08,7.244526684682629e-16,2.5405892667418328e-14,-4.030126579679383e-11,2.138649093973502e-14,0.0,-5.399247997623194e-06
,2.425239120640299e-09,-5.1622216917790453e-11,-9.530624553444333e-12,4.250939877881166e-14,-7.3050707705135665e-09,-5.4836895913012995e-08,7.205840572399157e-16,2.323748832244732e-14,-3.919392241313879e-11,2.0449669111939975e-14,0.0,-5.437907946330033e-06
,1.9063806089292257e-09,-5.104667730182477e-11,-9.52261013098532e-12,4.2423529966750806e-14,-7.2815300455886245e-09,-5.462330321392983e-08,7.168126959818252e-16,2.3211033789438673e-14,-3.820049138125725e-11,2.050327443903991e-14,0.0,-5.463375961341128e-06
,1.4982752816194989e-09,-5.0596631051558205e-11,-9.51518551450814e-12,4.672998099586323e-14,-7.260616108339946e-09,-5.443978778885139e-08,7.133461607056277e-16,2.603776569354288e-14,-3.733733808242157e-11,2.2413504835753703e-14,0.0,-5.481771079602059e-06
,1.177711150823768e-09,-5.27913789072354e-11,-9.516714673252213e-12,5.096877780941256e-14,-7.2418711027921745e-09,-5.49919114689601e-08,7.101671401754639e-16,2.888835004544177e-14,-3.669684695006836e-11,2.4108461808922815e-14,0.0,-5.559542880518386e-06
,9.247646537424714e-10,-5.231975269692768e-11,-9.509664757045844e-12,4.53708251524354e-14,-7.224475684353138e-09,-5.4820247896714136e-08,7.06923798080868e-16,2.567954529575367e-14,-3.600036241335758e-11,2.3374150312223223e-14,0.0,-5.565244870522507e-06
,7.255733236455342e-10,-5.181957293820538e-11,-9.5028620389348e-12,4.459887320562572e-14,-7.208128760538557e-09,-5.463825303309022e-08,7.037383718640406e-16,2.450600486425536e-14,-3.53692422572216e-11,2.3206952784698802e-14,0.0,-5.565218830149853e-06
,5.699695160288343e-10,-5.1289271441046225e-11,-9.496294375854752e-12,4.419901944441307e-14,-7.192696216407057e-09,-5.444787376518434e-08,7.006176377885598e-16,2.4199826170745453e-14,-3.5305158102572065e-11,2.3134626335398652e-14,0.0,-5.560599905035677e-06
,4.4737361037938683e-10,-5.076504841494689e-11,-9.490002533807385e-12,4.4960563050366886e-14,-7.178170502442072e-09,-5.4257828452364265e-08,6.976179764849771e-16,2.4593174718923194e-14,-3.529420505854475e-11,2.3375000733302266e-14,0.0,-5.553098270370707e-06
,3.507849011263886e-10,-5.029711369619605e-11,-9.482413118599986e-12,4.5988386709883144e-14,-7.161715664949497e-09,-5.4070344646106605e-08,6.987891583532337e-16,2.5295304045824807e-14,-3.528314793110887e-11,2.3776618017111104e-14,0.0,-5.543294756870699e-06
,2.7468516350381833e-10,-4.987668611455831e-11,-9.497704706040722e-12,4.6661459418562146e-14,-7.163020843137247e-09,-5.388231727465609e-08,6.965537325263112e-16,2.5873834325063072e-14,-3.527161895888753e-11,2.404039085314967e-14,0.0,-5.533200153802788e-06
,2.1472955358259327e-10,-4.949416571031762e-11,-9.488205360286273e-12,4.682625814877994e-14,-7.156534032048967e-09,-5.368367084201964e-08,6.980089880692533e-16,2.5932814923246283e-14,-3.5259448138980076e-11,2.8526240072358766e-14,0.0,-5.519965014215769e-06
,1.674921312755373e-10,-4.9146329367255603e-11,-9.50379792225009e-12,4.8525419793499225e-14,-7.166292892435422e-09,-5.364237765093094e-08,6.951439520647249e-16,2.6946327114085733e-14,-3.524756875261659e-11,2.4802781492050743e-14,0.0,-5.52136137622369e-06
,1.3027581791114073e-10,-4.882321630317321e-11,-9.49756332607743e-12,4.861042124382209e-14,-7.163114545960525e-09,-5.34490922632358e-08,6.922848982303864e-16,2.7125437312980338e-14,-3.5234811596174254e-11,2.476278967847908e-14,0.0,-5.5068532174161335e-06
,3.182753971486818e-07,-4.8519646633771174e-11,-9.490907192100106e-12,4.675253240105093e-14,-7.15918924143466e-09,-5.3226433038844334e-08,6.898035681509641e-16,2.575066895826872e-14,-3.5220111549438826e-11,2.4301185521345692e-14,0.0,2.343605833611072e-05
,2.2011074634065153e-06,-4.8247381784216614e-11,-9.483372420682201e-12,5.23270662911024e-14,-7.1547101576641126e-09,-5.3057462423566903e-08,6.889546823191377e-16,2.948682964465377e-14,-3.5209030135874286e-11,2.581873483184418e-14,0.0,0.00019461840539659352
,3.4311328818148468e-06,-4.799540279099013e-11,-9.489084865088593e-12,5.524834062464734e-14,-7.162352488876422e-09,-5.291735760692973e-08,6.892198036316283e-16,3.1675616990467503e-14,-3.519961058739973e-11,2.6662383035441252e-14,0.0,0.00030645096380875974
,4.4002645154250786e-06,-4.7758776100526035e-11,-9.485983179513546e-12,5.5794778519580035e-14,-7.170010363211077e-09,-5.277956205418377e-08,6.888600793268412e-16,3.205508775083743e-14,-3.519018063058432e-11,2.6814266207279315e-14,0.0,0.0003945656930382514
,5.163889454706805e-06,-4.753683210956261e-11,-9.482313372000117e-12,5.6805254944336525e-14,-7.178769578786159e-09,-5.2650349857685796e-08,6.872313408483896e-16,3.271471635257761e-14,-3.518123986578914e-11,2.744476873409521e-14,0.0,0.00046399711386699614
,5.765607511420967e-06,-4.7325150742683064e-11,-9.477088384890475e-12,5.66274457880489e-14,-7.175763983013894e-09,-5.251483159440795e-08,6.846574194799206e-16,3.2588081538831304e-14,-3.517157745602795e-11,2.7005289077544105e-14,0.0,0.0005187113689938578
,6.239743925107177e-06,-4.712149420660339e-11,-9.471505177383044e-12,5.598386337846151e-14,-7.172095806140533e-09,-5.237933464741218e-08,6.824177055487026e-16,3.2074169709073175e-14,-3.5160690331492717e-11,2.672705061283233e-14,0.0,0.0005618273505846737
,6.613336609007092e-06,-4.6924006347204283e-11,-9.466343507680275e-12,5.524920798638533e-14,-7.1686310221252825e-09,-5.22485308351861e-08,6.7978687415409e-16,3.1499108876786863e-14,-3.5148276650298627e-11,3.073385187839228e-14,0.0,0.0005958025478804756
,6.907689567015041e-06,-4.673824521850278e-11,-9.46100749826817e-12,5.5985598101937484e-14,-7.164840276630002e-09,-5.225695787203222e-08,6.775944881887998e-16,3.199307138657126e-14,-3.513649093900284e-11,3.074193596084088e-14,0.0,0.0006225615047746293
,7.139595254557207e-06,-4.6667104208752974e-11,-9.456347163649959e-12,5.794583562979128e-14,-7.161875981154253e-09,-5.223669319320834e-08,6.751810795638355e-16,3.3519194364561855e-14,-3.512658219850806e-11,2.7103565228216338e-14,0.0,0.0006436459595084591
,7.322291367017897e-06,-4.65325313003806e-11,-9.445682951081391e-12,5.802216346273426e-14,-7.1518670985426525e-09,-5.221610521743969e-08,6.787095541243009e-16,3.3641926050487214e-14,-3.5116291818848566e-11,2.6916797851478554e-14,0.0,0.0006602574926777674
,7.466210263373796e-06,-4.636336453645029e-11,-9.442010541482748e-12,5.705158567792523e-14,-7.150109837539276e-09,-5.219294507696759e-08,6.7696646619797e-16,3.3039109642585274e-14,-3.510443324916679e-11,2.6477316500861554e-14,0.0,0.0006733433105359946
