PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11
,-0.00480609480291605,-2.1056929575546945e-05,-0.0025286065647378564,-3.871239047281705e-05,-0.00041772155966638953,-3.542585193541637e-05,-7.155199914201621e-05,-3.884524623565255e-05,-0.00015090758074257893,-3.8840942213103614e-05,-0.00011156065738759935
,0.001303936936892569,3.0566672535314865e-05,0.0023758704774081707,-3.488709460697237e-05,-0.00039480040361206115,-3.434561284408228e-05,-6.819303151543027e-05,4.228072414313999e-05,-0.00014250254008776886,-3.510831512600421e-05,-2.243000562884845e-05
,0.005491670104674995,0.006614257541514212,0.006334898236673325,0.006708051838422158,0.0034392540503205096,0.006404173894056342,0.005768360629080114,0.009273752555742476,0.004215178647535655,0.005326980185488722,0.00958012258161034
,0.001210968883242458,-6.951937780441675e-05,0.0022563397651538253,-0.00018646394804022748,-0.0005035421517635141,-0.00040506710104182275,-0.0003019663990344399,-0.00018056101904573296,-0.0003437257980529688,-0.0001489639986620439,-0.00029773636561003514
,0.0012356639781501144,-6.701982008516794e-05,0.002264613867737353,-0.00016739358652273495,-0.00045722189067942676,-0.0003613067670471537,-0.0002534064249340457,-0.00016657017307508681,-0.0002900792311116198,-0.00014246183703914284,-0.0002673162307473831
,0.0011486445437185466,-6.650877407166078e-05,0.0021801290567964315,-0.00017238208325842663,-0.0004808494848400624,-0.00037799650607439617,-0.00026889705497176383,-0.00017541284812594427,-0.00030577329694436196,-0.0001392797437147486,-0.0002825050105457194
,0.0010897473531690694,-6.487247183730797e-05,0.0021138426938792556,-0.0001658989085910889,-0.00047609898181499855,-0.0003683709043557921,-0.0002647190253619626,-0.00017076546278005367,-0.0003027315391005963,-0.00013535550758447812,-0.00027394015343928496
,0.0010338886515116087,-6.392349991730387e-05,0.0020554402821465305,-0.00015987269754536015,-0.00046918984783128614,-0.0003618747170435199,-0.00026218178241428636,-0.00016817294033266705,-0.00029826110333356325,-0.00013166390294694352,-0.000269438314717263
,0.0009681021911092103,-6.320184314723143e-05,0.001985649869311601,-0.00015428601121403318,-0.0004822494632427121,-0.0003671614467748441,-0.00026936999187891254,-0.00017271491777748338,-0.0003069415826137869,-0.0001288008595583534,-0.0002784140669973567
,0.0008522796561010182,-6.328643491060326e-05,0.0018665811512619257,-0.0001491500931658507,-0.00024525240175254925,-0.00040051553304465415,-0.0003032877122185005,-0.0001975389195578714,-0.0003186162639802585,-0.00012729189047444578,-0.00032558500970480964
,0.0007038450567051768,-6.389392758165968e-05,0.001720797037705779,-0.00014437318910154318,-0.0005784067423034722,-0.00043546532731397747,-0.0003499710710982949,-0.00022411527910382034,-0.0003834359658567484,-9.405492603464793e-05,-0.00037667343713110313
