PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11,Groundwater Recharge
,-7.944517439739673e-12,-3.851320998227159e-11,-9.363745022417103e-12,6.665328011745686e-14,-7.234973509184783e-09,-5.358551291578806e-08,8.842740213297565e-16,4.243220358413069e-14,1.4401155701637496e-15,1.102079243294439e-13,0.0,-5.534189661783604e-06
,-7.935491673494166e-12,-3.849504742747811e-11,-9.358920756430411e-12,6.682848718853052e-14,-7.236926613529704e-09,-5.3683798739712074e-08,8.781840132576757e-16,4.2519373438798524e-14,1.4207513381983322e-15,3.137669567524967e-14,0.0,-5.543306526327957e-06
,-7.87517620559619e-12,-3.8477009772774906e-11,-9.335199280258166e-12,6.670445445999817e-14,-7.2354113811456955e-09,-5.361752286603405e-08,8.770130431476559e-16,4.243437198847566e-14,1.4263683313089307e-15,1.0980630873970096e-13,0.0,-5.537127307629256e-06
,-7.86412081288379e-12,-3.845822965642398e-11,-9.329041879280187e-12,6.625429371798219e-14,-7.240370969441301e-09,-5.3706013858345614e-08,8.715694270934485e-16,4.2199316957480804e-14,1.4100218659763436e-15,3.1049103988833177e-14,0.0,-5.545626766893595e-06
,-7.786581275592841e-12,-3.84396195429737e-11,-9.28776760361627e-12,6.644684802381562e-14,-7.236679699929027e-09,-5.3692502888225135e-08,8.754177624706208e-16,4.2295594110397516e-14,1.4403687271358602e-15,2.966174194826178e-14,0.0,-5.544050530600524e-06
,-7.782921876420268e-12,-3.8420887998880104e-11,-9.284870615411389e-12,6.63132743161654e-14,-7.247139777177836e-09,-5.367361666230863e-08,8.694619561811206e-16,4.223487878873833e-14,1.420891839788458e-15,3.588466600690926e-14,0.0,-5.5432816724367526e-06
,-7.773896977536499e-12,-3.840135848198756e-11,-9.276230825139287e-12,6.604612690086498e-14,-7.244862043620515e-09,-5.373303579858657e-08,8.650388030701178e-16,4.21021724428261e-14,1.4089081235298226e-15,2.952815468808441e-14,0.0,-5.548473579826435e-06
,-7.739700373654568e-12,-3.8380933847781407e-11,-9.241680337668257e-12,6.535137014873627e-14,-7.241929722567875e-09,-5.363953192727422e-08,8.684130117550645e-16,4.173527842765701e-14,1.4352011908828986e-15,1.048448098630271e-13,0.0,-5.539691793575323e-06
,-7.737603092972112e-12,-3.836208087304449e-11,-9.239635966051818e-12,6.616669018244536e-14,-7.2419954477709325e-09,-5.362833377375864e-08,8.625858485944286e-16,4.215161206189144e-14,1.4158222417200226e-15,3.088147955670334e-14,0.0,-5.5386842784792495e-06
,-7.726722039969047e-12,-3.8343387492867365e-11,-9.226149358387836e-12,6.612765890423589e-14,-7.2383108395968065e-09,-5.360931254472234e-08,8.618469711666268e-16,4.2119953358454865e-14,1.4202629178251217e-15,3.6310957360471616e-14,0.0,-5.536615709320987e-06
,-7.708943726425499e-12,-3.832473574605366e-11,-9.202334207147889e-12,6.604872898607894e-14,-7.232493270947771e-09,-5.35387663092024e-08,8.713773623726586e-16,4.207831999503142e-14,1.4635727712094182e-15,1.0923494097106468e-13,0.0,-5.529661445171792e-06
,-7.70423915635865e-12,-3.830741279742256e-11,-9.194897447606376e-12,6.63956736812743e-14,-7.229865595093088e-09,-5.3522910548053915e-08,8.746743322407275e-16,4.223314406526235e-14,1.474571705787752e-15,3.9254583199428705e-14,0.0,-5.527984769081946e-06
,-7.700805271237954e-12,-3.829005168487498e-11,-9.189207554605172e-12,6.639393895779833e-14,-7.227508369567204e-09,-5.350749177068792e-08,8.780445175191748e-16,4.2222302043537496e-14,1.4843158669338471e-15,3.820502128635411e-14,0.0,-5.526366456467561e-06
,-7.69572773562377e-12,-3.827292996416709e-11,-9.180076837589368e-12,6.644424593860165e-14,-7.2243047100073454e-09,-5.3461299387436156e-08,8.886814513916759e-16,4.22370471930833e-14,1.5223799393966793e-15,1.0938597033369191e-13,0.0,-5.521866577605094e-06
,-7.693384124207725e-12,-3.825630784382028e-11,-9.175326297350406e-12,6.664894330876692e-14,-7.22239601458341e-09,-5.344165288079239e-08,8.9793655688985e-16,4.235370734684274e-14,1.5499686495216991e-15,5.848536851213795e-14,0.0,-5.51990945251971e-06
,-7.691744810522927e-12,-3.823991817641925e-11,-9.17175016490468e-12,6.660210577491554e-14,-7.220423370313256e-09,-5.343460784956733e-08,9.091941541544517e-16,4.2312073983419296e-14,1.5818303232282616e-15,4.0002509903722464e-14,0.0,-5.519089384119845e-06
,-7.690728262566005e-12,-3.822350075344261e-11,-9.169524514685001e-12,6.658042173146583e-14,-7.2200778689079925e-09,-5.341168574091171e-08,9.198198648404017e-16,4.227607847129278e-14,1.6090518445706467e-15,1.094063939921161e-13,0.0,-5.516966051962226e-06
,-7.689947637001815e-12,-3.8205046765105166e-11,-9.168055203900849e-12,6.586224621241143e-14,-7.219091102683706e-09,-5.343421349834898e-08,9.29549520547275e-16,4.195038413867813e-14,1.6318626535984418e-15,3.0833405354748974e-14,0.0,-5.51892967665371e-06
,-7.689261553867066e-12,-3.818525010079732e-11,-9.166944113514486e-12,6.541902436429936e-14,-7.217111797075404e-09,-5.340628206340625e-08,9.374464087145268e-16,4.1743084683298903e-14,1.649139902260943e-15,6.300184305458797e-14,0.0,-5.516205687791947e-06
,-7.68864312494788e-12,-3.837145878815562e-11,-9.166066343435642e-12,6.518743878025646e-14,-7.2168409026573954e-09,-5.33774660027575e-08,9.416936436702967e-16,4.1609944656517683e-14,1.6582103545766157e-15,1.0864655122832037e-13,0.0,-5.5135740936211606e-06
,-7.688198168376292e-12,-3.835178355449109e-11,-9.165395005450439e-12,6.548234177117251e-14,-7.21469595177382e-09,-5.3376741249167026e-08,9.482846187911192e-16,4.173007425722908e-14,1.6709134135657069e-15,3.0546234080575455e-14,0.0,-5.5133183818019105e-06
,-7.687597954053604e-12,-3.833272935183096e-11,-9.164758361934755e-12,6.563152799010652e-14,-7.212767272335441e-09,-5.333667729701119e-08,9.548347245722367e-16,4.179339166410223e-14,1.6825355526349831e-15,1.0864697813292579e-13,0.0,-5.5094919041587626e-06
,-7.687047179349982e-12,-3.831355718797447e-11,-9.164183301102469e-12,6.584836842460362e-14,-7.2126797867611e-09,-5.3322537496569566e-08,9.587385935470134e-16,4.190918445612368e-14,1.6885482160110678e-15,6.12141427499581e-14,0.0,-5.508200950183332e-06
,-7.686507680348953e-12,-3.8294180326747806e-11,-9.163673292400532e-12,6.558642517973112e-14,-7.2100432291222205e-09,-5.3311431713609636e-08,9.642425077591534e-16,4.1805101047565074e-14,1.6973792756400227e-15,2.972428347295525e-14,0.0,-5.506952684236352e-06
,-7.686007212626134e-12,-3.827585470794759e-11,-9.163150273272525e-12,6.582321493420196e-14,-7.208019958682144e-09,-5.328180563424212e-08,9.71016230238346e-16,4.186755109270024e-14,1.7082233090681275e-15,1.0869292797624844e-13,0.0,-5.504066503834961e-06
,-7.685496336562458e-12,-3.825707459159666e-11,-9.162632458314945e-12,6.571652944042938e-14,-7.2062227296498804e-09,-5.326261742766292e-08,9.790125388977819e-16,4.1839361836215616e-14,1.7210709989329623e-15,7.792886751482528e-14,0.0,-5.502159743259722e-06
,-7.684949031305788e-12,-3.8236972615957043e-11,-9.162080816249585e-12,6.530886942357483e-14,-7.204487229017786e-09,-5.323920504451962e-08,9.883307483505265e-16,4.164897593472716e-14,1.736288792863333e-15,1.0856018774901832e-13,0.0,-5.49986891212257e-06
,-7.684432083709947e-12,-3.8217918413296914e-11,-9.16156126656853e-12,6.577204059166064e-14,-7.202898721914153e-09,-5.322873164459452e-08,9.995759577582745e-16,4.1864949007486274e-14,1.7553524340115935e-15,3.071258118702083e-14,0.0,-5.4987775612520965e-06
,-7.690752548694668e-12,-3.8431577364939074e-11,-9.170734484309495e-12,6.598280949399182e-14,-7.201487850494459e-09,-5.321105334132881e-08,1.012659863936275e-15,4.197727235255577e-14,1.778615452754104e-15,1.0863421842860835e-13,0.0,-5.497055897331419e-06
,-7.690531371451481e-12,-3.8418559999975344e-11,-9.170398815316894e-12,6.601229979308343e-14,-7.200887441882742e-09,-5.320348606119296e-08,1.0224117542580137e-15,4.2021074120324187e-14,1.7956814725753837e-15,3.090743264620721e-14,0.0,-5.496319203123878e-06
,-7.68992421823489e-12,-3.839875639677359e-11,-9.16986538784803e-12,6.561157867013279e-14,-7.199190132922695e-09,-5.3192749760455627e-08,1.0370351428176487e-15,4.1804233685827086e-14,1.8265835638318255e-15,2.9209073988721926e-14,0.0,-5.495187177352376e-06
,-7.689373443531267e-12,-3.8379296268820084e-11,-9.169338899273072e-12,6.583709272200977e-14,-7.1981367533169305e-09,-5.3176577807789727e-08,1.0442025238590778e-15,4.191915911611055e-14,1.842328847530099e-15,1.0847637892108519e-13,0.0,-5.493612131868741e-06
,-7.68885476121195e-12,-3.8360366966250226e-11,-9.168832360018087e-12,6.579806144380029e-14,-7.197356488575224e-09,-5.3169827651800006e-08,1.04153415831699e-15,4.18632142840103e-14,1.832907723574263e-15,1.0881034707152862e-13,0.0,-5.492925713490729e-06
,-7.688316996934397e-12,-3.834059458807104e-11,-9.168292861017058e-12,6.565234467181824e-14,-7.195643192403622e-09,-5.316800866239646e-08,1.0449529950503451e-15,4.182331564406283e-14,1.843565939149564e-15,1.0868484389379984e-13,0.0,-5.492602728202088e-06
,-7.687768824315988e-12,-3.8320450979068e-11,-9.167745555760387e-12,6.551877096416803e-14,-7.194132845000922e-09,-5.3177473091636784e-08,1.0453706881724599e-15,4.176737081196258e-14,1.845035753071287e-15,1.0862613434615975e-13,0.0,-5.49332391811948e-06
,-7.687205039186296e-12,-3.8299786953022164e-11,-9.167180035907219e-12,6.506600813693808e-14,-7.1930599254699246e-09,-5.317022555573203e-08,1.0434521585469289e-15,4.149588658797221e-14,1.8394131483674128e-15,1.0828577617916224e-13,0.0,-5.492565629335806e-06
,-7.6866343151627e-12,-3.8278939046287874e-11,-9.166603240351456e-12,6.496973098402137e-14,-7.1930186251734085e-09,-5.32876569536711e-08,1.0389224381032497e-15,4.1452084820203794e-14,1.8257579184664894e-15,8.700224378823188e-14,0.0,-5.503237406064215e-06
,-7.686080938373863e-12,-3.825860114825552e-11,-9.166086292755615e-12,6.520218392980226e-14,-7.193082129930417e-09,-5.341113862300517e-08,1.0321516802393725e-15,4.155053037746548e-14,1.805797375306205e-15,3.6007617921400906e-14,0.0,-5.514471447548517e-06
,-7.685524092138074e-12,-3.82383118224805e-11,-9.165597968097128e-12,6.515014222552296e-14,-7.1954975311427916e-09,-5.3364921370757656e-08,1.0240741622961186e-15,4.1549229334858495e-14,1.7831199739676024e-15,5.862065661447341e-14,0.0,-5.5104854735055314e-06
,-7.684910000027578e-12,-3.82162010370557e-11,-9.16514867471685e-12,6.445191602644229e-14,-7.203756258178373e-09,-5.3455227799759086e-08,1.0158292494666637e-15,4.121095825704302e-14,1.7615401155704046e-15,5.591314967989293e-14,0.0,-5.519444178568722e-06
,-7.684240396765851e-12,-3.819220981138294e-11,-9.16588593219414e-12,6.395231566536097e-14,-7.207217045390735e-09,-5.3529873866864364e-08,1.0088378395200267e-15,4.097503586431017e-14,1.744909576563132e-15,3.238286239637053e-14,0.0,-5.526544834948555e-06
,-4.457164238386158e-12,-3.816959248670315e-11,-9.164977804454466e-12,6.40850220112732e-14,-7.2034689324596e-09,-5.350876008947125e-08,1.0027230027946795e-15,4.0987612609511004e-14,1.731450434789498e-15,2.8328835655869362e-14,0.0,-5.523989510983335e-06
,-8.399540286398166e-13,-3.8150149705984404e-11,-9.164068809353054e-12,6.518743878025646e-14,-7.195825268979661e-09,-5.345634690456791e-08,9.979283727967465e-16,4.151800431229091e-14,1.7219751007250378e-15,5.185359181424619e-14,0.0,-5.5181968242866515e-06
,-1.5802402518038522e-13,-3.8132306340310507e-11,-9.163171089954236e-12,6.567663080048192e-14,-7.189752349034961e-09,-5.34081507908013e-08,9.943393883201116e-16,4.175132461980979e-14,1.7158384529012988e-15,5.376807601042109e-14,0.0,-5.513199339552949e-06
,-2.958016589917761e-14,-3.8113814188056594e-11,-9.16239740328395e-12,6.53192777644307e-14,-7.185275929799673e-09,-5.339278175142681e-08,9.91957108155959e-16,4.15713470591772e-14,1.712799722203024e-15,2.943583148496548e-14,0.0,-5.511384040160962e-06
,-5.503076496555202e-15,-3.8094243037800624e-11,-9.161698309723132e-12,6.506600813693808e-14,-7.181725880656131e-09,-5.334444708182673e-08,9.908736471373023e-16,4.145251850107279e-14,1.7128013103898001e-15,5.4441975423256614e-14,0.0,-5.506660976611805e-06
,-1.0207494520990271e-15,-3.7013961340370827e-11,-9.161000083524051e-12,6.439467015173506e-14,-7.178873939750474e-09,-5.330845809226048e-08,9.908887878512344e-16,4.113289570062406e-14,1.715112545665502e-15,4.8187568844025586e-14,0.0,-5.503031963004388e-06
,-1.8784958044190978e-16,6.287325389760434e-19,-9.160295785792805e-12,6.353598203112654e-14,-7.176195193636659e-09,-5.3283820022898e-08,9.920510229339857e-16,4.070051587423684e-14,1.7197694269303876e-15,3.627947483988807e-14,0.0,-5.497184770158918e-06
,-3.390108088936713e-17,1.289622137855392e-18,-9.159664346447549e-12,6.402430668961401e-14,-7.173827309969738e-09,-5.323598273321295e-08,9.946276971595333e-16,4.091215213830601e-14,1.7271724948893902e-15,6.014373705011747e-14,0.0,-5.492618358013139e-06
,-6.173572339102754e-18,1.415408598474187e-18,-9.159220257237699e-12,6.484830034070299e-14,-7.172094917962113e-09,-5.320035612044194e-08,9.974400583026544e-16,4.131027117604269e-14,1.7344117678522175e-15,5.454620790961394e-14,0.0,-5.489222438798928e-06
,-1.0608333896026923e-18,1.7899807952565744e-18,-9.158724993685308e-12,6.539560559737367e-14,-7.170496196806653e-09,-5.3188337290066556e-08,1.0019752844604908e-15,4.1538820994002634e-14,1.7453920677057118e-15,2.9477525834761126e-14,0.0,-5.48798664107436e-06
,-1.5792465046437634e-19,2.3498493074666594e-18,-9.158198505110349e-12,6.505213034913027e-14,-7.168706961380167e-09,-5.3144361800150364e-08,1.0083588423883544e-15,4.1367517050749925e-14,1.760508747078004e-15,6.420201420194796e-14,0.0,-5.483823051574048e-06
,-7.315297762909144e-21,2.69282113689799e-18,-9.157708445728385e-12,6.539994240606362e-14,-7.167367144234049e-09,-5.3112454878601056e-08,1.014115913572605e-15,4.1522341120980855e-14,1.7736677215509549e-15,5.795271353732298e-14,0.0,-5.480801096892239e-06
,2.072515241918389e-20,3.771090356439958e-18,-9.157203641196876e-12,6.528371593317317e-14,-7.165815052445623e-09,-5.3099423524827216e-08,1.0221680205274412e-15,4.1460324756714684e-14,1.793144820656594e-15,2.9437535715255356e-14,0.0,-5.479477889112088e-06
,4.273860554349085e-08,5.834022142275249e-18,-9.15665026440804e-12,6.472253288869467e-14,-7.163981408098152e-09,-5.305897587959407e-08,1.0326543942935679e-15,4.120011623531816e-14,1.8202691449682815e-15,6.862107317920016e-14,0.0,-1.5903028174532657e-06
,3.366488243727872e-08,5.833998154037485e-18,-9.156028366041902e-12,6.394711149493304e-14,-7.1619221664320776e-09,-5.302442573906774e-08,1.0345868999627286e-15,4.082107915581723e-14,1.8250692806803717e-15,6.104651831782826e-14,0.0,-2.411859346944363e-06
,2.6519543894210074e-08,5.833975820160946e-18,-9.15537784473841e-12,6.35238389667947e-14,-7.159744352946973e-09,-5.3006896649776536e-08,1.0345890175450967e-15,4.056434008137266e-14,1.8253644716624898e-15,2.84781658704044e-14,0.0,-3.059647004929617e-06
,2.088816586365283e-08,5.833953486284407e-18,-9.154702169944517e-12,6.304158584047315e-14,-7.157632708754136e-09,-5.2963038399411744e-08,1.0340699981066666e-15,4.0338392348626684e-14,1.8244990157486327e-15,7.913116640894877e-14,0.0,-3.56740677919413e-06
,1.6450789175337377e-08,5.833931152407868e-18,-9.15404557710886e-12,6.311357686472618e-14,-7.1557528791288405e-09,-5.293220795010711e-08,1.0334571697693281e-15,4.0351836455565504e-14,1.8234033786313593e-15,5.965745204696699e-14,0.0,-3.967832701265076e-06
,1.2959439743553958e-08,9.466503084240615e-20,-9.358901674472175e-12,6.364700433358905e-14,-7.225887888040461e-09,-5.3506976627204494e-08,1.0235180851662462e-15,4.063849950997067e-14,1.792224731117639e-15,7.439005195262333e-14,0.0,-4.343872925633835e-06
,1.0205603473423253e-08,-4.43807490757564e-11,-9.35695965154082e-12,6.15792139502247e-14,-7.210124497447623e-09,-5.341617281828803e-08,1.013986529289912e-15,3.740801071683286e-14,1.7622261063785622e-15,-6.485311843107411e-09,0.0,-5.1781492391554365e-06
,8.035932808070356e-09,-4.4292746553820095e-11,-9.354898800051359e-12,6.153237641637332e-14,-7.195207984977969e-09,-5.331572339173363e-08,1.0047077068692147e-15,3.7045019829484716e-14,1.7334270920510344e-15,-6.258731755082181e-09,0.0,-5.344297877595114e-06
,6.326494883523992e-09,-4.420556282136445e-11,-9.352833611753208e-12,6.140400687915104e-14,-7.181239158882136e-09,-5.321092189092269e-08,9.956331252679242e-16,3.6878920056659936e-14,1.7056092595137823e-15,-6.022389698046027e-09,0.0,-5.467410297871878e-06
,4.9795061407564845e-09,-4.417862256578253e-11,-9.350692095622115e-12,6.027556925802813e-14,-7.167849425115946e-09,-5.308712047735753e-08,9.88532871587565e-16,3.57973199693884e-14,1.6905008387127257e-15,-5.76164982390992e-09,0.0,-5.553685831669579e-06
,3.9188474687534836e-09,-4.410545192956583e-11,-9.356425356710218e-12,6.194784268886977e-14,-7.168141635816028e-09,-5.2999787669705256e-08,9.823811889290122e-16,3.7286580073514486e-14,1.6798885746748134e-15,-5.527032165275614e-09,0.0,-5.620861271148833e-06
,3.083337807296971e-09,-4.402084599619549e-11,-9.35199227086736e-12,6.152110071377948e-14,-7.154560499600393e-09,-5.288769244771174e-08,9.758195423239884e-16,3.687501692883899e-14,1.6657134783025127e-15,-5.271986402988205e-09,0.0,-5.662197576692706e-06
,2.424699552250331e-09,-4.39329510271147e-11,-9.36817030200432e-12,6.009862746347849e-14,-7.1622037189911225e-09,-5.2799183691831786e-08,9.704706351411959e-16,3.567241987911807e-14,1.6582694351246867e-15,-5.0134221218911534e-09,0.0,-5.6912102456368574e-06
,1.905995139495076e-09,-4.384618362829329e-11,-9.379620344307504e-12,5.986443979422162e-14,-7.1726145023376375e-09,-5.278263870422961e-08,9.61824652211216e-16,3.5446038465503094e-14,1.6315791093193485e-15,-4.779419970901699e-09,0.0,-5.716527812551313e-06
,1.4974425033287275e-09,-4.3759638274076806e-11,-9.37550904966944e-12,5.989046064636128e-14,-7.169366877946004e-09,-5.276535475218225e-08,9.53623467457663e-16,3.5583515300974256e-14,1.607223206316643e-15,-4.56604798415583e-09,0.0,-5.732396747586952e-06
,1.17575049696228e-09,-4.3673949873257456e-11,-9.382389830336901e-12,5.976816264130491e-14,-7.179404182267035e-09,-5.274706538216378e-08,9.452654757297497e-16,3.5587418428795203e-14,1.581845252183957e-15,-4.370142470122573e-09,0.0,-5.743074544963901e-06
,9.227165698177942e-10,-4.359222705030419e-11,-9.375459610050374e-12,6.049761386295316e-14,-7.173800220527937e-09,-5.272968550684709e-08,9.382125500153183e-16,3.631600228870546e-14,1.5634987303046657e-15,-4.189447455615891e-09,0.0,-5.74755318040964e-06
,7.236776178309867e-10,-4.3513866121447364e-11,-9.377101525820386e-12,6.134155683401588e-14,-7.1836088189058955e-09,-5.271356684488637e-08,9.304291642629986e-16,3.7112240364178817e-14,1.5404157060634467e-15,-4.0220378139110835e-09,0.0,-5.749847809352506e-06
,5.685139026212482e-10,-4.343628928760168e-11,-9.372398690477013e-12,6.1332015854898e-14,-7.179293159964573e-09,-5.2696943697583265e-08,9.232088436623661e-16,3.7244079348353054e-14,1.5203562718065704e-15,-3.865791686763487e-09,0.0,-5.747838391818895e-06
,4.4626408124415207e-10,-4.33576438640948e-11,-9.371911233180263e-12,6.080465991820105e-14,-7.1870238649296425e-09,-5.2678419848462e-08,9.163011840983889e-16,3.6996447572157365e-14,1.5020760302554017e-15,-3.8557903536684535e-09,0.0,-5.757054483766229e-06
,3.499464606981917e-10,-4.3279678452190495e-11,-9.367060078979694e-12,6.067975982793072e-14,-7.192401341171717e-09,-5.264743663246918e-08,9.101483367695336e-16,3.7086219512039165e-14,1.487910568882876e-15,-3.854598862318426e-09,0.0,-5.763366995432186e-06
,2.7406013569653e-10,-4.320382246403298e-11,-9.363179502563934e-12,6.079164949213123e-14,-7.1992207750781745e-09,-5.270682379432401e-08,9.035038926939157e-16,3.7342091224745744e-14,1.4705214059922188e-15,-3.853388719221584e-09,0.0,-5.776167240647984e-06
,2.1427132290696704e-10,-4.312612073009703e-11,-9.357632724249498e-12,6.025215049110244e-14,-7.193210471712064e-09,-5.268427827331834e-08,8.978640296937413e-16,3.726229394485081e-14,1.4581683833685805e-15,-3.8520466816294174e-09,0.0,-5.778877089702759e-06
,1.6716529549487547e-10,-4.305071577004327e-11,-9.352847489541016e-12,6.062424867669947e-14,-7.190084083674719e-09,-5.265984981406291e-08,8.917461224739603e-16,3.762658587480594e-14,1.443312696023161e-15,-3.850724183962484e-09,0.0,-5.7805268875974045e-06
,1.3005169163804453e-10,-4.297920699891655e-11,-9.346747334437744e-12,6.132074015230415e-14,-7.182784145243204e-09,-5.267501279604403e-08,8.873899379053499e-16,3.821075400534113e-14,1.4368307763942974e-15,-3.8495198140253706e-09,0.0,-5.784499014753913e-06
,1.0081083884339037e-10,-4.2913787107190515e-11,-9.341265608253657e-12,6.283949055552185e-14,-7.1782806365661145e-09,-5.2655423132819124e-08,8.833675372575168e-16,3.919000540753004e-14,1.4310657642761663e-15,-3.848585894417056e-09,0.0,-5.784875412158644e-06
,7.777293392630114e-11,-4.2847100867327015e-11,-9.337481308990814e-12,6.260443552452699e-14,-7.174789651287483e-09,-5.2637798120258594e-08,8.786321466263325e-16,3.915704566148648e-14,1.420402784140537e-15,-3.847568930126499e-09,0.0,-5.784951299036952e-06
,5.962223770250574e-11,-4.277752457815254e-11,-9.333469760952617e-12,6.193743434801391e-14,-7.1675052559783126e-09,-5.261764712827244e-08,8.745021727941981e-16,3.885780586188048e-14,1.4122819616378549e-15,-3.846393425988026e-09,0.0,-5.7839937713500935e-06
,4.53220690144196e-11,-4.270688663821076e-11,-9.327831909655693e-12,6.084455855814852e-14,-7.15622716640496e-09,-5.2576783815538874e-08,8.725196921811494e-16,3.837598641642792e-14,1.4153756435985828e-15,-3.845013640813022e-09,0.0,-5.780421433077272e-06
,3.405550841328875e-11,-4.263980488139474e-11,-9.32219752780572e-12,6.155839726851298e-14,-7.1447021632309315e-09,-5.2553204454852676e-08,8.720554651864948e-16,3.8872984692295276e-14,1.4250020671650095e-15,-3.843786622326206e-09,0.0,-5.778136091451476e-06
,2.5179079307657837e-11,-4.257469030100047e-11,-9.317947455289577e-12,6.170237931701905e-14,-7.1360597431180395e-09,-5.250385015642678e-08,8.71087782983816e-16,3.90507938485829e-14,1.430358491765209e-15,-3.8426040127603756e-09,0.0,-5.773556765103126e-06
,1.8185935396486386e-11,-4.250683138806721e-11,-9.313882130823625e-12,6.08905287302619e-14,-7.12749770315213e-09,-5.247694545573722e-08,8.70866548565905e-16,3.8708619642946474e-14,1.4384865140479428e-15,-3.841243767510605e-09,0.0,-5.77083816327463e-06
,1.2676562057001295e-11,-4.243753265464889e-11,-9.309769101462084e-12,6.022439491548681e-14,-7.118242884018855e-09,-5.242846157216263e-08,8.726357356949232e-16,3.832914888257655e-14,1.4550507727270926e-15,-3.8397489632302495e-09,0.0,-5.7659475707164125e-06
,8.336250092999542e-12,-4.236646450328507e-11,-9.306008220966167e-12,5.923386781070406e-14,-7.109418831419134e-09,-5.239780520582826e-08,8.760286320442688e-16,3.782868115975724e-14,1.4772232365500132e-15,-3.838071638284646e-09,0.0,-5.762593862032951e-06
,1.792841572978432e-07,-4.2294844709855894e-11,-9.302943831945854e-12,5.929891994105319e-14,-7.102450627627377e-09,-5.2354735657900164e-08,8.796528742673331e-16,3.7901539545748264e-14,1.4974738884947322e-15,-3.83646048263131e-09,0.0,1.0539910210793525e-05
,5.798323741146305e-07,-4.2224092278164704e-11,-9.300298378644989e-12,6.039092836918059e-14,-7.09666680975829e-09,-5.232550748246467e-08,8.838671808172785e-16,3.83252457547556e-14,1.5172790011091955e-15,-3.834852435602443e-09,0.0,4.6956720373951696e-05
,8.713002443982987e-07,-4.21535861772071e-11,-9.297940022079398e-12,6.027209981107617e-14,-7.0917476335807805e-09,-5.2287052909605336e-08,8.881311446737566e-16,3.8207284558389176e-14,1.5346448705938032e-15,-3.833175110656839e-09,0.0,7.345790164731062e-05
