PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11,Groundwater Recharge
,-7.947139474273612e-12,-4.226947611374321e-11,-9.398369235635862e-12,6.694558102315895e-14,-7.26229254510713e-09,-5.378264944511102e-08,8.1726450371864e-16,4.255189950397309e-14,1.2490994761625378e-15,2.989871127371743e-14,0.0,-0.039005448147708975
,-7.93216967803767e-12,-4.222214938787161e-11,-9.38909540393329e-12,6.684323233807632e-14,-7.259265188963582e-09,-5.37614361917349e-08,8.143983559833682e-16,4.2516337672715565e-14,1.2444409008317576e-15,3.6507086145342454e-14,0.0,-0.0389899245631478
,-7.926576929551121e-12,-4.2175360426277564e-11,-9.38847870973758e-12,6.67547614408015e-14,-7.2704766651554564e-09,-5.384750423331752e-08,8.098055845246778e-16,4.246299492582928e-14,1.2305072088494243e-15,2.987914142450407e-14,0.0,-0.03905199256115024
,-7.92111862213396e-12,-4.2127752675202856e-11,-9.384686604219095e-12,6.610944430773813e-14,-7.26851023813424e-09,-5.383054357821493e-08,8.052450532575423e-16,4.214033635929759e-14,1.2168338736192534e-15,2.9382651368405066e-14,0.0,-0.03903987528191661
,-7.903742764436839e-12,-4.2081112899827744e-11,-9.372396088391799e-12,6.625516107972018e-14,-7.263662116230307e-09,-5.38058131382968e-08,8.03792868209034e-16,4.220799057486069e-14,1.2194130889436427e-15,3.5477094081481225e-14,0.0,-0.03902094133928209
,-7.896246156935405e-12,-4.203532660840281e-11,-9.368606584958528e-12,6.643210287426982e-14,-7.268823321027185e-09,-5.384577050904227e-08,8.001876312877236e-16,4.22817163225897e-14,1.2102856736622672e-15,2.965919068502465e-14,0.0,-0.03904970950208364
,-7.880404662152785e-12,-4.1989797056052325e-11,-9.355748814554588e-12,6.642342925688993e-14,-7.263346812891314e-09,-5.3829605661803726e-08,7.993668563618342e-16,4.2290389939969586e-14,1.2156304515594418e-15,2.954942537945586e-14,0.0,-0.03903584762350894
,-7.874110218020203e-12,-4.194458669282142e-11,-9.351829206860618e-12,6.60894949877644e-14,-7.262319190459721e-09,-5.376872280749012e-08,7.958637398502273e-16,4.211431550715794e-14,1.2067156415478271e-15,5.883465101826774e-14,0.0,-0.038996273893358406
,-7.862892628662799e-12,-4.1900306141373633e-11,-9.342177205440283e-12,6.647547096116924e-14,-7.260458456670449e-09,-5.373039613232322e-08,7.945397214745504e-16,4.2315109749502255e-14,1.2089026806176378e-15,4.922819625357254e-14,0.0,-0.03897058479527303
,-7.840766230726715e-12,-4.1856993565625444e-11,-9.322317223725562e-12,6.65752175610379e-14,-7.251231171068184e-09,-5.3673545608035056e-08,8.001637026069637e-16,4.2332456984262024e-14,1.2427467290581306e-15,6.974338505804853e-14,0.0,-0.038928336980599984
,-7.836334012245594e-12,-4.1814055690148066e-11,-9.318228480492685e-12,6.651190015416475e-14,-7.249143951781889e-09,-5.366633359926709e-08,7.984872126461106e-16,4.228475208867266e-14,1.2377247765929782e-15,3.739412954089326e-14,0.0,-0.03892238877962821
,-7.824857081728531e-12,-4.1770722297718166e-11,-9.306802724318164e-12,6.633495835961511e-14,-7.243191380013059e-09,-5.360244159646754e-08,8.023650882973184e-16,4.2221001000930514e-14,1.258963915987143e-15,7.701757526006048e-14,0.0,-0.038877736693548735
,-7.816483571509991e-12,-4.1761521324401585e-11,-9.30018128481036e-12,6.619704784327496e-14,-7.237663357528845e-09,-5.354873167107144e-08,8.064784391078629e-16,4.21399026784286e-14,1.2800082378034393e-15,7.526305154190865e-14,0.0,-0.03883990848652602
,-7.812013189112399e-12,-4.171876732961266e-11,-9.295345743121075e-12,6.623347703627047e-14,-7.234474797002122e-09,-5.3532087207486256e-08,8.073716353507426e-16,4.21472752532015e-14,1.284104489136361e-15,3.853133564708615e-14,0.0,-0.03882723844011995
,-7.803840039455334e-12,-4.167724498849168e-11,-9.285893234900477e-12,6.635750976480281e-14,-7.228808662773645e-09,-5.347807885414113e-08,8.144154025214317e-16,4.2206689532253705e-14,1.3156547723556893e-15,8.79326857638682e-14,0.0,-0.038789076340244595
