time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11
2030-01-01 00:00:00+00:00,,-8.188796862818037e-12,-3.831771705486986e-11,-9.443496332139922e-12,6.169977723180509e-14,4.58325495882473e-14,3.74342646724396e-13,9.42884254356781e-16,3.9919456629178285e-14,1.617120892184428e-15,1.0345362262166591e-13,0.0
2030-01-02 00:00:00+00:00,,-8.119915330395688e-12,-3.829890571349637e-11,-9.426713749871585e-12,6.633929516830506e-14,4.071620631255178e-14,4.128072395633703e-13,9.371926164677058e-16,4.230600245125338e-14,1.6003614982900544e-15,1.1019984024699531e-13,0.0
2030-01-03 00:00:00+00:00,,-8.174846216624232e-12,-3.82801360054863e-11,-9.440433677843085e-12,6.64034799369162e-14,3.313161241668902e-14,-5.354082333042243e-08,9.301814071259267e-16,4.2318145515585215e-14,1.5776218400298287e-15,1.1026025063679348e-13,0.0
2030-01-04 00:00:00+00:00,,-8.158119145507126e-12,-3.8261161600106064e-11,-9.433832187655256e-12,6.599061574963372e-14,2.6672416987734426e-14,-5.3528829369042796e-08,9.230176259745235e-16,4.2104340847171073e-14,1.554223719532231e-15,1.099637213426187e-13,0.0
2030-01-05 00:00:00+00:00,,-8.088182901211383e-12,-3.824384212092191e-11,-9.416869194145416e-12,6.677991493120317e-14,2.7933249246644976e-14,-5.3519681131319885e-08,9.18138822077457e-16,4.249942411882479e-14,1.5414174284026933e-15,1.1039129002186551e-13,0.0
2030-01-06 00:00:00+00:00,,-8.067269942346744e-12,-3.8226942444818945e-11,-9.409237278212856e-12,6.688573306323775e-14,2.3674487866528864e-14,-5.351074960913138e-08,9.116497026685419e-16,4.2551465823104095e-14,1.5207603065224107e-15,1.1044659110892585e-13,0.0
2030-01-07 00:00:00+00:00,,-8.054199668316997e-12,-3.8208984587395634e-11,-9.403352228820605e-12,6.648240985507314e-14,1.952656921789045e-14,-5.350068477127934e-08,9.049317784847496e-16,4.2329421218179064e-14,1.4990478874689676e-15,1.1019898643778447e-13,0.0
2030-01-08 00:00:00+00:00,,-7.993214597157294e-12,-3.818960772616897e-11,-9.385657182003904e-12,6.588826706455109e-14,2.393255678270062e-14,-5.3488555806779914e-08,9.00882431601282e-16,4.205316650462976e-14,1.4906316622259304e-15,1.0983949210244259e-13,0.0
2030-01-09 00:00:00+00:00,,-7.976272420329167e-12,-3.817011984263985e-11,-9.378370476043063e-12,6.5670559268316e-14,2.0839233116909384e-14,-5.3475904593369705e-08,8.947260902615194e-16,4.1918725435241555e-14,1.471670829701643e-15,1.0970675187521248e-13,0.0
2030-01-10 00:00:00+00:00,,-7.954107858476611e-12,-3.815098931214678e-11,-9.369320423668892e-12,6.576683642123271e-14,1.9750028367837395e-14,-5.3464148663806554e-08,8.891717775890177e-16,4.1953853585630085e-14,1.4555639688140103e-15,1.0969271145707879e-13,0.0
