time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11,Groundwater Recharge
2025-01-01 00:00:00+00:00,,-8.188796862818037e-12,-3.831771705486986e-11,-9.443496332139922e-12,6.169977723180509e-14,4.58325495882473e-14,3.74342646724396e-13,9.42884254356781e-16,3.9919456629178285e-14,1.617120892184428e-15,1.0345362262166591e-13,0.0,-5.029291108353272e-09
2025-01-02 00:00:00+00:00,,-8.119941351247828e-12,-3.829967940016665e-11,-9.4267415054472e-12,6.655093143237423e-14,4.0718635603044506e-14,4.1284380428163736e-13,9.372169686649393e-16,4.238753445462429e-14,1.60041030856364e-15,1.1032831820443484e-13,0.0,-5.015545036873485e-09
2025-01-03 00:00:00+00:00,,-8.174904329860677e-12,-3.8281978281817786e-11,-9.440486586909103e-12,6.676343505818139e-14,3.313616606581346e-14,-5.35427382430953e-08,9.30244193443142e-16,4.252804705617841e-14,1.5777257074449857e-15,1.1043213056245033e-13,0.0,-4.872580022231386e-06
2025-01-04 00:00:00+00:00,,-8.15822496363916e-12,-3.826454431088422e-11,-9.433931066893386e-12,6.679466008074897e-14,2.6682903255621435e-14,-5.353338394797902e-08,9.231588687184781e-16,4.251590399184657e-14,1.5544626887024752e-15,1.1040873212431537e-13,0.0,-4.8717265244090385e-06
2025-01-05 00:00:00+00:00,,-8.103660971425786e-12,-3.824742259017633e-11,-9.419986492231747e-12,6.694297893794499e-14,2.6190412889099367e-14,-5.352508480882534e-08,9.177059882414101e-16,4.259917071869346e-14,1.5388776001103513e-15,1.104925409522485e-13,0.0,-4.870964290653827e-06
2025-01-06 00:00:00+00:00,,-8.067378362563993e-12,-3.8229766574637836e-11,-9.409109776037372e-12,6.66350655209591e-14,2.4218220338228028e-14,-5.351522247565299e-08,9.118340382136881e-16,4.2419193158060864e-14,1.521300713542759e-15,1.1029173315737703e-13,0.0,-4.870062066638119e-06
2025-01-07 00:00:00+00:00,,-8.054331507301171e-12,-3.821272118176289e-11,-9.403253349582474e-12,6.680159897465288e-14,-7.2378072424328366e-09,-5.3507097419469574e-08,9.05144807270984e-16,4.250462828925272e-14,1.4996239757522189e-15,1.1035938059667655e-13,0.0,-5.527304808869492e-06
2025-01-08 00:00:00+00:00,,-8.007198203097143e-12,-3.8195242108018945e-11,-9.389013871929919e-12,6.662899398879318e-14,-7.236737431526308e-09,-5.3497114294032144e-08,9.004311747986323e-16,4.2420494200667846e-14,1.4876684233390797e-15,1.1025982373218807e-13,0.0,-5.526292862029998e-06
2025-01-09 00:00:00+00:00,,-7.976914268015278e-12,-3.817690608087787e-11,-9.378115471692094e-12,6.629332499619167e-14,-7.235559706941785e-09,-5.348701748175699e-08,8.95149712614265e-16,4.2261333321746974e-14,1.4728727694537968e-15,1.1004923101270991e-13,0.0,-5.52526255932796e-06
2025-01-10 00:00:00+00:00,,-7.96676787040429e-12,-3.815910781801435e-11,-9.37287834151812e-12,6.642516398036591e-14,-7.2344197299401e-09,-5.347728659899076e-08,8.887839423782937e-16,4.231467606863326e-14,1.4525111561929874e-15,1.1007092860868678e-13,0.0,-5.524271266445185e-06
2025-01-11 00:00:00+00:00,,-7.913678393145496e-12,-3.824073002700601e-11,-9.353688830426865e-12,6.637398963782459e-14,-7.233278420670786e-09,-5.3467704930199034e-08,8.859089007970757e-16,4.225786387479502e-14,1.4496404556556242e-15,1.1004029989731406e-13,0.0,-5.52329731276524e-06
2025-01-12 00:00:00+00:00,,-7.868241648500973e-12,-3.8404925073454166e-11,-9.333851400117332e-12,6.635750976480281e-14,-7.232163312664852e-09,-5.346376852344292e-08,8.834090948114915e-16,4.226220068348496e-14,1.4482594743142445e-15,1.1000668962996701e-13,0.0,-5.522847081469199e-06
2025-01-13 00:00:00+00:00,,-7.85202198400059e-12,-4.083857210734898e-11,-9.324782265784926e-12,6.637138755261063e-14,-7.231188980938441e-09,-5.345838616221954e-08,8.834530346456303e-16,4.225396074697407e-14,1.4589820643935367e-15,1.0995393641801202e-13,0.0,-5.522488145254118e-06
2025-01-14 00:00:00+00:00,,-7.958408237973558e-12,-4.543651219157674e-11,-9.507317676182847e-12,6.695772408749079e-14,-7.230605447716698e-09,-5.34847366395752e-08,8.800456857966223e-16,4.252501129009545e-14,1.4518518469226684e-15,3.1420090867203404e-14,0.0,-5.5252819173339874e-06
2025-01-15 00:00:00+00:00,,-8.410282886783804e-12,-5.990796747568083e-11,-9.848915953625248e-12,6.706354221952537e-14,-7.66347341141227e-09,-5.687959259148556e-08,8.740768034359988e-16,4.261044642128731e-14,1.4321904122718832e-15,3.0135683987304873e-14,0.0,-5.874644641206734e-06
2025-01-16 00:00:00+00:00,,-8.402506121441e-12,-6.077501002454966e-11,-9.842585947661409e-12,5.33739719088544e-14,-7.648236710622314e-09,-5.716875506323049e-08,8.673355329065979e-16,3.719333868668073e-14,1.412002440765261e-15,2.495551508496785e-14,0.0,-5.899626733980255e-06
2025-01-17 00:00:00+00:00,,-8.39126077650798e-12,-6.077469777432398e-11,-9.832050104630063e-12,5.2322729482412456e-14,-7.633785159555373e-09,-5.7092655936230585e-08,8.606641425953454e-16,3.6018930893444434e-14,1.392458955452381e-15,2.477768051769181e-14,0.0,-5.891393066543403e-06
2025-01-18 00:00:00+00:00,,-8.379792519608298e-12,-6.058600843239503e-11,-9.82122456277823e-12,5.0784897120959016e-14,-7.618722541735679e-09,-5.6990145935742476e-08,8.540921198367177e-16,3.527820396920234e-14,1.3734205135343012e-15,2.4333094946534656e-14,0.0,-5.8806857162985695e-06
2025-01-19 00:00:00+00:00,,-8.431008495513037e-12,-6.319106349295112e-11,-9.852686375100284e-12,4.9910596489066705e-14,-7.646979938158438e-09,-5.7879113057879295e-08,8.476569987781899e-16,3.46151059205102e-14,1.3549033145161381e-15,2.4048900146137787e-14,0.0,-5.964314270658039e-06
2025-01-20 00:00:00+00:00,,-8.425271764977982e-12,-6.424739906751853e-11,-9.84070984422214e-12,4.022216587573624e-14,-7.629344267456872e-09,-5.826840876466122e-08,8.407944966582132e-16,2.9423512237780614e-14,1.336448584177835e-15,2.1617930834110996e-14,0.0,-5.998197542903889e-06
2025-01-21 00:00:00+00:00,,-8.413871162293862e-12,-6.400135282857988e-11,-9.829903384328542e-12,3.8235040134004805e-14,-7.61391927284194e-09,-5.812202985566728e-08,8.340459734092014e-16,2.5884676346787927e-14,1.3187839238210835e-15,2.240159216438352e-14,0.0,-5.98346414379508e-06
2025-01-22 00:00:00+00:00,,-8.402121880191071e-12,-6.374233085804093e-11,-9.818628549096431e-12,3.713522545023551e-14,-7.597713569396092e-09,-5.7969153033354814e-08,8.273832122460991e-16,2.4618328209324858e-14,1.301554214882747e-15,2.2120375531829196e-14,0.0,-5.968067607379238e-06
2025-01-23 00:00:00+00:00,,-8.447566431091236e-12,-6.662099344412198e-11,-9.817344853724208e-12,3.660266534311063e-14,-7.580437610954505e-09,-5.85216319848314e-08,8.208683112718518e-16,2.446046837301097e-14,1.2847869859336112e-15,2.1953178004304776e-14,0.0,-6.01698821623162e-06
2025-01-24 00:00:00+00:00,,-8.535784926100298e-12,-7.032308069199189e-11,-9.859193322858673e-12,2.62906016401665e-14,-7.566197446351453e-09,-5.8854528361962366e-08,8.140227498108202e-16,1.9198618389504318e-14,1.268425379887092e-15,2.0795978532424896e-14,0.0,-6.0463068636007344e-06
