time,PCRGlobWB: Sonoran Desert,PCRGlobWB: Station 1,PCRGlobWB: Station 2,PCRGlobWB: Station 3,PCRGlobWB: Station 4,PCRGlobWB: Station 5,PCRGlobWB: Station 6,PCRGlobWB: Station 7,PCRGlobWB: Station 8,PCRGlobWB: Station 9,PCRGlobWB: Station 10,PCRGlobWB: Station 11
2055-01-01 00:00:00+00:00,,-8.188796862818037e-12,-3.831771705486986e-11,-9.443496332139922e-12,6.169977723180509e-14,4.58325495882473e-14,3.74342646724396e-13,9.42884254356781e-16,3.9919456629178285e-14,1.617120892184428e-15,1.0345362262166591e-13,0.0
2055-01-02 00:00:00+00:00,,-8.119938749162614e-12,-3.829959960288676e-11,-9.426730229744607e-12,6.683629344417241e-14,4.071956056302291e-14,4.1289224101369315e-13,9.372372974556734e-16,4.257271618568481e-14,1.6004303197170188e-15,1.1044617098058401e-13,0.0
2055-01-03 00:00:00+00:00,,-8.174858359688564e-12,-3.828046213349978e-11,-9.440438014651775e-12,6.647286887595527e-14,3.313369272960748e-14,-5.354270982138587e-08,9.302256645974207e-16,4.239013653983825e-14,1.5776801794240708e-15,1.1027982048600685e-13,0.0
2055-01-04 00:00:00+00:00,,-8.158109604528008e-12,-3.82729507808488e-11,-9.433812238335282e-12,6.598714630268177e-14,2.667286930332826e-14,-5.353068388558313e-08,9.230523543253609e-16,4.2119085996716876e-14,1.5542560126633452e-15,1.0993181191742973e-13,0.0
2055-01-05 00:00:00+00:00,,-8.08811958380451e-12,-3.840329443338675e-11,-9.416798070482901e-12,6.615107767116157e-14,2.7926486535594097e-14,-5.351990850499533e-08,9.180960469136207e-16,4.220018431921879e-14,1.5413048788998269e-15,1.1001817539673178e-13,0.0
2055-01-06 00:00:00+00:00,,-8.067295095837146e-12,-3.838583617632452e-11,-9.40916702191208e-12,6.693257059708912e-14,2.3668905919406458e-14,-5.351140686116196e-08,9.116063981091135e-16,4.2609145378680324e-14,1.5206409807559662e-15,1.1042872210187057e-13,0.0
2055-01-07 00:00:00+00:00,,-8.054269057256036e-12,-3.836891568353984e-11,-9.403327075330203e-12,6.700456162134216e-14,1.9526437080750678e-14,-5.3506795438806876e-08,9.049444839789584e-16,4.261521691084624e-14,1.4990132649972485e-15,1.1042787506892332e-13,0.0
2055-01-08 00:00:00+00:00,,-8.007158304457196e-12,-3.841036863572178e-11,-9.389100608103718e-12,6.673047531213783e-14,2.1782177298847183e-14,-5.350165466211365e-08,9.002477921655518e-16,4.248598001188597e-14,1.4870873587372632e-15,1.102525934589503e-13,0.0
2055-01-09 00:00:00+00:00,,-7.976934217335252e-12,-3.839292425644736e-11,-9.378244708591055e-12,6.677037395208529e-14,-7.235682275563704e-09,-5.355358467795668e-08,8.950246693754265e-16,4.250332724664574e-14,1.4724023485307154e-15,1.1026833471924208e-13,0.0
2055-01-10 00:00:00+00:00,,-7.966941342751888e-12,-3.837575396348214e-11,-9.37308130416481e-12,6.69646629813947e-14,-7.234692400714948e-09,-5.368792344029316e-08,8.887101446327641e-16,4.2600905442169434e-14,1.4521022510377004e-15,4.6602373788293475e-14,0.0
2055-01-11 00:00:00+00:00,,-7.923915863738973e-12,-3.837051856803164e-11,-9.357189502401386e-12,6.694991783184889e-14,-7.233667442818614e-09,-5.376688605451818e-08,8.851177720243402e-16,4.259830335695547e-14,1.445421490424469e-15,3.024076689474124e-14,0.0
2055-01-12 00:00:00+00:00,,-7.914877954429134e-12,-4.06025005283972e-11,-9.344990926918317e-12,6.703058247348181e-14,-7.240760879767549e-09,-5.3706397551422924e-08,8.815004648835315e-16,4.262649261344009e-14,1.4382764498770237e-15,8.088100095270459e-14,0.0
2055-01-13 00:00:00+00:00,,-7.878623968504694e-12,-4.0573794324316736e-11,-9.326444130874911e-12,6.753712172846704e-14,-7.238851740254404e-09,-5.381613732424739e-08,8.791496837571048e-16,4.2494653629265855e-14,1.4370966388606169e-15,3.11248321224495e-14,0.0
2055-01-14 00:00:00+00:00,,-7.86936401458993e-12,-4.091856020682627e-11,-9.324983493708139e-12,6.764033777528766e-14,-7.239578270201719e-09,-5.380524825682187e-08,8.737195672904943e-16,4.255580263179404e-14,1.4202849406817503e-15,3.0255230829348556e-14,0.0
2055-01-15 00:00:00+00:00,,-7.849576023899463e-12,-4.091068803169229e-11,-9.31263399728266e-12,6.745298763988217e-14,-7.2379999771499115e-09,-5.3793620224951155e-08,8.700654671560393e-16,4.248684737362396e-14,1.4122789970225395e-15,3.0126749483777235e-14,0.0
2055-01-16 00:00:00+00:00,,-7.83650401514624e-12,-4.0879070961619135e-11,-9.306221591953712e-12,6.747467168333188e-14,-7.2494534819611545e-09,-5.3782102327204484e-08,8.657870507998986e-16,4.2531950183999356e-14,1.4009721659678787e-15,3.0134406661620414e-14,0.0
2055-01-17 00:00:00+00:00,,-7.830082936199911e-12,-4.084705490514651e-11,-9.307090688415176e-12,6.726910695142863e-14,-7.260760437333147e-09,-5.376999823170081e-08,8.605006122969661e-16,4.247860743711307e-14,1.3845795373396662e-15,3.000975390497068e-14,0.0
2055-01-18 00:00:00+00:00,,-7.813184127458683e-12,-4.081492088747751e-11,-9.2935242834713e-12,6.712685962639853e-14,-7.256796052956815e-09,-5.37575992609618e-08,8.576719987091696e-16,4.2389269178100264e-14,1.3804884740835463e-15,2.998592856223031e-14,0.0
2055-01-19 00:00:00+00:00,,-7.809329571895063e-12,-4.084043173091523e-11,-9.302573468483732e-12,6.690394765973551e-14,-7.268004420524221e-09,-5.374456435447428e-08,8.521314503220608e-16,4.233332434600001e-14,1.362686488510221e-15,2.9803413290887745e-14,0.0
2055-01-20 00:00:00+00:00,,-7.799942115804814e-12,-4.080566787245665e-11,-9.29352862027999e-12,6.652404321849659e-14,-7.2643722148768575e-09,-5.373037126332747e-08,8.482204874463509e-16,4.216158672187831e-14,1.3531208395577599e-15,2.956218847190509e-14,0.0
2055-01-21 00:00:00+00:00,,-7.79049654647812e-12,-4.0770987280724924e-11,-9.29240712155277e-12,6.620311937544088e-14,-7.273281976694079e-09,-5.3715314862756713e-08,8.446708370622041e-16,4.2021074120324187e-14,1.3453010313887082e-15,2.936350842379712e-14,0.0
2055-01-22 00:00:00+00:00,,-7.787346288645747e-12,-4.073662934755973e-11,-9.291534555644354e-12,6.611725056338003e-14,-7.283933900481543e-09,-5.368271516204004e-08,8.393302413902065e-16,4.2021074120324187e-14,1.3283162208512465e-15,4.599229322583588e-14,0.0
2055-01-23 00:00:00+00:00,,-7.934665077757863e-12,-4.6484274762725875e-11,-9.451614838007494e-12,6.611291375469008e-14,-7.280879898985404e-09,-5.3735298877199966e-08,8.346616604827369e-16,4.210607557064705e-14,1.3146172628744211e-15,5.276616139469545e-14,0.0
2055-01-24 00:00:00+00:00,,-7.930593681759746e-12,-4.6335900394378626e-11,-9.44730058072274e-12,6.604786162434095e-14,-7.2789769767211965e-09,-5.380472245519741e-08,8.296282730727966e-16,4.193477162739434e-14,1.2986862672024623e-15,3.011483681240705e-14,0.0
2055-01-25 00:00:00+00:00,,-7.926657594192754e-12,-4.619431573371635e-11,-9.443086070037854e-12,6.61866395024191e-14,-7.277193514454439e-09,-5.3791989529372586e-08,8.247350696156269e-16,4.186885213530722e-14,1.283272596903039e-15,2.985659340744816e-14,0.0
2055-01-26 00:00:00+00:00,,-7.922824722672583e-12,-4.605847647720651e-11,-9.438957428165029e-12,6.644337857686367e-14,-7.2754668956065416e-09,-5.37797539834628e-08,8.199602919523952e-16,4.2000257438612465e-14,1.2683273358234473e-15,2.998380081546681e-14,0.0
2055-01-27 00:00:00+00:00,,-7.918405514617533e-12,-4.593807279018591e-11,-9.433935403702076e-12,6.603485119827113e-14,-7.273232682791786e-09,-5.37664810451588e-08,8.155551382915216e-16,4.175913087545169e-14,1.2553025101935179e-15,2.980171244872966e-14,0.0
2055-01-28 00:00:00+00:00,,-7.914700145272846e-12,-4.580821139077429e-11,-9.429903906343906e-12,6.578938782642041e-14,-7.271312885137604e-09,-5.375243006255914e-08,8.108998981529712e-16,4.162946029562242e-14,1.240986806351973e-15,2.9679610955317057e-14,0.0
2055-01-29 00:00:00+00:00,,-7.908416976842858e-12,-4.568199291066222e-11,-9.42188254499099e-12,6.556040432759147e-14,-7.267577206704345e-09,-5.373202327518811e-08,8.077299832269904e-16,4.148851401319931e-14,1.234376984748074e-15,3.370853672145929e-14,0.0
2055-01-30 00:00:00+00:00,,-7.90201324513129e-12,-4.555918142745696e-11,-9.431034078688505e-12,6.545892300424683e-14,-7.276335534101008e-09,-5.371675371179663e-08,8.049111634576465e-16,4.1419125074160235e-14,1.2294932045324425e-15,2.9586437331119084e-14,0.0
2055-01-31 00:00:00+00:00,,-7.898202057654569e-12,-4.5438954682230914e-11,-9.437330257544563e-12,6.522820478194191e-14,-7.28640126013147e-09,-5.370031530560482e-08,8.007064389679169e-16,4.1334557304706365e-14,1.217333517179015e-15,2.9646000687970006e-14,0.0
2055-02-01 00:00:00+00:00,,-7.893690909255291e-12,-4.532058756057111e-11,-9.430608204075153e-12,6.492462817364597e-14,-7.282469738356667e-09,-5.367774136288972e-08,7.970819320470566e-16,4.1195345745759226e-14,1.2082137251941648e-15,3.3421362059153983e-14,0.0
2055-02-02 00:00:00+00:00,,-7.889341957501017e-12,-4.5205176407714376e-11,-9.42396074371521e-12,6.508855954212578e-14,-7.2913159954168805e-09,-5.380276490996039e-08,7.935511281459862e-16,4.132805209167145e-14,1.1994746745191054e-15,3.36740760330332e-14,0.0
2055-02-03 00:00:00+00:00,,-7.885967920340242e-12,-4.509433104704641e-11,-9.421595448255715e-12,6.514233596988106e-14,-7.300844817592633e-09,-5.3784617648489075e-08,7.894954814549734e-16,4.1339761475134296e-14,1.1878393005600283e-15,2.9183120899218054e-14,0.0
2055-02-04 00:00:00+00:00,,-7.882083007115792e-12,-4.4986046138228986e-11,-9.415514375110678e-12,6.524121520801174e-14,-7.296414583635169e-09,-5.3739949379405516e-08,7.860207405470995e-16,4.145598794802474e-14,1.1791547776309483e-15,4.527117003212504e-14,0.0
2055-02-05 00:00:00+00:00,,-7.878607488631673e-12,-4.488055066476093e-11,-9.410253826169779e-12,6.543463687558315e-14,-7.304094662430316e-09,-5.377212630719441e-08,7.823883456319178e-16,4.163943495560929e-14,1.1694739321976605e-15,4.629861083274914e-14,0.0
2055-02-06 00:00:00+00:00,,-7.874692217746393e-12,-4.4776082147590657e-11,-9.403905605609442e-12,6.514580541683301e-14,-7.298846416148308e-09,-5.381160761430692e-08,7.792828052099283e-16,4.152190744011186e-14,1.1625803545564314e-15,2.9224388344408284e-14,0.0
2055-02-07 00:00:00+00:00,,-7.870660720388223e-12,-4.467452449641307e-11,-9.398632046242472e-12,6.507728383953193e-14,-7.299423288031903e-09,-5.379148149131652e-08,7.765423359882054e-16,4.151366750360097e-14,1.1574906394554987e-15,2.8829579511429476e-14,0.0
2055-02-08 00:00:00+00:00,,-7.86488842802191e-12,-4.457977390015522e-11,-9.387530683357959e-12,6.59767379618259e-14,-7.2914345672359104e-09,-5.3767973184903894e-08,7.76485214203825e-16,4.1968165054306894e-14,1.1655361819049937e-15,3.2750867718766424e-14,0.0
2055-02-09 00:00:00+00:00,,-7.861247243445835e-12,-4.448773294196684e-11,-9.3812778725888e-12,6.60738824764806e-14,-7.285918979249573e-09,-5.375130385232296e-08,7.746740989439177e-16,4.2021074120324187e-14,1.1633762478894952e-15,2.9471569499076034e-14,0.0
2055-02-10 00:00:00+00:00,,-7.857685856149654e-12,-4.4395580961476e-11,-9.374987765264908e-12,6.55734147536613e-14,-7.2802981421205004e-09,-5.371461497816199e-08,7.729924209062627e-16,4.178124859977039e-14,1.1616568768856874e-15,3.9725123554155625e-14,0.0
2055-02-11 00:00:00+00:00,,-7.853334302310166e-12,-4.430618372186501e-11,-9.366265575627697e-12,6.553004666676188e-14,-7.272135782443456e-09,-5.369092548335175e-08,7.734329309783941e-16,4.174915621546482e-14,1.1694778497250416e-15,3.292232073981785e-14,0.0
